 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.15422544	0.33501494	0.00063645054	2.0966865e-05	0.0008399625	0.45322353	0.056038667
a33	0.020746546	0.018926442	0.100911066	0.0009362962	0.0010066949	0.820047	0.037425973
a31	0.3060077	0.03159633	0.6526946	0.005085617	0.0005547242	0.0037633746	0.0002976667
a41	0.49662104	0.04750026	0.12110524	0.00038479848	0.0016580515	0.20160937	0.13112117
a18	0.749059	0.13023515	0.11122522	0.0052941963	0.0007842808	0.001953724	0.0014484844
a11	0.95443594	0.020737033	0.008164937	0.00046021404	0.0018512873	0.0051232814	0.009227422
a17	0.8799774	0.012161262	0.0034851956	0.0004213975	0.0083970465	0.017017648	0.07854
a11	0.9079582	0.008214778	0.0026774716	0.000112497226	0.059112884	0.006813958	0.015110191
a31	0.424282	0.023454446	0.023849038	0.00021596263	0.2801827	0.21564528	0.032370593
a21	0.14618407	0.06355361	0.101325884	0.0028342642	0.11517744	0.5421422	0.02878253
a31	0.08930827	0.035607383	0.036677845	0.003634457	0.3470521	0.4430302	0.044689696
a15	0.17097808	0.15099329	0.17080693	0.053958956	0.17835815	0.18151562	0.09338903
a31	0.10716633	0.08774575	0.088160366	0.025255045	0.23933184	0.36438206	0.08795865
a11	0.17254858	0.16458032	0.15941285	0.120528795	0.12397175	0.073330484	0.18562722
a31	0.14650495	0.13608198	0.13341194	0.08850671	0.16241725	0.10614258	0.22693461
a11	0.15072419	0.1474202	0.1417769	0.122342184	0.13629407	0.044284288	0.25715822
a46	0.1185501	0.11417328	0.11322247	0.092181474	0.1327858	0.06631028	0.36277664
a31	0.11175479	0.108195126	0.10833361	0.08018075	0.15576176	0.09079565	0.3449783
</S>	0.1275874	0.12679772	0.12599145	0.12002055	0.12832093	0.03171534	0.33956668
