 	avete	cucinato	le	verdure	</S>
a20	0.5411857984	0.087544287672	0.133634732	0.0248715671	0.212763672764
a31	0.924610054	0.0066763661192	0.0173038875672	0.014188675288	0.0372209877564
a37	0.46128888	0.190276620823	0.32393964326	0.015132369644	0.009362485934
a10	0.426227506	0.103944103	0.2513233724	0.107325843	0.1111791782
a20	0.337542329	0.075322819	0.0954777344	0.421534501028	0.07012265748
a28	0.474220595	0.084803157936	0.08991527194	0.2989388088	0.05212214244
a20	0.357655374	0.041077213854	0.1410299762	0.391743408	0.06849403676
a33	0.417862332	0.0423323858	0.13589392	0.210927178	0.192984164
a8	0.510349366	0.05712270414	0.0926406309	0.185441746	0.154445552
</S>	0.346093444	0.130354204	0.126120396	0.140372644	0.257059291
