 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.362750031372	0.0837045313692	0.136493783648	0.030839153225	0.065294326126	0.046991475	0.02726520654	0.179467770928	0.06719370158
a20	0.26595828788	0.17582255932	0.03776102528	0.17233733746	0.20621899699	0.0392920498	0.0830223688	0.004953286148	0.01463406986
a28	0.172769281837	0.0909885549216	0.112716769972	0.0529341276392	0.002130916172	0.1969202636	0.3248814276	0.002251504716	0.0444071525242
a31	0.0587049641136	0.0933621844566	0.0772126665516	0.201689811176	0.0139146152412	0.2014039226	0.222044581	0.0064682233534	0.125199008868
a39	0.080268701699	0.187297364581	0.165930012234	0.204381608426	0.0290823140685	0.21729168952	0.0883975482	0.0055050819644	0.0218457032172
a24	0.259420166654	0.06047837714	0.081824154837	0.1421569042	0.074780267254	0.17781820548	0.0421381931	0.00912609135	0.15225762287
a31	0.12827980072	0.027028997084	0.02490905652	0.0404085912	0.13418870932	0.2132113048	0.11434692	0.18381495628	0.133811630846
a17	0.16314109004	0.091297452606	0.02719655812	0.2101129884	0.06842506999	0.09268105896	0.1509080254	0.135413026	0.06082472258
a31	0.18866326172	0.0852641588	0.0528378416	0.188552006	0.06793021236	0.08381224454	0.1271867575	0.0740424702	0.13171099502
a39	0.08368229206	0.0727600222	0.05294082868	0.2356265114	0.11914342182	0.0904373434	0.1807743688	0.1066831746	0.0579520152
a41	0.2147598304	0.0972113906	0.0684098652	0.127750086	0.1158293152	0.0733130984	0.1276468398	0.1055006384	0.0695789532
a31	0.1385285296	0.0862827295	0.0690914066	0.084252912	0.1762292796	0.0495571664	0.097497279	0.186026116	0.112534539
a33	0.0847564256	0.0787556508	0.0900281526	0.141058841	0.1372042446	0.068273423	0.0831657972	0.209643802	0.1071136694
a31	0.125957647	0.0853298744	0.0710081704	0.079090076	0.156403293	0.0628703364	0.090505995	0.182959318	0.145875291
</S>	0.0897719834	0.09980858394	0.121310268	0.0880936048	0.1067411996	0.1042232902	0.0963951682	0.148230556	0.1454253328
