 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.3476844292	0.0710537574	0.2107975878	0.2069604508	0.0613003378	0.07089964074	0.03130380178
a35	0.3863515	0.025466340374	0.29235913	0.114747158	0.01127327572	0.016896439588	0.1529061549
a20	0.275101716	0.0429355438802	0.0698680882	0.18509378188	0.22381311462	0.0384375472	0.1647502124
a31	0.2625676652	0.0613180170808	0.1134965014	0.09544881946	0.15632288154	0.0574246902	0.25342143484
a20	0.2247185328	0.0373529825776	0.120975455	0.258170386788	0.022493733372	0.0434586334	0.292830243596
a31	0.26067441594	0.0708435294	0.1811543322	0.13136586914	0.028798889898	0.0242825954	0.302880354408
a20	0.2701372894	0.081302034914	0.2111136486	0.2781918904	0.03406040664	0.0793426764	0.04585202916
a13	0.4140464588	0.06907620814	0.17129714	0.1362824194	0.03025748416	0.0315138278	0.14752645384
a24	0.3505340934	0.12476661474	0.07974340132	0.0666882796	0.08089012636	0.08394817	0.21342931194
a46	0.38837932	0.1961695039	0.124785939	0.0638594794	0.0345635462	0.0597883388	0.1324538914
</S>	0.382118859	0.1530325806	0.0634164752	0.06069444468	0.086058697	0.1054265852	0.14925233
