 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.05737443482	0.39269449112	0.03649132295	0.0368005942	0.1960560726	0.025266677812	0.129396307923	0.037418899506	0.07766955477	0.010831595808
a28	0.0145308796	0.49573616804	0.0725316216	0.09698942288	0.062746938748	0.029885338512	0.0485973763742	0.0921890102	0.07607139506	0.01072185874
a31	0.0015232139874	0.2712387796	0.02992368636	0.12828349272	0.472101951266	0.0227885768718	0.00074144490756	0.02377110266	0.0225076325186	0.02712011048
a17	0.005627756836	0.0559176218	0.04607738668	0.0522509878	0.49406895394	0.157902977715	0.0087186841048	0.14637031516	0.011310360158	0.02175493218
a31	0.004582283838	0.3115891422	0.020454218	0.069440117	0.24752697208	0.126384012994	0.0389488600334	0.134524718	0.0160318156794	0.03051790186
a20	0.026269074278	0.0922918994	0.16541699706	0.0684861788	0.472613086306	0.0802496393822	0.0295663842416	0.0577096287	0.002752211799	0.0046448955292
a31	0.03318124582	0.2653325844	0.0266946508	0.0538651924	0.13538317912	0.0864659356768	0.075773346834	0.1774572768	0.058787300542	0.08705929948
a20	0.08491362192	0.1915718558	0.1662666092	0.1019014708	0.30298329282	0.0410046460888	0.02202466625	0.07598772982	0.0059608631337	0.007385222538
a35	0.08347430316	0.3185667548	0.04113950992	0.0328418994	0.10419007996	0.069149697742	0.09421970139	0.127974636	0.09495951614	0.033483896594
a36	0.02300863184	0.4672192322	0.028613273388	0.02745264284	0.04352490244	0.04859184532	0.063521255164	0.1318124954	0.07015800608	0.09609766988
a31	0.02602217958	0.34908191066	0.0408803356	0.034517602	0.0917853746	0.0558726974	0.09087284842	0.2101966476	0.0749054728	0.0258648822
a20	0.10408240177	0.2207466836	0.0844975652	0.0800172412	0.3553877674	0.04793235828	0.03680546632	0.0362406378	0.02236475714	0.011925106
a17	0.0461329004	0.40201463108	0.03904937488	0.03782101352	0.172853464	0.03898052572	0.07925177292	0.1404829592	0.02941977234	0.01399359904
a28	0.05119155356	0.3688442052	0.0373437208	0.03753087546	0.196830762	0.0296587317	0.07507907746	0.1378498732	0.0461770466	0.01949413696
a31	0.05100355846	0.305140061	0.0457581416	0.0515453918	0.2170221492	0.04044450606	0.07046021054	0.1219502464	0.0584356036	0.0382401302
a24	0.12137919234	0.1602837956	0.0626003502	0.0759505612	0.2604925192	0.0568706094	0.07337580704	0.1337006134	0.03072468072	0.0246218415
a31	0.0866794878	0.26773169	0.050243149	0.0463786906	0.2137535168	0.04107785158	0.05776509006	0.118342217	0.06190690126	0.05612138592
a15	0.0895598116	0.381966798	0.078840804	0.0490965076	0.0836121968	0.0451751336	0.0505024396	0.1177042312	0.046342711	0.057199314
a31	0.117600216	0.172636748	0.0934474624	0.07059721	0.1831194246	0.0526712664	0.0667957672	0.1021646564	0.0799966912	0.0609706122
a46	0.12579771834	0.320688128	0.0807351898	0.0514358898	0.0751595068	0.05286035	0.0596390772	0.0879770716	0.0617708172	0.083936242
a41	0.143004995	0.1963679	0.0883369248	0.065706649	0.1121391856	0.065208159	0.0721253752	0.0976241142	0.0961068332	0.0633798494
</S>	0.186652297	0.17838124	0.099544355	0.0631258066	0.0768842842	0.0637393944	0.0698512236	0.0950258236	0.10292201	0.0638735252
