 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.121528549934	0.042482459996	0.002339324678	0.002414865954	0.036120440686	0.03221429027	0.0161102202	0.0174994528272	0.04251611678	0.03313269595	0.506798316	0.141719326692	0.005123946546
a31	0.069728986854	0.0538209253112	0.0941961074176	0.00232873568646	0.022554215173	0.00382237034576	0.0037432710798	0.0136528751156	0.0276082990906	0.0794352041471	0.372439713	0.232446847	0.02422244048
a23	0.00725397248	0.003243875618	0.00429384366296	0.00193291223226	0.0152486424604	0.0137325313178	0.0104290240407	0.119838727406	0.066340298363	0.13930242984	0.38906974	0.210609373354	0.0187046297704
a31	0.0218503792076	0.0549542785328	0.0229209458636	0.0013740729338	0.0090228678204	0.00367232201377	0.006325278182	0.0668848620706	0.0337371264288	0.111724562997	0.431406806	0.22224710816	0.013879412144
a39	0.03459293936	0.0949163014	0.037692889812	0.0027270885744	0.0510511022562	0.00215411855708	0.016615043346	0.0961141791014	0.0153421314366	0.0283194574248	0.2745961634	0.33641442734	0.0094641630196
a8	0.0195457361112	0.091943556616	0.0045626724046	0.0023877875488	0.0021244249164	0.00176927886577	0.002199124494	0.0173041989452	0.01256844791	0.049848881686	0.451434586	0.327801888	0.01650942568
a31	0.054494994184	0.117922185269	0.00573985620072	0.00514140347756	0.003422169712	0.00211160927873	0.002940877708	0.028450382133	0.02050546754	0.05252921428	0.3731075468	0.321827524	0.0118067577626
a13	0.056222835136	0.27162130144	0.040489230116	0.0104449958772	0.0559295510912	0.0035577448123	0.010905575152	0.107841513	0.024448155381	0.017189454164	0.1144221616	0.286315176	0.000612263576
a31	0.05255695438	0.17377620432	0.035623993212	0.0145558501548	0.00841304368	0.0048122242194	0.00769682314	0.0494099604	0.0196902391	0.0347044802	0.2872407514	0.28221225	0.029307232476
a46	0.0557142589	0.1150438346	0.0487959113	0.0301336358882	0.032465703498	0.0053772421976	0.025638271424	0.165735043619	0.06515041473	0.064675578128	0.0583220184	0.3309766288	0.001971498676
a35	0.06543087106	0.1895658872	0.05779165372	0.01399034548	0.01976926506	0.005687455795	0.032387498	0.07359545454	0.03115326874	0.0666557776	0.1203870888	0.286574235	0.0370111742
a24	0.04623721526	0.2062812342	0.01704837508	0.01672109386	0.00805005094	0.0061411975908	0.009960817686	0.0429455588	0.03347281146	0.0864914644	0.28986166314	0.1980806634	0.03870789288
a18	0.0478430912	0.08296272896	0.02784031428	0.02866428276	0.00989339912	0.006873521754	0.03701472384	0.0377388064	0.03434556692	0.10563594466	0.1739976106	0.368446786	0.0387432396
a17	0.02552783176	0.10759151272	0.03565527102	0.012355401812	0.006263032468	0.0040964270928	0.022089163464	0.0178074762	0.0169432171	0.08600326718	0.2430825164	0.397373234	0.02521163972
a43	0.02435038886	0.17261047956	0.035569966472	0.012503137856	0.00684501724	0.0048174209288	0.035664590632	0.0257036038	0.01666596352	0.0298995234	0.22454875192	0.3939317304	0.016889446788
a31	0.02767588216	0.148012286016	0.037736286004	0.018733499832	0.01092936188	0.005552972648	0.028275039416	0.02223913308	0.01489420346	0.03459626574	0.1759568476	0.4448021206	0.03059607708
a20	0.0331130467	0.03723137492	0.040604525824	0.07810788233	0.01548055286	0.0124374741028	0.00874537356	0.0262181388	0.01940258294	0.0823710506	0.1381223988	0.4897227588	0.01844285612
a24	0.03280241248	0.1012810388	0.02358386116	0.02036899104	0.0327758321	0.01164142616	0.02376839681	0.0250184966	0.01901137826	0.05164172628	0.2322807975	0.381093438	0.04473225056
a49	0.0381801098	0.0535295342	0.03674874288	0.04166638792	0.0192653588	0.01173697813	0.0409420302	0.0296180844	0.0216500392	0.056453558	0.2421154998	0.353241038	0.0548526448
