 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.259832279363	0.0118522852514	0.0404331681368	0.0275894324916	0.0225053782053	0.0209488268422	0.027295220617	0.0603633132545	0.059426145348	0.0197053848664	0.033196852834	0.117242977423	0.0259674022699	0.006646952395	0.0043615170652	0.095153168328	0.0166445956408	0.0877666408064	0.0154378552056	0.00675559381836	0.0372061279952	0.00366883683058
a11	0.164642832952	0.0135344213	0.0191386904832	0.177238930344	0.00175243096	0.000230002008457	0.000841439699428	0.0452529117945	0.00595116942	0.00292234853553	0.029416349028	0.18758631797	0.136370017355	0.00196984792014	0.0024719821952	0.0600084963346	0.00930228939502	0.05839931178	0.03005806668	0.007018464834	0.04445099768	0.001442642898
a23	0.001009766106	0.006820014688	0.00592766496009	0.0056090546792	0.00403519276	0.0006955081346	0.00251779174572	0.00090561216848	0.01477704458	0.0028965155092	0.00761919468	0.06643094446	0.163294024272	0.006289646926	0.001438839355	0.0466932708	0.00735905118	0.2430594662	0.0998591502	0.00456313792	0.30737655518	0.000822529138
a46	0.0016357910885	0.002026334354	0.0112204692626	0.001954935138	0.002858140508	0.00017703295452	0.0008670738952	0.000708420961	0.018206330356	0.001064627342	0.01288325414	0.082600008778	0.08800739917	0.028169561387	0.00798286096418	0.2066220683	0.004603884832	0.20868574744	0.0340227872	0.00672518351	0.27603511044	0.0029429519784
a8	0.0111333332189	0.00946435448	0.0218409947143	0.0031958083292	0.020186496456	0.0004935219448	0.0146711432882	0.004420175016	0.00895915636	0.0029026587168	0.0214750773	0.0651528348	0.04583133232	0.047685975348	0.0252674341522	0.1446679122	0.013648515374	0.112168105	0.0882006208	0.0079540448	0.3279733048	0.002707186301
a31	0.0190018708232	0.014725626186	0.0054034246016	0.0062474690296	0.023728327454	0.000662551919	0.0355900928561	0.0082246176	0.01604170888	0.0072065775486	0.0136812108	0.0574310582	0.060273574384	0.0359407504808	0.0241584893828	0.10269721128	0.038674156084	0.1223855872	0.1621853122	0.01909895906	0.2222406186	0.004400809268
a20	0.00343523685608	0.06122376108	0.0909103751428	0.035327083456	0.05909447416	0.00154527914316	0.019263009187	0.0090301459128	0.08055398542	0.024029803496	0.02864544592	0.04904448312	0.026400564728	0.0386281246339	0.0219580516464	0.0220747978	0.0052896668776	0.0369810788	0.0151074872	0.00291906554	0.36676684406	0.001771213944
a31	0.00343468108078	0.026891391606	0.001839607336	0.014212411824	0.03562272946	0.0003346502318	0.053640806598	0.0079652169496	0.01270541888	0.015463212484	0.03340120626	0.1105938	0.098817816612	0.0497570098962	0.0258070249087	0.0315206016	0.0087735870724	0.0875060186	0.0731540696	0.00735617362	0.2971954688	0.004007085504
a39	0.004053979166	0.04190862412	0.0216297554883	0.0464223886264	0.0275799201	0.00211193632652	0.0050337795632	0.03159505921	0.0493840991	0.053042343524	0.0619641323	0.0459759956	0.041663382144	0.03148992778	0.0186480230812	0.02562349628	0.0067053908308	0.04050405792	0.0454186724	0.00398342848	0.3881425406	0.007119048784
a10	0.00284908339428	0.018455681384	0.003012939944	0.016296304986	0.05533722552	0.000756674271	0.053468591658	0.00896984735	0.023957562914	0.0128497785726	0.0625214248	0.1178573666	0.14729816664	0.0454213332134	0.0349195400122	0.0212310314	0.0106760045118	0.0506438342	0.0424662044	0.00798035936	0.25723003604	0.005801073046
