 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.012835245	0.01104931194	0.0007252586648	0.000775272474	0.00381994477684	0.006695622762	0.0109888809528	0.0076462486592	0.006643201216	0.0044947514572	0.0044902147064	0.0033944656332	0.0125501969618	0.053674964194	0.143433392	0.08241402634	0.481743096	0.152625916112
a31	0.016727662238	0.01878275536	0.00876379421335	0.0139011594837	0.0116542062471	0.0106916085977	0.00502773758024	0.00878303802071	0.0106342686491	0.00914337053228	0.001316658482	0.0053770977545	0.0065037787814	0.01847430054	0.2801595968	0.072812377	0.460633331041	0.0406132821
a5	0.00060441761512	0.01018137986	0.000278883167628	0.00259697827262	0.00982897444203	0.005417079913	0.00285365573361	0.00143417494132	0.00401760143	0.00338077488744	0.00913188399	0.0239300095005	0.0330764814142	0.193509896096	0.450852476	0.0637402212	0.1722321036	0.01293301832
a7	0.00166298460916	0.00929056935172	0.00142920588425	0.0033455739845	0.00471592283915	0.00364565360392	0.00172341449728	0.0117442345019	0.00636797764466	0.0221722943572	0.002641504532	0.00883762142334	0.0131858383588	0.2583285528	0.512546304	0.0489777704	0.087566044004	0.001818515924
a37	0.0012063207056	0.005984983892	0.00023272232132	0.00031750892268	0.000439318494014	0.00112895310614	0.0007335724602	0.00333506395232	0.00267290609014	0.0063865655164	0.004771395898	0.010279117836	0.012976181866	0.15155335578	0.607710196	0.070058726892	0.119313910972	0.000899198222
a7	0.00234471643248	0.0250102694704	0.00112305918276	0.0004564499134	0.00029074348664	0.00124863762166	0.00097276012292	0.00291247705688	0.010266363566	0.0080410568848	0.0050456746	0.020558910342	0.020440948128	0.13231456152	0.454354858	0.10414994694	0.192485267914	0.017983276208
a20	0.0095724985572	0.019326217308	0.00104780198052	0.0004711777236	0.000350464933172	0.0027674183422	0.00254326544576	0.0100519859301	0.024136349686	0.0152002537348	0.00934210178	0.0145525687704	0.024115551388	0.1386259614	0.388928064	0.1213254426	0.1924794874	0.02516339311
a31	0.01109999967	0.01239588631	0.0081428789559	0.0041651413822	0.00116371553898	0.0152096773256	0.008650421427	0.0399960398793	0.0655845085008	0.0540738973576	0.01239344732	0.013864232354	0.02178056818	0.070945301	0.220437138	0.1384064863	0.25770534958	0.04398532267
a17	0.0082960299212	0.0096544881936	0.0128344279552	0.0110909723759	0.0106033092287	0.032819374544	0.0266328295794	0.0386266029292	0.0201968123976	0.049490405155	0.0033511971752	0.0112443069016	0.00415504142	0.1632845204	0.41338314	0.0665921104	0.10728837796	0.01045605566
a29	0.0113980165066	0.015966509964	0.000676275903812	0.000676820791344	0.00101488451342	0.00494082319488	0.00491050066027	0.0172050390944	0.0325386616592	0.0303451819729	0.023018263596	0.0139735937362	0.0164183883568	0.040054357148	0.565876082	0.11498541534	0.08628939688	0.0197118013832
a39	0.0220133222328	0.046447357868	0.00440341958542	0.00426379568692	0.00197656558072	0.0217435318852	0.0151701705881	0.0412397991592	0.0553589220448	0.0578582572179	0.028288173176	0.0229146286311	0.0231278007	0.0591320932	0.4457630614	0.0836221174	0.04357042468	0.02310660124
a31	0.017192644988	0.008654326096	0.00167583788402	0.00224947306788	0.00150660988321	0.020818070282	0.0146158744815	0.0667552530272	0.0579436087356	0.0932421409249	0.0160142438424	0.0084461576324	0.02020201598	0.04175567464	0.311635151	0.21791940626	0.07248478978	0.02688872958
a3	0.0145332715296	0.001752714248	0.003931675834	0.0122040975776	0.00720082561924	0.072733896982	0.038851850762	0.0754239440384	0.022790455663	0.032772265968	0.002716980524	0.004808749876	0.00361171766	0.1045349108	0.3781282	0.08324869306	0.09859377326	0.04216197872
a29	0.032043060324	0.0150269128	0.0022972258324	0.00148980619956	0.00172871055648	0.010639954172	0.0104753509979	0.026803214732	0.034564891272	0.0554075373764	0.0479205649	0.0158273977468	0.01957448938	0.0728485209	0.422254762	0.1382603588	0.072585347	0.020251943612
