 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.0646950650666	0.164737078943	0.0253467766412	0.00448129218	0.0036050594	0.007073894128	0.01915248484	0.019131424728	0.018841264092	0.41236831786	0.030968242472	0.219435704266	0.010163400374
a24	0.00358880602	0.173015364649	0.0843723503236	0.049669338729	0.0267453411003	0.033644720688	0.0539988631888	0.026353699884	0.0160630625448	0.17495624651	0.022668920702	0.33201756174	0.00290572002
a28	0.0213731379728	0.084571309092	0.0105620546144	0.0210918156048	0.0151357146732	0.0182430115832	0.021310962028	0.01688678845	0.186940079378	0.38226167808	0.014379102998	0.167584076476	0.039660281966
a39	0.057583753716	0.071110364372	0.009397466804	0.01557848543	0.0687214400754	0.023714545484	0.013449467448	0.02679095074	0.087087370252	0.44078414108	0.024714244056	0.13191878168	0.029148970508
a17	0.078327004868	0.060508449388	0.00410215684	0.0140967548764	0.05941165781	0.02767797628	0.034164927256	0.05317112016	0.036268983772	0.2017128648	0.022854364468	0.38280281368	0.02490092495
a31	0.061612962072	0.121727774328	0.00428475632	0.0133499899896	0.057077893526	0.027548532196	0.04368497126	0.0486073725104	0.01981374996	0.140383413596	0.018336473176	0.43315140656	0.010420710564
a20	0.011878827808	0.072989983676	0.018518704464	0.055377883466	0.0588266319531	0.047951889944	0.03551505868	0.02804416308	0.0386860948152	0.168429143428	0.093515286738	0.356103531872	0.014162761072
a31	0.0167218915	0.115517849384	0.004710988964	0.0178039801312	0.031436925284	0.031407065988	0.063991948302	0.05820842442	0.021391929912	0.055422918384	0.072918807596	0.4877558455	0.022711405338
a17	0.00900913504	0.0609028253	0.013373004304	0.05558650302	0.0511669866362	0.03986004276	0.05295926624	0.09470045166	0.03865660272	0.12467089402	0.081401838944	0.3611390697	0.01657341416
a8	0.01605928502	0.0629179009	0.007598189696	0.0230479885104	0.031119280236	0.03372775616	0.06562700362	0.05286160084	0.03212903868	0.11857808582	0.094328869752	0.450702929	0.01130208502
a31	0.008646283996	0.15518730976	0.00406168886	0.010359598568	0.04639028833	0.03201359908	0.0424471314	0.06143842992	0.04653895916	0.06397119698	0.09401961032	0.4156700674	0.01925578216
a8	0.014488530788	0.0147934332	0.00921652902	0.03119687128	0.02942127728	0.0327605222	0.07810675886	0.1512215541	0.02759745894	0.0723212313	0.03202108592	0.46144231252	0.045412430752
a24	0.01149614592	0.07509530438	0.007223125552	0.019080856094	0.03364710834	0.05135225204	0.06405268936	0.04312432552	0.080250678	0.209731655976	0.048774290028	0.3516312279	0.0045403368
a31	0.0261935276	0.0992701618	0.02333467568	0.01986056134	0.0211961143	0.0284151591	0.075024173	0.0931236816	0.0538184796	0.14995513846	0.0594919202	0.331719992	0.01859641896
a20	0.103632397094	0.02175227408	0.01855695534	0.05029136946	0.0422251718	0.05269938626	0.0687336246	0.0801009856	0.0529319742	0.0545479195	0.0242370788	0.405987902	0.024302983392
a31	0.0151228156	0.0544749328	0.02244447844	0.030022009534	0.01842072288	0.03733256692	0.1442495454	0.0659531828	0.0463676618	0.16728565184	0.0515223392	0.3374591162	0.00934494212
a41	0.05367166893	0.0409155572	0.01556039126	0.03020373858	0.0279558682	0.03653870792	0.1094163614	0.0828586686	0.0423781772	0.0847760072	0.0274503074	0.420064187	0.02821033488
a31	0.02154468868	0.0714345972	0.0314425379	0.03675319096	0.02059395366	0.0416760988	0.1164898048	0.0702429316	0.054916622	0.1270740678	0.0545023112	0.3411102414	0.01221894748
a13	0.06918667158	0.0876954458	0.01604410588	0.0258380174	0.0261295104	0.0324774252	0.07868296	0.0673002804	0.0421465592	0.0866776058	0.040080728	0.3962904104	0.0314502804
a37	0.03494176722	0.0534532316	0.03576137134	0.04131739832	0.0238784968	0.0436628838	0.1426789184	0.112555924	0.0475235778	0.1090862914	0.0563224908	0.2769922108	0.0218254588
a8	0.032870417	0.0426244848	0.03855202296	0.0386965344	0.0248613578	0.049164545	0.091434248	0.1461889432	0.0689195696	0.1179829476	0.0583090044	0.2705989392	0.0197969636
a39	0.020827396	0.0268769798	0.0356934386	0.0519159418	0.053907518	0.0673784336	0.0938522276	0.110548402	0.12883811	0.191549567048	0.0324634798	0.1681828576	0.01796562252
a20	0.0274983586	0.0288061618	0.03638117272	0.03647163724	0.030075411	0.0490921314	0.0822308302	0.0699120784	0.1050424602	0.1954570234	0.0617162904	0.2369449806	0.04037145116
a24	0.0437365348	0.0305663098	0.040706166	0.043412768	0.0360960798	0.053047895	0.0858581668	0.090351226	0.148563702	0.18484341548	0.051039532	0.165818552	0.02595963508
a18	0.058846696	0.0355174772	0.0440056824	0.04049295812	0.0270219424	0.0462894346	0.0698503506	0.076737048	0.142439888	0.1561003696	0.0627121184	0.2124384	0.02754762036
a23	0.0375299582	0.0296749846	0.04056779972	0.04387631144	0.032246207	0.048358168	0.0719504278	0.0783241286	0.147168726	0.22705488868	0.0495334196	0.1754740492	0.01824095396
a24	0.0379372457	0.0344299398	0.0452559928	0.055040265704	0.04159017592	0.05708115036	0.0789531572	0.101510764	0.1063889208	0.26878436052	0.0352407672	0.1240174676	0.01376977392
a31	0.0489628682	0.036136154	0.0371053332	0.03686699784	0.02763074092	0.03883385676	0.0560803418	0.0595212174	0.119357618	0.3000574718	0.05566159192	0.156388545	0.02739724704
a20	0.067062656	0.0360355716	0.025180723206	0.0288079475	0.03053971214	0.04541974772	0.0613288188	0.08226483084	0.1041795984	0.1364848248	0.043506805	0.2969115352	0.042277201
a3	0.0554483454	0.0521665038	0.0539899208	0.0498433448	0.042011051	0.0625853924	0.1149842082	0.127519304	0.0934798404	0.142325713	0.073656256	0.1005239446	0.0314661766
a31	0.0955634096	0.0482449524	0.0577237646	0.0520508092	0.036543125	0.0554488484	0.0630292104	0.0823129066	0.121886088	0.1712941426	0.064922774	0.1226310838	0.0283489108
a13	0.0775479136	0.0630555792	0.03004095234	0.0344373534	0.032976646	0.03640594078	0.0540371072	0.0535966883	0.0710145652	0.1112778002	0.0720201368	0.292884227	0.0707050908
a31	0.0806464686	0.0649046108	0.0580770008	0.0562966488	0.0395913186	0.064134276	0.0929417944	0.1207076056	0.0656890568	0.1054046692	0.0851120092	0.118724785	0.04776973
a3	0.0883306444	0.081190246	0.0374608522	0.0532588078	0.0379664032	0.0405534464	0.052398594	0.0516029088	0.061684327	0.135375698	0.0899706382	0.177672936	0.0925345156
a20	0.1005767256	0.0842524096	0.0664282316	0.0784668552	0.0497826662	0.068542162	0.0722100686	0.0712296554	0.065248404	0.0853900014	0.083024803	0.11749144	0.0573565912
a39	0.096038896	0.0740572214	0.062213991	0.0636801482	0.0507043218	0.064386832	0.068207505	0.0705415492	0.0787852128	0.101191504	0.0880907228	0.115654444	0.0664476368
a20	0.093080118	0.06803154	0.061823346	0.0621979778	0.0505857198	0.0636068622	0.0687301052	0.073206679	0.0808472594	0.1003239588	0.083286208	0.1318860736	0.062394145
a31	0.0869837432	0.0540010446	0.0493348854	0.0494985886	0.0395597048	0.0524907062	0.059201482	0.064002548	0.08071483	0.1925988012	0.070601076	0.1491427014	0.0518698634
a24	0.0929122788	0.07502987	0.0402029882	0.0483005976	0.0417530934	0.0440157064	0.0574646436	0.0578776132	0.0623411886	0.1239560396	0.0694878224	0.19404456	0.0926135948
a46	0.1063089044	0.0820111392	0.0604366244	0.0712722398	0.0452502062	0.063547338	0.0670333966	0.058608359	0.0569733396	0.0876042356	0.0799543088	0.1639894168	0.0570104824
a31	0.080491336	0.0719128754	0.0583869908	0.0661458284	0.0467844454	0.060047873	0.0967179264	0.1147106844	0.07925284	0.1061950124	0.0712615454	0.0881227472	0.059969887
a18	0.098956128	0.084181952	0.046964139	0.062623045	0.0471453724	0.049837898	0.0641403398	0.0617786706	0.0548988356	0.1092917908	0.0798579928	0.14091325	0.0994105608
a31	0.0865469628	0.0734149928	0.0673155956	0.081792362	0.0550356234	0.0690626258	0.075705101	0.10809149	0.0662046194	0.0746740564	0.0825294888	0.0910253722	0.0686017156
a20	0.097600822	0.083237088	0.0524994282	0.077302237	0.0521946062	0.054661258	0.0670426864	0.0647701428	0.0534141936	0.0863294188	0.091692326	0.120902616	0.09835322
a24	0.0859140152	0.0790989214	0.0670331076	0.085768116	0.0557040272	0.0680445584	0.0738538152	0.098068498	0.064302813	0.0729251924	0.0857842012	0.0927594874	0.070743253
a31	0.097809897	0.0844385996	0.0600652634	0.070377989	0.052765025	0.0604003512	0.0643086126	0.059519773	0.0624200198	0.0753586208	0.0774582432	0.1686801952	0.0663974158
a23	0.0704858014	0.065162071	0.04804729848	0.04984791518	0.04434125374	0.04752418402	0.0641012622	0.056982755	0.0498527012	0.1042310553	0.0858923624	0.231446078	0.082085284
a20	0.0839435186	0.0794007136	0.065505011	0.0756636896	0.0517868148	0.0662431006	0.0803072076	0.118830614	0.0608823502	0.0713616636	0.079990483	0.1005507334	0.0655340946
</S>	0.089296908	0.0797852776	0.0620324122	0.0688317258	0.0557522192	0.0642869724	0.075906332	0.079634971	0.065241177	0.092907088	0.0899908928	0.106986924	0.069347072
