 	il	muro	vuole	uno	specchio	</S>
a46	0.5098965426	0.0760392086	0.116479040874	0.00711301644	0.25294670876	0.037525455616
a31	0.720785104	0.05305283704	0.0540308894	0.084897013076	0.062131631129	0.02510253188
a24	0.29559189378	0.4262906462	0.06334185998	0.00296001151988	0.0962316631728	0.115583942776
a37	0.48056171954	0.090691099	0.1734941492	0.10814187354	0.102006127891	0.04510498639
a18	0.41780855606	0.2635809333	0.1608997954	0.07972636624	0.0151842747856	0.062800064892
a20	0.41566613732	0.181599463326	0.218719348	0.0937192944	0.0123444889	0.0779513324
a41	0.4509542346	0.220057884586	0.1750612108	0.0836849638	0.0363965408	0.03384516404
a31	0.2713352788	0.12796680534	0.1924015996	0.136702703	0.131978339	0.1396152598
a11	0.5130156334	0.14052983054	0.0907637158	0.0550749456	0.1214760186	0.079139854
a31	0.22614713	0.1175925664	0.101572662	0.0819738	0.196029226	0.27668463
</S>	0.4219485192	0.0712806858	0.0657713722	0.068789932	0.1258445452	0.246364896
