 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.22266755992	0.30028476182	0.091308949896	0.0638754285755	0.0053509480672	0.207792436255	0.076042024444	0.0257670469803	0.00691082367
a24	0.06130666808	0.37198629592	0.122841134	0.0477224228	0.0492554398794	0.0663006094556	0.13588410911	0.133874818092	0.0108285404
a28	0.0103534315658	0.0506019156452	0.118481894752	0.263206392	0.17099264567	0.00955285342	0.22254491545	0.124175600981	0.030090314978
a31	0.0677097829893	0.109839230379	0.20380426122	0.3007950848	0.054944188366	0.000922612936	0.172332214331	0.0360552443233	0.0535973722856
a8	0.0379837919316	0.07419136678	0.1356730574	0.356136946	0.086249890465	0.01866043074	0.200386913725	0.053074751582	0.037642853186
a0	0.0705119738319	0.364741828446	0.1345670836	0.132485771	0.0656482922146	0.00610522104	0.029708735854	0.100286586794	0.095944536
a31	0.06574915444	0.1196503047	0.09750184944	0.08973802412	0.02901512764	0.0305064676	0.308418827	0.1796194828	0.0798007704
a39	0.0727488136	0.255924826374	0.2033496554	0.0922015482	0.0971020279816	0.0187935434	0.0506056625	0.09900189152	0.110272054
a31	0.08431190432	0.1142379124	0.132667426	0.0592941052	0.0309384742	0.0918738218	0.1435734572	0.12860185292	0.2145010424
a8	0.0763677003	0.09707765716	0.166850404	0.18847467	0.0861123783	0.0633990468	0.0680573532	0.1226631166	0.130997688
a31	0.10666418946	0.0863351929	0.088812834	0.0750685564	0.0680694446	0.0981417126	0.149485165	0.1013222844	0.2261006241
a24	0.132399384	0.0918104016	0.129853832	0.126657113	0.0698256116	0.1033306746	0.109032616	0.091932766	0.145157612
a46	0.114719003	0.1407877766	0.145252654	0.0949970246	0.0679954178	0.0898668984	0.0989373638	0.1141205774	0.1333232418
a31	0.106990881	0.0991135772	0.120335486	0.095515318	0.1236928676	0.13276107	0.111084736	0.099364406	0.111141626
a1	0.1096808558	0.0956573844	0.0919858348	0.0940981524	0.0711964526	0.0885186904	0.14553563	0.1554523916	0.147874625
a31	0.153125654	0.154840592	0.1189021112	0.0845255	0.0892329996	0.0917514846	0.10268571	0.0913198554	0.1136161592
</S>	0.09195018794	0.0791553372	0.1088558938	0.091375756	0.0866250312	0.1023699596	0.168396042	0.133930298	0.137341504
