 	avete	cucinato	le	verdure	</S>
a31	0.5411857984	0.087544287672	0.133634732	0.0248715671	0.212763672764
a46	0.7370706978	0.16005307812	0.091690062644	0.00814452675044	0.00304157678368
a20	0.325671576	0.0121546833732	0.18916813591	0.309966003972	0.163039623114
a31	0.4702644736	0.009761506144	0.0582017708	0.1934858444	0.26828635626
a17	0.436811734	0.01142067734	0.096890922	0.3506510924	0.10422554308
a31	0.510855508	0.1094628379	0.1554745803	0.1916619488	0.0325451596
a35	0.290653636	0.07674245828	0.148718274	0.309549614	0.174335994
a31	0.45111243	0.1068505282	0.160387356	0.1405154278	0.141134258
a46	0.4042220152	0.09443556352	0.140925758	0.194938534	0.16547809
a38	0.508400566	0.0918299688	0.151966264	0.1193502612	0.1284529546
a17	0.464530604	0.120494228	0.1420017964	0.16510145	0.1078719
</S>	0.317242142	0.15407658	0.161463752	0.213557028	0.153660494
