 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.563920692	0.13921294	0.10678430034	0.049685897968	0.06797416026	0.019341399	0.025031373472	0.02804918392
a31	0.7105376534	0.07710331	0.04417098346	0.0950447552308	0.0267380067119	0.01570752584	0.0096004191164	0.021097369
a20	0.397456406	0.06172136336	0.090692985102	0.037229939616	0.123536524898	0.28166741	0.004378722604	0.0033166426
a31	0.3837522586	0.0573699854	0.021571237544	0.070729596268	0.0747930572198	0.35019143434	0.01859425562	0.02299817178
a37	0.28595477	0.112772461	0.03173647338	0.074044967917	0.0712486972506	0.3845021392	0.01479342276	0.024947106
a14	0.374321704	0.0642269388	0.0277944841	0.026945948092	0.13452980565	0.23032347848	0.05720845092	0.084649184212
a10	0.4075841772	0.0370766614	0.02731011634	0.0189765509358	0.0774981724447	0.218009418057	0.062093542542	0.151451403217
a31	0.34644759444	0.07813759648	0.02802933134	0.02429795552	0.0680616136628	0.0897845628	0.0928622126	0.272379111696
a37	0.426867635	0.0270900022	0.036499285656	0.0271811046165	0.201589386998	0.1768191988	0.0726600039	0.03129338698
a10	0.59344452274	0.03753243964	0.015993413674	0.015161881953	0.0517844917892	0.08981419942	0.110924860614	0.085344203944
a14	0.6551355972	0.02670545878	0.02270696772	0.0175755677	0.05603863271	0.089974311	0.0886255951	0.04323783076
a0	0.6891867248	0.03747784044	0.03313684218	0.015545132008	0.03469602728	0.075001529208	0.067256621308	0.047699263422
a20	0.6383471528	0.0728447242	0.03821291892	0.0162880518216	0.03061417136	0.074639043788	0.0700045686932	0.059049369216
a33	0.5433305246	0.0664176098	0.0467285852	0.019326359704	0.0384072702	0.1005539622	0.119682521272	0.06555321072
a20	0.4687248064	0.076437841	0.0475694878	0.0396372878	0.0510918628	0.1096614868	0.117357246372	0.08951999236
a31	0.534827261	0.0700188598	0.0494940634	0.02387286132	0.0383513882	0.08188487548	0.1111073644	0.09044335732
a0	0.6347520592	0.0714007498	0.0433671222	0.0173738283112	0.0349889364	0.072063879648	0.0642292862442	0.0618241471736
a41	0.491895018	0.0740504236	0.0612129696	0.04368780716	0.0517161482	0.0702729946	0.1160572446	0.0911073726
a31	0.422314146	0.09140499	0.09161548	0.04975772508	0.061955864	0.0737495306	0.11976800428	0.08943426148
a37	0.469506556	0.142019451	0.09789312	0.02548833248	0.0575631286	0.071824411	0.06890507392	0.06679989652
a31	0.445145386	0.0811480416	0.0770638116	0.04746111052	0.0566675732	0.0748069864	0.1353665346	0.0823405466
a18	0.437471446	0.1600827828	0.0857352884	0.0321779664	0.0459784332	0.0780136866	0.081849593	0.0786908024
a8	0.371313128	0.1059576428	0.09482673	0.0542163538	0.0716926394	0.0788290208	0.1400376852	0.0831268288
a20	0.35574985	0.1059612708	0.1125673812	0.0675037696	0.0697967	0.0709698024	0.13381359	0.0836376332
</S>	0.449476044	0.090377248	0.0992306332	0.048219192	0.052090033	0.0679844272	0.1173541328	0.0752683072
