 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.0683216752	0.01332657856	0.2013611092	0.213571705	0.15220397926	0.0343738098	0.198969384652	0.0900572208	0.027814513952
a20	0.1735318904	0.0157194672839	0.05953996408	0.34894648302	0.059440580954	0.16705758624	0.01734871826	0.1410624936	0.0173528084
a31	0.0635248558	0.002071571852	0.00583325942	0.1176213514	0.18869952368	0.2528709849	0.09931021348	0.2029424992	0.0671257752
a8	0.00103545902	0.0004283424806	0.0049356674926	0.0088253162676	0.186199973314	0.17794971	0.2146252128	0.3947151508	0.0112851902452
a20	0.0428386753	0.00370065984096	0.03078623466	0.2438308154	0.07856210732	0.095439934708	0.16200115851	0.32930177554	0.01353863128
a31	0.0399244803	0.0060175169728	0.0149187598	0.2250834956	0.12541347738	0.285296769472	0.0815942219	0.1900395974	0.03171168086
a24	0.065464484654	0.0011377419672	0.0449756646	0.1451221258	0.05908207184	0.0886737854	0.2077680852	0.3616229618	0.026153078962
a46	0.0238953944	0.0066098812912	0.0376730581	0.2001208998	0.112074646	0.1604137324	0.100656581	0.3046549336	0.053900819
a10	0.1648503152	0.020795226202	0.1433372164	0.2171519948	0.0682726144	0.0784869634	0.0549795204	0.1557441802	0.096381992426
a8	0.0121987376	0.00831547848	0.1450638128	0.186542242	0.1166745024	0.211220322	0.05714602464	0.2208049998	0.0420338888
a31	0.119949039214	0.01351388	0.17370154238	0.232042463	0.0931874392	0.125716932	0.06381747648	0.1318334876	0.046237774908
a46	0.02661985736	0.0248836588072	0.11556650032	0.1504456548	0.1363223211	0.163989098	0.0425152624	0.304380662652	0.03527697534
a3	0.058356003	0.0365155038	0.1844436174	0.275691854	0.0932975044	0.0972823286	0.06263319284	0.09757165648	0.09420831508
a18	0.0872334472	0.0394988126	0.2841842434	0.286697736	0.055041441736	0.07663438984	0.046683539912	0.05540927	0.068617136864
a31	0.03042563552	0.0181876782	0.2219469376	0.3207027682	0.074376145812	0.15792296076	0.050911127372	0.0773136042	0.04821315082
a10	0.05161667966	0.031011488194	0.1144011286	0.137103101	0.0680947388	0.1937439308	0.0681437304	0.239060838	0.0968243754
a20	0.078341602	0.0506743084	0.18909877	0.2456989338	0.09788629024	0.09888072656	0.07947673132	0.09297247486	0.06697015908
a35	0.075626167	0.059588618	0.2594468212	0.2212937044	0.053493741	0.1131280252	0.0814952396	0.0738453576	0.0620823618
a8	0.048854862	0.0369097686	0.2257755344	0.2437708244	0.0749333808	0.1419264436	0.0806991644	0.0843073998	0.062822641
a31	0.0637630752	0.0369411248	0.2065960784	0.2559399184	0.05460084196	0.1229877514	0.1177912116	0.0753785128	0.06600150008
a24	0.1118818876	0.0512833306	0.1343150414	0.1069315958	0.06211142104	0.1204551	0.0820256494	0.260634214	0.0703617896
a8	0.084461602	0.0620108032	0.2102341632	0.2012736146	0.05395970792	0.107860472	0.1148289172	0.0800401962	0.0853305338
a0	0.1108897692	0.0829631638	0.199746526	0.159452798	0.0911645732	0.1014681452	0.1057215104	0.0627495216	0.085843988
a31	0.1052287472	0.0672611288	0.2029427342	0.1493392688	0.0589703524	0.0975304016	0.130467544	0.0929260332	0.0953337864
a18	0.0873941276	0.0631971474	0.1119421148	0.1058886782	0.07424108466	0.1219313724	0.1087923768	0.240427092	0.0861860494
a31	0.1181685778	0.0936033572	0.1958758068	0.167903205	0.0728375716	0.0917605532	0.0983421436	0.0710581092	0.0904506808
a17	0.1103035682	0.1169349132	0.095227783	0.07157971	0.080034266	0.104382822	0.107738594	0.1730511812	0.140747134
a8	0.136740906	0.117367628	0.160134897	0.1399361598	0.085666962	0.093193908	0.0961418406	0.0793309684	0.0914867064
a31	0.134922746	0.125141023	0.140863395	0.119456541	0.0914340388	0.0970375154	0.104046044	0.0835521026	0.1035465776
</S>	0.1161305948	0.117371634	0.0896399212	0.0619436144	0.0670786636	0.110651729	0.1125502164	0.199150598	0.125482975
