 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.2344365788	0.088036009404	0.02128691959	0.0211606354	0.01644285596	0.071792506254	0.2288547474	0.050412374	0.251665312766	0.01591205338
a31	0.16872452872	0.0607772842575	0.000618489747136	0.065607936722	0.00909481677976	0.1772733768	0.0429056933	0.1089492118	0.3203440388	0.0457046382
a3	0.105626404386	0.0762247883208	0.000818361776534	0.00827384754512	4.6624022176e-05	0.0231161348	0.2913105782	0.26695353398	0.2203104352	0.00731924628
a20	0.130310146158	0.0618550580836	0.00152536685546	0.0015673337004	0.00191111895366	0.14630195528	0.2722149348	0.168523270602	0.21223888777	0.00355194648
a31	0.159643279192	0.056902054412	0.00049362982166	0.000983954406	0.00102470940316	0.0693623953	0.188603336	0.101269273108	0.41261119432	0.00910617752
a24	0.021161374056	0.178121728456	0.00036938621086	0.038969641304	0.000767581141532	0.112323898466	0.4372050748	0.151173743261	0.058145757732	0.00176182282
a31	0.03605036762	0.01633805921	0.0002630736808	0.03734644638	0.0006376075004	0.06464857788	0.196565002	0.10770226196	0.38856619064	0.15188239868
a17	0.05165018434	0.02368268036	0.0003091534892	0.09273981346	0.0012416028974	0.2011470277	0.281129058	0.244393515	0.08580631372	0.01790065162
a31	0.077864032032	0.017941675156	0.000580036849	0.007740051934	0.0007843436154	0.08842942856	0.2425132189	0.1319379402	0.295013824	0.1371954629
a17	0.09974404674	0.0144567232	0.0005081854564	0.01677671542	0.00380850304888	0.193483761596	0.18798875	0.27455052068	0.1758593676	0.03282341764
a20	0.05208823314	0.006005938134	0.001111397454	0.00577806944	0.002203819572	0.03876453228	0.1515480752	0.1848543206	0.400776208	0.15686945054
a41	0.1238148928	0.07164360276	0.003528484368	0.0180023719	0.0068340882	0.03941831786	0.1390185038	0.2206235016	0.23082046	0.1462957782
a31	0.1056187865	0.04465680466	0.00443680834	0.0471581	0.00990886704	0.0390243771	0.078126753	0.175911128	0.389337238	0.105821116
a17	0.10240541114	0.0177578256	0.009320124872	0.01233466844	0.014135311506	0.1099842398	0.1484458238	0.222489861	0.3027232	0.060403524
a31	0.07522397	0.02339950688	0.01120423868	0.02402394012	0.03568188896	0.0345421102	0.053649131	0.1619549016	0.474096942	0.10622336936
a24	0.1797818942	0.0239587224	0.0185608906	0.02168553996	0.01414191722	0.1479996077	0.0967213618	0.16340922	0.2929556964	0.04078515644
a31	0.097158014	0.03368184328	0.02540611708	0.05531837216	0.043409072648	0.0260295466	0.05790665536	0.1366289004	0.434526112	0.0899354118
a32	0.08627528268	0.0316953524	0.043465717	0.03645655556	0.0259426258	0.1228979782	0.0632047068	0.147282967	0.384073922	0.05870488616
a31	0.05102666496	0.052881474496	0.033982555784	0.06022484928	0.075660504468	0.0288585004	0.035399619	0.1555068312	0.430245716	0.0762132864
a20	0.0758918592	0.0305756066	0.03985978348	0.04207410468	0.02988812488	0.0906608524	0.0530154772	0.194804698	0.37603162	0.0671978776
a31	0.0792761444	0.0905482644	0.0559035758	0.0730278828	0.0907350468	0.0350628116	0.039922283	0.1708707132	0.295617296	0.0690359782
a46	0.085619818334	0.04524187708	0.0865419488	0.0663850242	0.0574532216	0.0486847093	0.0439156274	0.1176344828	0.385659026	0.062864267
a33	0.0802697152	0.0984214042	0.0667587948	0.0741033972	0.0927914744	0.040381504	0.0335069958	0.0748698406	0.3569460062	0.0819508442
</S>	0.0819975948	0.0714795604	0.0709270012	0.07123538748	0.073097266	0.0546836882	0.0529827138	0.0805596016	0.3984473135	0.044589886
