 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.302279175474	0.04765216656	0.014454811256	0.16836032014	0.02664474006	0.02661351319	0.0140098184952	0.38695871592	0.01302674456
a24	0.30374551056	0.029959253	0.00360166034	0.174172097	0.02023828584	0.2074536306	0.03283979888	0.180242216668	0.0477475614
a31	0.1610794768	0.01862535006	0.000886038704	0.03871224854	0.0189840311838	0.349097246	0.15049792376	0.20818313684	0.05393453528
a20	0.1780098104	0.01892306222	0.0021427523043	0.0298807759	0.0351476350168	0.189388324	0.04853751392	0.465793060351	0.032177095248
a0	0.053611879	0.00978604028	0.0025610119934	0.1968593722	0.035817865902	0.2563626488	0.0427449265	0.34760064836	0.05465561276
a13	0.18771430728	0.03216615006	0.006856959072	0.2107057172	0.023155900984	0.14358220356	0.1184279237	0.15328887932	0.1241019544
a31	0.34943923588	0.05576707374	0.004383473122	0.14641862826	0.02115815396	0.115083161	0.1427145306	0.10224703232	0.0627887067
a24	0.19758634108	0.016692546468	0.0054315332635	0.226680589	0.0329809070204	0.17488601102	0.190852692514	0.147270206442	0.00761923188
a31	0.4420409952	0.0445127912	0.00555184262	0.0401684028	0.01628944558	0.060652653	0.1485343978	0.09423592228	0.1480135224
a37	0.0367769301	0.00709879118	0.01868165613	0.2277823512	0.041536794667	0.13089990448	0.2766678949	0.230246993136	0.03030866813
a31	0.32004162	0.05958591	0.009546471074	0.0830958376	0.024753028114	0.0931201514	0.147754754	0.1618709136	0.10023130592
a20	0.1268400702	0.040829539564	0.02438331098	0.1816596968	0.036795678974	0.1435149596	0.2594567568	0.15427109486	0.03224893168
a31	0.1532109212	0.117711325	0.02481317542	0.121048728	0.0341171868	0.096050607	0.211506582	0.18836199	0.05317950448
a39	0.197531899	0.111623374506	0.033637023	0.101425054	0.03093784794	0.1356124636	0.226910594	0.1238585278	0.0384632414
a31	0.1299554994	0.1332098604	0.03984097808	0.1226185572	0.0422296158	0.0682327602	0.260008025	0.1567713428	0.0471333532
a20	0.1266908712	0.170813345612	0.04949636852	0.099409945	0.0401182877	0.110724614	0.2063996926	0.141545906	0.0548009282
a31	0.1235573932	0.15280151	0.05260225492	0.08543936	0.0486598542	0.0614835474	0.2233178158	0.204120932	0.04801733948
a20	0.10825519726	0.1537361153	0.0626491756	0.1030390646	0.0639162052	0.0784793172	0.1728834194	0.19337338	0.0636681236
a39	0.11732873	0.1585942	0.0614866906	0.0745168296	0.0596987724	0.0654370964	0.2062244572	0.2043558416	0.05235737296
a31	0.1201741162	0.2123148652	0.0523058753	0.0729239328	0.058928702	0.096054698	0.2083517128	0.1296665608	0.0492795416
a46	0.16279373536	0.170621004	0.068993338	0.072645076	0.0555415256	0.0589695692	0.193830407	0.126093812	0.0905115614
a31	0.1342663858	0.1665662836	0.0748354412	0.080871655	0.0821191474	0.07458674	0.1574607096	0.165592492	0.0637011246
a18	0.1190414884	0.1830817	0.0998551272	0.091073638	0.079524048	0.0700623094	0.1446844196	0.123684184	0.088993106
a31	0.1346184384	0.183501752	0.0862824344	0.0927994192	0.0972903012	0.0833290504	0.1419077802	0.1113867208	0.068884096
a8	0.123386473828	0.183187204	0.099845334	0.09823413	0.0760710192	0.070917322	0.1481395492	0.1136863612	0.0865326162
</S>	0.134609684	0.148504976	0.0900543832	0.096904543	0.0923873806	0.0905074064	0.16888951	0.110586406	0.0675556676
