 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.3242050153	0.05400488255	0.08808828792	0.03209960874	0.3163729594	0.052887306002	0.120961454962	0.011380555577
a20	0.08577205266	0.0840964722296	0.239110012267	0.0092955894194	0.24308129746	0.265643755339	0.0650089906	0.00799179642
a11	0.1444034814	0.0249669737912	0.1697265313	0.134178442388	0.272888028	0.0834859828988	0.16717901284	0.003171515584
a10	0.03826319088	0.122323004284	0.14394502565	0.01951509647	0.57896363	0.0496831364124	0.0248066574	0.022500229066
a39	0.01720831344	0.159595339084	0.20862763634	0.008206608568	0.55762641366	0.0382204557832	0.00925060716	0.0012646379484
a7	0.10466904866	0.151936509604	0.2073224984	0.002511414288	0.45904981288	0.0579281068432	0.01280601444	0.0037766136716
a37	0.12212056388	0.09892874842	0.12174671972	0.00731922032	0.51385412902	0.06960200128	0.0443054816	0.02212316556
a8	0.1591308852	0.088582090896	0.131499609512	0.007414228052	0.3871845962	0.08042513972	0.1007810304	0.0449824011
a18	0.1638163484	0.152266257272	0.058676041812	0.00407244234	0.3715168218	0.039967884106	0.0658805738	0.143803603428
a46	0.2608113902	0.078644915208	0.066484959992	0.01546514894	0.25525577914	0.09820405654	0.1192710432	0.10586271034
a31	0.3026643844	0.05619621936	0.124665034184	0.023969845324	0.17865565432	0.14321887234	0.0803052608	0.09032469048
a18	0.1179456782	0.051636561884	0.141666510826	0.04317454376	0.337764284	0.1380072786	0.132300031	0.03750509936
a24	0.43267275	0.0514571176	0.10685718216	0.0363814461	0.1127564368	0.0868827756	0.112621447	0.0603708718
a28	0.420581378	0.06361583084	0.1699179374	0.04829984548	0.0845401384	0.0736019966	0.0687836658	0.07065919928
a31	0.4236653008	0.037430926988	0.08886088516	0.06095116238	0.0714718788	0.0903944834	0.1090056858	0.11821966584
a20	0.0639596456	0.025597384388	0.101888798308	0.07567022828	0.411639692	0.106238153	0.1660543498	0.0489517588
a31	0.378830924	0.0425489296	0.1503948294	0.0506048117	0.114333003	0.0941413118	0.109606102	0.0595401122
a3	0.1673225024	0.0429739218	0.0696567592	0.11537853382	0.1339608558	0.1237888216	0.260458239	0.0864603556
a31	0.248938112	0.0590033986	0.1444273072	0.0609458234	0.0624189596	0.121910666	0.201323164	0.101032566
a20	0.1181770806	0.0648372238	0.0758399926	0.12677058434	0.1275812302	0.1157999904	0.220432368	0.1505615004
a31	0.2007480772	0.061895976	0.0983312582	0.0748927348	0.0783128024	0.1209075516	0.224346884	0.140564762
</S>	0.116754136	0.0664819402	0.0659525526	0.1143626138	0.1105621618	0.1295522122	0.174312496	0.222021902
