 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.5578022208	0.0280082422	0.0606757065	0.0173307252	0.03728658704	0.1650129376	0.13388357267
a31	0.349848268	0.152849207126	0.0402298868028	0.04997686126	0.02982823814	0.2771299519	0.1001375946
a20	0.070438663302	0.132777005973	0.0596498610432	0.0510349918	0.10001601312	0.539347329062	0.0467361407
a31	0.17854633088	0.016458281962	0.062016540176	0.123813573887	0.094529046	0.491547624687	0.03308856016
a20	0.11491348852	0.0484790397	0.1487280496	0.0912453882266	0.17697490886	0.36857816335	0.051080971
a38	0.18731120584	0.00962613379	0.0624301432	0.172867975716	0.08123729952	0.368898846342	0.11762838174
a31	0.20138697668	0.007923836936	0.1183448212	0.181767903839	0.0790910172	0.3067852158	0.1047002317
a29	0.17191096088	0.0975662229176	0.126956694	0.16318322991	0.17871699606	0.219461601636	0.042204279372
a20	0.0648304468	0.08661187858	0.192952148	0.138471424852	0.199409012	0.16975688906	0.1479682038
a31	0.081416461	0.08388877638	0.311202554	0.111791888781	0.164148558	0.12884574406	0.1187060219
a20	0.05114508092	0.0846146114154	0.221670186	0.123104249546	0.23175864	0.24962792292	0.0380792636
a46	0.1381959946	0.1977005678	0.184899914	0.09105067476	0.178590956	0.142529933	0.0670319457
a31	0.147647677	0.09110695854	0.193878096	0.08592165076	0.225215898	0.156427417	0.0998022622
a20	0.099691785	0.16190673868	0.1521248828	0.1231416119	0.2035741984	0.166328018	0.0932327382
a31	0.2276863716	0.1788210666	0.14692904	0.0777746472	0.173578752	0.1381265596	0.0570835336
a39	0.136153128	0.1599436366	0.20321081	0.0931898682	0.2006408276	0.138150488	0.0687112346
a0	0.294282176	0.1786671448	0.158244524	0.0895633436	0.1003277978	0.095596568	0.0833184335
a20	0.1465843304	0.131401245	0.1253293216	0.112289619	0.1377555506	0.240216696	0.1064232246
a23	0.1034577024	0.0907090432	0.095232341	0.128893032	0.1030716408	0.304567446	0.174068806
a31	0.14981585	0.1108256484	0.1103235796	0.1192994732	0.0873913416	0.189609172	0.232734902
a20	0.1187797512	0.0982015494	0.0787370208	0.144549884	0.120443062	0.25232303	0.18696573
a31	0.22912945	0.1498955412	0.1188453772	0.08712053	0.103447923	0.1627473692	0.1488138448
a46	0.130200858	0.209934062	0.145167154	0.1092512186	0.1264236564	0.1272768842	0.1517461612
</S>	0.220547936	0.19165161	0.128252482	0.1284644068	0.11792326294	0.120703867	0.0924564538
