 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.574172996545	0.010416299852	0.003622520048	0.001979577264	0.045308969636	0.07985340743	0.205513017092	0.0791332141077
a46	0.51426470638	0.01177075158	0.003838210788	0.011707768236	0.00223405186	0.03295497296	0.36187209244	0.06135745552
a39	0.460010699926	0.09844821666	0.004830496908	0.004638875172	0.012237242242	0.12861922348	0.2351736584	0.05604159424
a31	0.0970453636	0.13775016944	0.007955651856	0.05575347214	0.03871501894	0.105324029	0.2215211704	0.3359351578
a20	0.20484191876	0.01801445	0.0207386430816	0.039842929064	0.012285347726	0.136678683	0.200803585	0.366794436547
a31	0.0315116666	0.435229082	0.040514422262	0.06504350786	0.03865908574	0.03408511496	0.2381263548	0.116830719166
a15	0.0142418316	0.1379037996	0.034928114581	0.076018485	0.0626100102	0.0995533628	0.508310836	0.0664335426
a11	0.18108940634	0.2714756406	0.037306071252	0.11898599678	0.04998041794	0.0522698132	0.13112944326	0.15776319606
a31	0.1655611622	0.233937684	0.043868299752	0.1038836918	0.057521879	0.0834317164	0.151695344	0.16010023308
a46	0.0843970904746	0.0766523204	0.036954059578	0.0691362796	0.058221733	0.2071671086	0.445694616	0.02177679808
a31	0.08699906772	0.182938018	0.05732756168	0.1217920868	0.0905502584	0.12226281648	0.252044946	0.086085237424
a46	0.09843476557	0.137274714	0.05422862038	0.0943444992	0.0833792908	0.1304609976	0.34154974	0.06032734868
a31	0.09196930762	0.1639497956	0.0677865698	0.1171070768	0.0894765254	0.1545525748	0.2286601972	0.086497976504
a15	0.109618416492	0.1708928092	0.06754570624	0.0942435838	0.099320209	0.1329807904	0.261337712	0.06406076562
a31	0.1100430518	0.171840096	0.0819500232	0.1139154756	0.0926929056	0.14016339246	0.203469822	0.0859252402
a20	0.1390696326	0.1583293528	0.0826422767	0.0938762026	0.1101275316	0.128926338	0.221847624	0.0651810246
a18	0.1322294116	0.1694244076	0.125552303	0.106801736	0.104495216	0.1311235184	0.1458693388	0.0845040576
a46	0.14500953244	0.140175808	0.127736174	0.102743271	0.102655178	0.134667346	0.1663468876	0.0806657858
a31	0.1456288323	0.114334016	0.0939151588	0.0817396824	0.084226719	0.1876384506	0.218737946	0.0737792132
a15	0.1487655768	0.126021206	0.1009616046	0.1070704852	0.111517554	0.139538972	0.1649341392	0.101190469
a31	0.1665421668	0.141935748	0.114728486	0.1005993036	0.1061346092	0.1470849728	0.139747398	0.0832273343
a37	0.1267419872	0.1104584424	0.1101771582	0.107817324	0.116515968	0.182838056	0.1520989386	0.0933521052
a35	0.1590973366	0.150948088	0.114273682	0.0982248004	0.1041151204	0.157086924	0.1338109374	0.0824431168
a31	0.156899244	0.126619358	0.102080765	0.0874459962	0.091339794	0.18977003	0.166756476	0.079088368
a46	0.1435815526	0.12187766	0.112773054	0.121801651	0.1169964776	0.137666705	0.133770419	0.1115324786
a31	0.1509198	0.145324582	0.11412993	0.0958402466	0.1019578772	0.180769944	0.125339825	0.0857177966
a11	0.1275058664	0.1157254914	0.1219348876	0.11470927	0.112542375	0.164437826	0.147334046	0.0958102294
a31	0.139549918	0.148539376	0.1176681586	0.0970367594	0.103682426	0.183035736	0.1264813644	0.0840062376
a46	0.1173804654	0.1085029874	0.125809155	0.114001364	0.117646818	0.172103586	0.1463572428	0.0981983774
a20	0.1290977108	0.146703716	0.119706434	0.0995199934	0.107436834	0.184544167	0.128854521	0.0841366272
</S>	0.141467884	0.135665348	0.1286251436	0.1059880248	0.1116563182	0.1530398468	0.126336269	0.0972211674
