 	la	pasta	vuole	sale	</S>
a8	0.2798780844	0.3597272492	0.15283334756	0.11039602746	0.097165265488
a31	0.3087761889	0.354686314	0.1713363057	0.131083092	0.034118116056
a28	0.10597347022	0.3087224932	0.1261135228	0.4448602628	0.014330247574
a20	0.021013095232	0.251788604	0.2740953412	0.4481449492	0.00495804068
a31	0.034793669272	0.27526188	0.2780154672	0.3801297318	0.031799254764
a11	0.04499064106	0.42460835	0.3328999112	0.189596216	0.00790489316
a18	0.0760425058	0.32375716	0.1248493578	0.42554738	0.04980359284
a15	0.1194858468	0.64719614	0.0990125398	0.114008604	0.0202968281
a31	0.0878556674	0.561561874	0.0834406798	0.2193049284	0.04783689404
a20	0.03655318	0.35946116854	0.07150869916	0.433757842	0.0987191314
a6	0.1577418562	0.3959594434	0.05312573908	0.3077938048	0.0853791904
a20	0.1422098556	0.438134704	0.054931685	0.2972815504	0.0674421368
a21	0.1375056884	0.492303512	0.0808215436	0.1835085556	0.105860734
a20	0.146200182	0.427040567	0.05138320688	0.27560993544	0.099766074
a0	0.1344867716	0.475009886	0.0645396246	0.1955565088	0.13040720324
a31	0.183046942	0.444712372	0.0624179554	0.18854592812	0.12127682004
a39	0.20151694	0.378515459	0.144079114	0.16280144	0.1130870436
a31	0.2111275472	0.4132696212	0.083054076	0.1537059344	0.1388428652
a35	0.236448548	0.332101338	0.172839204	0.148060641	0.11055027
</S>	0.245113298	0.328465516	0.12728008	0.14417194	0.1549691574
