 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.134853729912	0.00807662536	0.008482175638	0.008880923374	0.0093515853028	0.50580910126	0.06236504932	0.01262500262	0.227401911529	0.022153875964
a31	0.0848212562	0.0120302905817	0.0635278248	0.23705250656	0.02330051988	0.129569509426	0.23727379878	0.17377659011	0.0159009489544	0.0227467626
a1	0.01615384022	0.01609918724	0.0359724004664	0.071609699232	0.04081123288	0.03399398396	0.104019707754	0.3701694862	0.291207350972	0.01996310678
a28	0.031694163652	0.012808984429	0.120461911741	0.08304195402	0.088130076	0.076808009832	0.12307574026	0.38445376276	0.0658298244	0.01369556324
a24	0.020174590924	0.00590654050516	0.107122587953	0.1125470574	0.0374660788	0.328443234642	0.0393085057	0.19124329486	0.0931989356	0.0645892744
a31	0.0241441773	0.0017380397528	0.068656195896	0.16710281266	0.01005343902	0.240810305134	0.04838126732	0.24419125194	0.12340232404	0.0715202216
a18	0.073495254776	0.0118113088865	0.0539127975016	0.247436453576	0.06130826226	0.407696778826	0.0506766093286	0.04322456402	0.02183843208	0.0285994969432
a24	0.038405583848	0.004687957852	0.117459605772	0.097772463412	0.052451154612	0.410672272312	0.0284255645408	0.03867208552	0.14225495289	0.06919839196
a13	0.0523618834	0.006718495094	0.0760401414344	0.059160986012	0.02217163726	0.41300863984	0.156909435	0.0979849192	0.083187542484	0.03245636712
a18	0.0205593334	0.00891745020434	0.048550084948	0.05324057448	0.0325331051	0.4255604388	0.239273012037	0.087563667	0.05834952472	0.02545275418
a31	0.0281734422	0.0100778039604	0.04906617446	0.04744162684	0.03966325208	0.36005887894	0.28083716468	0.097957052	0.06570135824	0.02102322966
a24	0.0491141930664	0.032958846495	0.044006162548	0.087430871896	0.0499817086	0.37260521212	0.13670313814	0.0695412102	0.121805706	0.0358529213
a11	0.03064376424	0.0175091618454	0.0222539056736	0.03582640344	0.05109007186	0.5411249908	0.197387577562	0.0354859596	0.0425806473704	0.0260975176
a31	0.04630417788	0.0152407917	0.044505598292	0.043950936328	0.07374157568	0.2607822718	0.3785923483	0.0533318108	0.05498999126	0.02856049432
a39	0.042652988132	0.0293719614966	0.03559554292	0.08256958812	0.10758732748	0.2210823526	0.278766477832	0.0907434644	0.09272477276	0.018905549296
a20	0.0340743984	0.023423982117	0.016038553372	0.02688455464	0.056244994	0.538356177	0.17951476705	0.0226644393	0.056039451	0.046758694074
a31	0.05641417	0.01924645554	0.03326353004	0.0437212038	0.0688208432	0.2312545708	0.3314057664	0.093207411	0.073235497712	0.0494305826
a17	0.04761250872	0.034854359346	0.02865611176	0.05434126696	0.107701654	0.1269127218	0.30058700762	0.1537979404	0.1098996012	0.03563683372
a20	0.03839884232	0.0242067207	0.023589190934	0.04364678792	0.0661714207	0.5328705066	0.105396393121	0.03316374618	0.0668164964	0.065739860288
a31	0.0533376088	0.0296003656	0.02824914888	0.05818093784	0.0917390548	0.211711966	0.27304342466	0.1056582296	0.08566122232	0.06281801972
a24	0.05858683684	0.041461425774	0.0314969912	0.0465511648	0.1020654732	0.10691879	0.2519942098	0.1726358612	0.1208556296	0.067433611
a20	0.0557045624	0.02996937982	0.02341241702	0.0449039508	0.0729789768	0.526587258	0.083139484974	0.0414619634	0.05778540692	0.06405658468
a8	0.060536972	0.0421906242	0.0312665924	0.052767766	0.094894202	0.199085778	0.2552412242	0.1204645688	0.0825060588	0.06104617612
a20	0.0554638904	0.0274489244	0.03956527296	0.071426486	0.0999621088	0.359582094	0.1810546816	0.0669991648	0.05348933912	0.0450080474
a31	0.0525572236	0.034543327	0.030630271056	0.05635584996	0.0992948768	0.40117802	0.11988696674	0.0613064864	0.083726936304	0.06052007504
a24	0.06126260296	0.03108051134	0.037056425148	0.05027712716	0.08773965908	0.3920677316	0.0610119706	0.0852956504	0.109577705	0.08463064248
a37	0.115502142	0.0375320122	0.03033162308	0.047132875	0.0760182936	0.423595588	0.0894917704	0.0460551574	0.0739630662	0.0603775096
a46	0.073104087	0.0493905954	0.03796472196	0.0545771138	0.086434894	0.269844292	0.17057467	0.120070976	0.08060445572	0.0574341718
a31	0.052006664	0.0405603222	0.03853124716	0.060154738	0.0852991852	0.291222426	0.216040228	0.0881460738	0.07299753236	0.055041532
a28	0.0538851396	0.0337774928	0.041514936708	0.04914540944	0.07540142976	0.378584378	0.081499505	0.089434053	0.09786481176	0.09889283584
a24	0.1458743908	0.044390469	0.03498172	0.0576695894	0.102315972	0.29735346	0.092873064	0.057130773	0.0999526104	0.0674579664
a31	0.0869196226	0.0435463444	0.03599201776	0.05066564236	0.0748547904	0.246308256	0.19963705	0.1241356932	0.0781881228	0.05975242988
a17	0.0594683316	0.0471811172	0.03588605712	0.03865618944	0.0742742692	0.1951553988	0.193779803	0.1377235132	0.1049765748	0.1128987664
a31	0.121802493	0.0502305346	0.036326126	0.0586260424	0.113510417	0.304787138	0.0873742774	0.0540265012	0.1057431676	0.0675733036
a46	0.0822210854	0.0660490838	0.037728304	0.035800499	0.0717029796	0.0987690386	0.1736660808	0.211518055	0.0966883188	0.1258565292
a8	0.0959486788	0.0662403336	0.044942656	0.058895042	0.092547352	0.18828858	0.1342796606	0.0925465536	0.143782044	0.082529091
a31	0.0679862792	0.063787608	0.0504183716	0.0629029948	0.0979635712	0.15003294	0.178574535	0.14570434	0.120287542	0.062341856
a8	0.0839157952	0.054744776	0.0417001552	0.0405978264	0.0595301246	0.1018911488	0.1783731042	0.2096085236	0.105590196	0.124048356
</S>	0.1103670346	0.0690048632	0.0409149862	0.055170608	0.09283062	0.200470295	0.1156784304	0.1005229534	0.133710022	0.081330206
