 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.38004261332	0.23795515044	0.060685479516	0.002996346112	0.008873880932	0.2934334114	0.01601309348
a31	0.041371369	0.350003014	0.10104140226	0.019968767046	0.0351135366	0.361172233851	0.09132969966
a21	0.201850422009	0.026364972	0.013414866836	0.02081736048	0.0763469384	0.617287429321	0.04391799234
a37	0.052138342568	0.13807659872	0.046719270612	0.117630487237	0.02429635382	0.58544393416	0.035694994
a8	0.02398975172	0.05084368926	0.0556143305822	0.123524607005	0.018378915826	0.59297812798	0.134670606844
a31	0.1657226444	0.16851333592	0.103143558592	0.10200152906	0.0504065032	0.35324632588	0.056966102
a13	0.152070405926	0.3409707864	0.0516383310837	0.0604629525156	0.07627427966	0.300000877246	0.01858233714
a20	0.04029861972	0.22013431	0.060904546868	0.07749979724	0.07435103176	0.4222021194	0.104609589892
a3	0.0738938859	0.1802972312	0.05312370688	0.0575924206	0.1091750206	0.406160323	0.11975739464
a31	0.09421998706	0.333085344	0.05127089276	0.04364545488	0.1081301268	0.27771341	0.09193476288
a29	0.164691569752	0.1343094567	0.0450643052724	0.046923702602	0.1002907964	0.491068483	0.017651686
a31	0.10230900926	0.338330262	0.0731706804	0.07271432506	0.08674700308	0.2857653844	0.04096331712
a3	0.498660510943	0.07479789282	0.01996258919	0.02267986464	0.065154476	0.29155699	0.027187689
a31	0.3143343058	0.19034842	0.061365728	0.10725848052	0.09082097616	0.1837458242	0.05212624788
a24	0.37382532074	0.0992320038	0.0266515065	0.0467976969	0.0890690844	0.279313842	0.0851105098
a31	0.3820878625	0.134947414	0.050506888	0.1233149514	0.09566969872	0.15179180508	0.0616813628
a39	0.1895921824	0.1180270008	0.0823624232	0.096756978	0.1512312308	0.202472186	0.1595579792
a31	0.3451275982	0.19884445	0.0975693112	0.089353748	0.07214629	0.1265057934	0.0704528326
a33	0.1581997332	0.1179275654	0.0963794166	0.13047762	0.167804466	0.185861853	0.143349364
a31	0.3247347355	0.152021222	0.0894907766	0.0704706792	0.0771287794	0.2236053956	0.062548364
a23	0.2840352851	0.1014565308	0.125764354	0.0882111592	0.1508114396	0.1632654446	0.0864557904
</S>	0.3346640694	0.1725638904	0.1039781266	0.0827362436	0.0857721932	0.1465079676	0.0737774818
