 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.22346479494	0.07703780204	0.078602923186	0.17014159334	0.01380066288	0.01857783286	0.1608726374	0.0135200499	0.117608520786	0.11759385576	0.008779371044
a31	0.2159091196	0.17662544172	0.138226033829	0.0280149346	0.06996546292	0.0618248168192	0.0659307634	0.0659480151468	0.0196948818127	0.142998627784	0.0148619219
a7	0.08808356906	0.04952538944	0.0535946930408	0.0497128168	0.063255244648	0.106786399136	0.122143331862	0.022469459456	0.0896709424694	0.303931142331	0.0508270472
a0	0.0624820142	0.0654441008	0.116047995447	0.0748539482	0.02505620918	0.024339321574	0.285249562	0.0305674740868	0.0133471096478	0.289989231374	0.01262302572
a31	0.0374890932	0.028856477176	0.119395868486	0.094648970114	0.0066964143876	0.00626157577728	0.2257039514	0.006518445094	0.0133109414826	0.411026392644	0.050091885578
a37	0.06547426212	0.120235129791	0.104381738186	0.127104668	0.029904746452	0.0214035997006	0.114117253	0.0108015521915	0.0491237353808	0.355731123865	0.0017222118352
a8	0.03617618648	0.020236551652	0.114078790725	0.135288541648	0.0108712436928	0.00647145023939	0.2187105672	0.005829115684	0.00253835624	0.41307606766	0.036723178563
a37	0.10861100388	0.0396466028	0.10033170066	0.22077177508	0.048852776635	0.0270024283202	0.1652968031	0.004608980474	0.001709815991	0.2421378752	0.041030233862
a31	0.056365605	0.0342082212	0.114681783913	0.11555860657	0.0128144318068	0.007362254679	0.2252750648	0.008505928724	0.006706039754	0.3976073176	0.020914755452
a17	0.0465310978	0.03912099272	0.23925844208	0.114023594	0.057123152086	0.03222343939	0.0962765756	0.0109354150424	0.0450873330518	0.31738343892	0.002036538048
a37	0.16791695888	0.0950297924	0.11884945224	0.188719774	0.01970107886	0.0154664886618	0.1711261218	0.024077383368	0.008209382948	0.17527947842	0.01562409202
a31	0.122578056	0.0632933418	0.0898204176	0.1237708548	0.02060817786	0.00926066679	0.2420082446	0.05103453596	0.03764504279	0.1868140627	0.05316657184
a14	0.0500010564	0.02198109926	0.11467957556	0.241895002	0.058609832636	0.052228864994	0.138581232	0.04589472748	0.062281962674	0.20777417846	0.00607244818
a3	0.24357935764	0.06804947392	0.06550940852	0.2259020108	0.036143676154	0.058537552092	0.103422996	0.031965094288	0.04318092541	0.10330499818	0.02040451088
a11	0.2335035356	0.0721251804	0.069940344	0.2023326232	0.02367977524	0.01813074984	0.1430739764	0.05586793148	0.04395820692	0.1074714432	0.029916271
a35	0.1680934314	0.0601602918	0.06200865908	0.1924927832	0.02262020822	0.01576035172	0.236141122	0.0622657433	0.0404115596	0.11700458076	0.02304128508
a8	0.1186409366	0.0416174884	0.06052064932	0.2944432704	0.02064973252	0.0104400766	0.2998071964	0.02839105942	0.0312682404	0.07827128128	0.01595006198
a23	0.0694912604	0.01348846	0.03797573776	0.286074848	0.03233456866	0.01367168756	0.3021861606	0.0430226576	0.0326476384	0.1144370304	0.05466993156
