 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.03241918892	0.0265516847	0.01098477744	0.13568352684	0.09450327864	0.48993728	0.03227341268	0.02243358112	0.021425582746	0.01178464658	0.048377637738	0.0500337863708	0.02127200529	0.00231955185
a20	0.04229645007	0.044550609	0.0062487669278	0.06019686838	0.045326190536	0.3617107074	0.0166946084188	0.01931437292	0.01730499262	0.02783447852	0.134351434364	0.108565547386	0.111158752344	0.004446239124
a13	0.130491865616	0.00919662752	0.00908585052	0.07847414724	0.0329123664	0.189849953	0.01428179952	0.01069434296	0.0754684422	0.2438975212	0.05855221948	0.039088366452	0.105287689726	0.00271875726
a31	0.041166890256	0.002642647288	0.001340738968	0.002820287172	0.0056611958	0.18007503774	0.01308662086	0.06534928536	0.1397558886	0.2833647398	0.0904532768	0.06878173492	0.08390960158	0.021592049436
a28	0.01229466764	0.0173222252	0.00880703148	0.080176617	0.03256898454	0.21205738544	0.0841867116	0.02741116494	0.0760757146	0.210049497	0.08983827808	0.0681320908	0.06999906284	0.01108057383
a31	0.005355411876	0.001628583066	0.0007154091176	0.00610250432	0.011270870384	0.15563678162	0.0571495462	0.1655905642	0.08593571	0.1107288654	0.07674107304	0.11255419624	0.17936248206	0.03122798932
a21	0.0200942344	0.0103047571	0.003930915254	0.075016483	0.07441315724	0.262236991	0.0801207848	0.01879874	0.0917966734	0.1957955173	0.05255939771	0.03799275618	0.06993467167	0.007004926556
a31	0.00407312444	0.00530033676	0.001526463162	0.011791632752	0.01602640828	0.136948376	0.0587452224	0.1772570132	0.1298687918	0.07033317446	0.06769881716	0.1184233636	0.14326575384	0.058741538
a20	0.102168704424	0.0075449194	0.0021888877856	0.01087884358	0.018780814458	0.2224152744	0.07474391788	0.0256367664	0.072253719	0.18972472654	0.041683082092	0.079078224658	0.150246575274	0.00265553964
a28	0.00669801512	0.00981873356	0.002587353896	0.0093230197188	0.015528178952	0.2823125364	0.06028022	0.1193416188	0.064187713	0.088583123	0.07727486208	0.11996214468	0.104610003616	0.03949250762
a27	0.0090329406	0.009325105	0.00591547474	0.0084476430832	0.0138039169806	0.303311151	0.0264517294	0.0752188956	0.0611080696	0.0920152801	0.07315237362	0.1432225055	0.1473954336	0.0315995145
a17	0.00833257996	0.01355258024	0.00756548444	0.009145892074	0.00966879074	0.4149720672	0.0316797012	0.1334491218	0.06466502808	0.0435556766	0.05428107904	0.0920527452	0.1015848716	0.01549439594
a4	0.006548665052	0.00455281466	0.001763617518	0.003916908414	0.00342770018	0.5664528044	0.02898820864	0.16513403172	0.035185969484	0.030758455576	0.051309271652	0.06286386744	0.03449416648	0.004603524192
a13	0.02836915354	0.010844090468	0.013086894508	0.010143966	0.00790219306	0.4269395474	0.03784826816	0.1510082334	0.081387546786	0.06668170686	0.0769994506592	0.05181304982	0.034612407332	0.0023635241776
a31	0.03054509514	0.0224835586	0.01998811902	0.04998373076	0.0323781272	0.3153081612	0.0235799788	0.148200103	0.082529663	0.0723241936	0.075267317208	0.06998464228	0.0479261376	0.00950118734
a18	0.03059038622	0.01684342998	0.01770455355	0.0664910872	0.0658254733	0.2654028912	0.0335571294	0.076704748	0.1092308674	0.0956498678	0.0795071814	0.0668616414	0.067543455	0.00808727704
a36	0.03419737834	0.01802785316	0.011046319572	0.01211799862	0.01081187174	0.3982510494	0.01925212872	0.11977141904	0.089746396194	0.10591251336	0.066751927856	0.061479239136	0.03694929644	0.015684619212
a46	0.04761794204	0.0219657064	0.01281596138	0.0611827036	0.02243259366	0.3070115328	0.01961041476	0.07804817	0.10112710336	0.1024254178	0.0807736714	0.0767013998	0.0478918161	0.02039553552
a31	0.0531949228	0.04740542812	0.02183214728	0.0499365694	0.0452575174	0.3528760628	0.02735694708	0.0673080458	0.07272476588	0.05344343492	0.074292349848	0.05671026532	0.05302165808	0.02463994588
a20	0.14259891304	0.03536517296	0.04440965532	0.07799114768	0.0457531382	0.1699302286	0.0228853376	0.046335308	0.049002502	0.1052255088	0.0860245348	0.0690538152	0.0779857008	0.0274390638
a8	0.1019093809	0.0543773646	0.04152753072	0.0377081873	0.0351769226	0.345164823	0.02221799928	0.0673816406	0.07815792336	0.06546779112	0.04820311948	0.03885767508	0.03774185248	0.0261077534
a31	0.121199954	0.092876156	0.0508186542	0.116555027	0.0615203868	0.1346137598	0.04966258	0.066028143	0.074839314	0.0469214288	0.0478702914	0.04525664306	0.0518500578	0.0399876282
a24	0.1815759678	0.0491544946	0.05771746972	0.04570761184	0.02843007968	0.2361466096	0.0243576176	0.033110674	0.0348362096	0.0796989214	0.0934652458	0.043370148	0.0540080004	0.0384209408
a46	0.0858475102	0.058324002	0.0449892781	0.03751112912	0.0337096258	0.3472383426	0.0271690728	0.0739815556	0.0908636332	0.0637893664	0.0417025164	0.03626105088	0.0334995024	0.025113396
</S>	0.10275645	0.1043445816	0.0764088928	0.102355962	0.0677942306	0.107215022	0.0561970244	0.0656041464	0.0644065336	0.0528645144	0.0469381434	0.0519305894	0.0518425698	0.0493413712
