 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.23248250906	0.0051101575444	0.167087994778	0.0006184107656	0.4686378004	0.018504385916	0.02318765342	0.0843710573702
a0	0.14416961518	0.0265057337051	0.02267262312	0.00285089362	0.638573039315	0.05085189131	0.07285501952	0.04152113968
a28	0.166174389034	0.0049938416656	0.058447095828	0.00285372374	0.239799568752	0.292414224888	0.21276211328	0.022555019501
a31	0.018515553064	0.00840635929856	0.02483198618	0.00634766694	0.05288847026	0.342353235	0.4153253672	0.13133139672
a24	0.0329749798233	0.0397717273694	0.002743863896	0.002753615142	0.210127418575	0.21707199914	0.38325653646	0.111299868678
a46	0.00128234172968	0.0102087766315	0.007669370432	0.01370100676	0.07643032322	0.2866771108	0.473284546	0.13074648628
a31	0.0176346526935	0.0224025657636	0.028468204788	0.03222440568	0.043636522	0.204645805	0.586668836	0.06431906022
a24	0.07319681366	0.039271158276	0.0625680172	0.05332222132	0.05879928486	0.1825651612	0.475038138	0.0552392272
a31	0.026479468684	0.019322483176	0.0999487672	0.12099993484	0.0588006376	0.106511447	0.430587924	0.1373493442
a20	0.0696694434	0.0606150291	0.0800925624	0.0433023714	0.0817412356	0.162920994	0.423216677	0.07844170394
a29	0.0304863213	0.0177253378	0.3700658728	0.09450738696	0.1745699908	0.0448066924	0.1375316958	0.130306693102
a20	0.07634119848	0.074837746332	0.3332191484	0.058740404624	0.2178173416	0.05505819206	0.10349878764	0.08048721236
a29	0.040523204316	0.03341204313	0.3155218156	0.04501304244	0.3168301588	0.06096780748	0.103206929	0.084524996992
a13	0.03906934882	0.028770990384	0.3718955826	0.04710944412	0.2581431968	0.07028624104	0.09720001906	0.087525168708
a17	0.04372428048	0.03344125424	0.27467329	0.04572514872	0.2923496834	0.0802685843	0.1476398027	0.082177931228
a31	0.0593302108	0.040443204128	0.16638896	0.04953201392	0.2118187736	0.0888696204	0.292208702	0.09140853624
a44	0.05092963784	0.0373428015	0.426455662	0.03878720228	0.214505065	0.070834245296	0.0873353216	0.073810058696
a8	0.1866171512	0.0573724902	0.29341929	0.063893377	0.131181556	0.0572756104	0.1092831876	0.10095730692
a6	0.1897451884	0.0733925944	0.3326243148	0.05998378772	0.0830913134	0.062119924	0.1009877844	0.0980551042
</S>	0.1721662792	0.0918164228	0.236411599	0.064773101	0.0971602768	0.1195647238	0.125070186	0.0930374204
