 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.2773042246	0.450186572	0.0907068076	0.020700118192	0.0030276241672	0.01321081186	0.131095983114	0.013767829474
a31	0.408863458	0.284386546	0.0937961846	0.0180757871908	0.00305343586103	0.04572567732	0.0621152353404	0.08398369644
a39	0.1647597578	0.14856114724	0.0401716896	0.0307002341108	0.0269691754399	0.0265849156	0.55841139399	0.00384175724
a21	0.04135299676	0.1244625694	0.07864859604	0.0128588758088	0.0202859303825	0.1132933959	0.5810654354	0.0280322218
a31	0.0635505206	0.17121399368	0.0562483842	0.020445630756	0.013098475807	0.1055393895	0.52289697976	0.04700657512
a37	0.03755752828	0.21141323346	0.0530737348	0.0793357782066	0.0667012543782	0.051836351196	0.423273491692	0.0768086459
a31	0.14792102	0.12687189104	0.0694672858	0.040423297192	0.014065401366	0.08940728398	0.3888056607	0.12303810808
a41	0.361171887	0.1784430094	0.1550139596	0.188208484003	0.024449459154	0.04178181334	0.02357163808	0.02735972957
a10	0.2273153894	0.2336295968	0.0950712762	0.03837075296	0.017470689512	0.1086602288	0.15206562494	0.12741643666
a31	0.0849999806	0.0952579554	0.1127787648	0.1363953876	0.03297041164	0.1393547662	0.1626051618	0.23563756746
a46	0.2145569876	0.152110355	0.1539639024	0.17829940518	0.016888037594	0.03306265312	0.23829021366	0.012828417564
a20	0.2690253924	0.262102852	0.1042514774	0.04091933084	0.01428698508	0.06755843334	0.1940529537	0.0478025951
a13	0.309575684	0.38681732	0.1194385268	0.03975096036	0.01799864754	0.0636997066	0.01743181934	0.04528730356
a31	0.259556853	0.329032238	0.1641024956	0.0829006854	0.03072362886	0.057290232	0.0508711898	0.0255226528
a39	0.2942115816	0.1404858262	0.133579988	0.1059079388	0.03718759132	0.0812537214	0.1591413152	0.048232034
a16	0.345398383	0.279601088	0.114257631	0.05837003204	0.0444746484	0.0580954772	0.0675392104	0.0322635862
a13	0.329267492	0.253448696	0.116490612	0.1017730574	0.033174934	0.0579920344	0.0598322506	0.0480209194
a31	0.282273124	0.267836588	0.118501468	0.084905652	0.0326856696	0.078724356	0.0703730028	0.06470014088
a37	0.2896867776	0.1440009864	0.0788833742	0.0649677822	0.04785747408	0.0942403548	0.18658126	0.0937820056
a31	0.38071829	0.166972732	0.09616648	0.0629178758	0.0664810952	0.079326046	0.0848571902	0.0625603124
a8	0.131198023	0.15348404	0.087292517	0.0813778394	0.088101599	0.106628808	0.18146839	0.170448776
</S>	0.248025022	0.209106636	0.093689313	0.0810436316	0.1104764468	0.119947536	0.0743903652	0.0633210406
