 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.3577149064	0.02449801232	0.061605997088	0.39880458642	0.0809670628524	0.0317987233172	0.006834092812	0.037776640952
a31	0.3407537288	0.197509997788	0.3009637044	0.13022252314	0.01197269606	0.00113083947168	0.0006067947884	0.0168396952
a37	0.3833025404	0.05093226806	0.16728446094	0.2608665182	0.112152270406	0.0037591995062	0.00439412211008	0.017308621372
a20	0.1318399252	0.10039686676	0.3764647876	0.201026276	0.03710147012	0.005908411908	0.134291546985	0.01297075888
a29	0.09345706176	0.1703746822	0.1510632888	0.3961855998	0.00992252674	0.00357093207508	0.162199199608	0.0132266686728
a14	0.11572511192	0.2288690572	0.070841179	0.4070797494	0.04193296928	0.02927850912	0.080045350756	0.026228073572
a21	0.09601986424	0.09824203216	0.1481117248	0.496718504	0.07943778424	0.043673003	0.032351043772	0.0054460124
a31	0.0618196876	0.0851267794	0.1567058048	0.470753512	0.13940836444	0.060074159268	0.016995068584	0.00911662728
a20	0.0538150728	0.09217684932	0.324972935	0.414042488	0.07965769208	0.01788807736	0.012888344646	0.004558568512
a6	0.03051449344	0.11989502788	0.1121003148	0.569024726	0.0933290041344	0.0595429707544	0.0075586196488	0.008034807088
a31	0.066671548	0.0809793152	0.1338845548	0.488625876	0.13404005	0.06810866208	0.00791563604	0.01977434182
a8	0.03329354968	0.04772862532	0.0944950368	0.565371092	0.17103304196	0.06760504752	0.00754098102	0.012932609356
a20	0.242592358	0.0710652414	0.1130562752	0.28044975	0.09597868376	0.085748067	0.0161831739	0.094926455
a31	0.1375569268	0.075580522	0.158084207	0.226655954	0.164642904	0.1211387512	0.0459953225	0.0703454132
a37	0.1615318268	0.04565923908	0.041468473	0.467760576	0.1752281576	0.0744543366	0.02009688004	0.01380046954
a31	0.15370405	0.1077484992	0.0800294498	0.1632468404	0.1305827426	0.086409816	0.0439143948	0.234364225
a24	0.256526514	0.1271825648	0.1042844552	0.0975703532	0.1195582866	0.133016619	0.0704120524	0.0914491886
a31	0.150487462	0.159873195	0.0938076596	0.14035911	0.1532664694	0.0976959616	0.069362126	0.1351479946
a20	0.1828391732	0.10956468	0.134042869	0.0866983834	0.1033683672	0.1504969648	0.0776497408	0.1553398176
a31	0.1314391972	0.160824877	0.1197947232	0.1307743994	0.094013686	0.1034089288	0.1185766172	0.1411675648
a7	0.18294634118	0.1119798592	0.142185164	0.093087794	0.082158352	0.1262088714	0.0853967208	0.1760368856
a35	0.1295436952	0.161326672	0.117023264	0.1457001656	0.0835429594	0.0954729998	0.1419227012	0.1254675562
</S>	0.18126717	0.165424842	0.1046708718	0.1469865806	0.077774718	0.0958995008	0.113524159	0.1144521672
