 	il	morto	vuole	pianto	</S>
a31	0.288812102	0.5758378306	0.058198817	0.0580835993104	0.019067635912
a28	0.1709753204	0.4612358452	0.234873364	0.123790544147	0.009124925828
a17	0.13349973892	0.724310058	0.0357994706	0.101001741736	0.0053890256888
a31	0.15472356538	0.52620748	0.2153559194	0.0496009988	0.05411203724
a20	0.16421459694	0.677582642	0.119508215	0.0283909428	0.0103035996
a0	0.30803586714	0.4713776004	0.120434484	0.04911343948	0.05103859532
a31	0.1602241858	0.491206274	0.114816669	0.177782309	0.05597052996
a13	0.29278985414	0.465725514	0.1053036628	0.0971620112	0.0390189332
a6	0.22179462404	0.4191157516	0.113919118	0.1315085396	0.113661970432
a31	0.107449001	0.3639250032	0.1442088182	0.275061102	0.1093560232
a46	0.184668713088	0.3741350586	0.100511326	0.1347518232	0.2059330896
a37	0.1540500128	0.475602802	0.0772347192	0.18546989092	0.10764258234
a31	0.1294375276	0.472952412	0.0948822794	0.1974504812	0.1052772878
a46	0.202010564486	0.3305777768	0.115318232	0.224795924	0.127297504
a31	0.141407332	0.457613378	0.1066510892	0.1908291548	0.103499003
a46	0.15314496416	0.315538565	0.1426491196	0.196616752	0.192050588
a8	0.168837152	0.395182043	0.1573097396	0.161731478	0.1169395856
a31	0.241990372	0.297740298	0.1576931376	0.163025414	0.139550748
a8	0.1451238384	0.1794588426	0.2038995436	0.308693344	0.162824408
</S>	0.271556886	0.320202392	0.1381795632	0.14123703	0.128824076
