 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.2191444426	0.2047443436	0.03842651052	0.1279404113	0.03212776558	0.1811044544	0.13218798076	0.06432411588
a23	0.00942563998	0.06526098476	0.0626333808	0.2347699272	0.137452976026	0.11127425988	0.3330265791	0.0461562194
a20	0.09052024284	0.01215543745	0.2821057012	0.4098032372	0.0099214441006	0.0376775325	0.150618258748	0.0071982068
a28	0.0470593628159	0.0290283747426	0.189512964205	0.2359993978	0.0344869806896	0.02269989104	0.409981649903	0.03123134844
a31	0.071249625072	0.05079604485	0.0755803567072	0.1036653448	0.133597102042	0.05926839	0.46375700698	0.04208612936
a17	0.04657668112	0.027747634592	0.102085508023	0.447872468	0.120090319402	0.03431830276	0.20065829246	0.02065078736
a31	0.04434860158	0.01107444364	0.035097324068	0.1850321132	0.109744987606	0.0941220648	0.35448971094	0.1660906946
a19	0.00977230602	0.0030400455512	0.0226126526614	0.5792390406	0.157360381372	0.03269365172	0.1894709182	0.00581094842
a31	0.01853939332	0.00618851742	0.01191908153	0.2960059472	0.1102490597	0.1060002066	0.3332122638	0.11788552128
a20	0.02508986292	0.007161367211	0.02798243096	0.42539845	0.25027864122	0.0867751144	0.15666315926	0.0206509847
a31	0.0219033816	0.01514561752	0.01425054696	0.3502519404	0.18794452674	0.1245404922	0.2120543422	0.07390921406
a20	0.0970458504	0.0112724263554	0.086829139464	0.307627058	0.24007930212	0.0786527312	0.151440281731	0.0270532238
a31	0.0392377572	0.0223272516	0.0383893974	0.3092170628	0.1570763624	0.1028579314	0.242056754	0.08883747596
a20	0.14473683592	0.020868351396	0.08449341094	0.2752061488	0.1738487398	0.0715975361	0.20681009738	0.0224389024
a24	0.1056173052	0.0483640796	0.05736621536	0.1755096304	0.1192470964	0.085537317	0.2865342438	0.12182414296
a31	0.0663873968	0.06786360576	0.05558992356	0.1129697504	0.1015985462	0.082481608	0.3816519256	0.1314572808
a38	0.07565168878	0.0361261754	0.0599840444	0.1744638888	0.2253092052	0.1173483512	0.1592166066	0.151900052
a31	0.0814536462	0.069891355	0.0604552832	0.1598669628	0.1051223966	0.103610453	0.2864300052	0.1331698454
a28	0.06196541696	0.0685389552	0.094904368	0.0939089632	0.2020227048	0.14249388	0.1614690712	0.1746966524
a20	0.1265099304	0.12844783	0.0830021002	0.1249268292	0.1074791756	0.0836796308	0.235823368	0.1101311358
a31	0.1123406356	0.1069452188	0.0749401926	0.0891768592	0.1441756072	0.1121344096	0.2409083946	0.119378683
a24	0.07265462812	0.0937243824	0.109901158	0.0975447072	0.1999151472	0.1396073	0.118749422	0.167903246
a8	0.126969867	0.13227617	0.0771972746	0.0716607446	0.120177166	0.114893703	0.2596503352	0.097174744
a38	0.087418088	0.0859910724	0.0876598512	0.11204669	0.2036995008	0.150026088	0.1496316838	0.123527032
</S>	0.1065025666	0.0959036576	0.0696835666	0.0807098122	0.1557847452	0.136314229	0.217072656	0.138028774
