 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.05711129211	0.08855449574	0.036496093044	0.0268704794	0.15879468826	0.0706708762	0.063297276	0.01148282002	0.342720890464	0.138768390921	0.0052326424888
a31	0.0042961476168	0.0397601114832	0.0204339167602	0.085765579822	0.0683869600442	0.017529289156	0.012400782116	0.0283924544523	0.444090673103	0.244320811696	0.034623278264
a20	0.00120524803188	0.0076350291596	0.019122834375	0.0463118404118	0.0450111503325	0.0217152812821	0.0438772318209	0.0311378576357	0.529985196045	0.228339872946	0.025658482486
a46	0.00060990503812	0.0059055413224	0.0296477750216	0.0484898312092	0.0436258195814	0.00612026294	0.008829741368	0.013644799647	0.542406096428	0.292643661514	0.008076590594
a10	0.0011591449958	0.00667004222	0.0042808460992	0.02648747158	0.00731637508	0.01559660644	0.02177838714	0.014155833692	0.5276998398	0.330357278988	0.04449819302
a17	0.0009805857602	0.00493663202	0.0018159719942	0.02523574332	0.006788419254	0.0152742386	0.01429653164	0.019012993422	0.47309054484	0.350666047972	0.08790233398
a31	0.0014460391592	0.00722189286	0.0011203480924	0.0922192716	0.01113449744	0.0323114012	0.0407955022	0.09805004604	0.280358436	0.24900707478	0.18633545556
a20	0.0042171267614	0.006341557064	0.00538034252708	0.11637289692	0.033751244248	0.0715227684	0.0637874168	0.04873910646	0.44369170194	0.18966728808	0.016528508168
a8	0.005046204774	0.02413798294	0.00411729701	0.029461263154	0.01565603868	0.01693123368	0.0245688102	0.06816901786	0.400370182	0.37103379964	0.040508124292
a20	0.006059249386	0.07070869612	0.002743101788	0.027428475154	0.020163557	0.03887383356	0.0265019877	0.053683666126	0.344777086	0.300289046	0.10877132544
a31	0.006040435704	0.0635135442	0.01062619724	0.03308406856	0.03289114224	0.0538707108	0.0619907624	0.124998837	0.3506333492	0.07559970748	0.18675131832
a39	0.009756909702	0.015152059	0.0149533454106	0.03826377716	0.033380235258	0.0283182716	0.07192717346	0.1410723121	0.3212222632	0.2801529558	0.04580069478
a31	0.01581321892	0.0799712656	0.0133839642	0.02383757524	0.0203561723	0.0403847938	0.0510109688	0.163459624	0.134844383	0.0937611182	0.3631768964
a33	0.022086808656	0.0343606411	0.031457172094	0.0283604692	0.026399175364	0.0344290056	0.1335712678	0.0945190172	0.2599584336	0.29083239	0.0440255474
a31	0.030819855	0.0656220538	0.0166946691	0.0278561272	0.0448432756	0.0595246534	0.107819434	0.132931136	0.1112472368	0.1056557598	0.2969857874
a18	0.0642297114	0.07367024564	0.0709405434	0.03698173192	0.02840420386	0.0348551762	0.2213013724	0.099306327	0.12707207364	0.177422815	0.0658157792
a31	0.0474518118	0.0695477118	0.036505961	0.045234794	0.0867112174	0.08306283	0.1235786508	0.0963897016	0.0603157702	0.1258311914	0.225370346
a23	0.1283578012	0.0626100988	0.076220818	0.0489314286	0.0422374252	0.0563301606	0.0891506074	0.1029966732	0.1001924558	0.1955164054	0.0974561656
a31	0.0628981124	0.0761240328	0.0531191232	0.064130066	0.1019062314	0.0895221404	0.1370821246	0.0877897736	0.0624544106	0.1452304206	0.1197435906
a39	0.1379941083	0.074670969	0.0949886792	0.055516306	0.0525936472	0.061593046	0.065442591	0.1108583316	0.0830715074	0.165989428	0.0972813816
a31	0.085377337	0.087734162	0.0709590694	0.0753893096	0.0980119792	0.0899929614	0.1370264704	0.0798939384	0.0654377418	0.113564967	0.0966120364
a24	0.1429499694	0.0777554952	0.096707533	0.06034809	0.0629402224	0.0615699242	0.0609956026	0.129501795	0.0818286392	0.1277433384	0.097659378
a20	0.097097222	0.098565608	0.0760691266	0.0754080492	0.103903601	0.103766094	0.1245698244	0.0819434052	0.0628185242	0.0925984744	0.0832600836
</S>	0.1001950928	0.098867487	0.0830056422	0.084492904	0.1056973266	0.0861487476	0.0939548248	0.0787800036	0.0677048732	0.109996323	0.0911567836
