 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.1769537182	0.0774433584	0.0460277727	0.15299746764	0.0245000756	0.11549513932	0.330742656	0.07583980488
a31	0.1553324732	0.06214220546	0.0489174423642	0.05669732548	0.026386391956	0.0462676278	0.5787169485	0.02553960008
a8	0.01985821654	0.006877470736	0.0066618984302	0.07899924686	0.057863206212	0.0546201466	0.699989092	0.07513073166
a31	0.118192376552	0.092277418908	0.008395144787	0.02933942476	0.05807675678	0.12330424548	0.5399043152	0.030510338
a46	0.1002300344	0.1110053538	0.022406812466	0.218818438	0.1063781158	0.1351655918	0.2770717336	0.0289239068
a31	0.16976238892	0.06855397728	0.004851746262	0.0336567987	0.03753677892	0.0819197002	0.5659484	0.037770268
a20	0.3294009128	0.2923393926	0.0211941513237	0.1114096108	0.0621376836	0.0905814388	0.07938633104	0.01355046082
a31	0.1532844556	0.0485857782	0.0119630825108	0.024398799	0.0721042234	0.0827183598	0.506711954	0.1002334024
a13	0.3035723592	0.2083097961	0.0388305035811	0.12478162	0.13739155	0.079750838	0.089942301	0.01742099224
a17	0.0727691662	0.04352096856	0.023862314014	0.02851604654	0.090593404	0.1062448188	0.513726236	0.1207670514
a8	0.0711350488	0.0377830767	0.027552123406	0.04301400936	0.061251384	0.142429296	0.498541456	0.1182936412
a31	0.0518947292	0.062718916	0.0426454242	0.07620477566	0.1729853438	0.1316816472	0.4027414768	0.0591277146
a8	0.03961506072	0.03839942146	0.04105478436	0.088202692846	0.168110124	0.170318864	0.346883558	0.1074154872
a20	0.1415149416	0.0713555972	0.0240712154	0.0746061473	0.156361296	0.1280887696	0.334240211	0.06976181672
a31	0.0929401052	0.0872764384	0.0805273438	0.0586883876	0.1352390838	0.0962656266	0.354597622	0.094465408
a28	0.215399005214	0.062523282	0.04404286086	0.060714006	0.0996027292	0.1353025316	0.286164392	0.0962511748
a31	0.079567504	0.0761598672	0.0575824488	0.058763702	0.217421962	0.126532388	0.294918112	0.089053979
a38	0.20271929586	0.0694552232	0.0664731392	0.0721772404	0.173980772	0.0985781902	0.2127789766	0.1038371724
a31	0.106819547	0.13621181	0.0860035938	0.0552523216	0.1786928148	0.1007542356	0.240861064	0.0954045848
a17	0.2120667842	0.062071111	0.103413241	0.089860856	0.1386694568	0.0878717464	0.1667194394	0.1393273726
a3	0.1347686634	0.16499786	0.140059082	0.082820719	0.139623343	0.0872616892	0.1367280132	0.11374063988
a10	0.1479040566	0.1273856	0.0924247048	0.0780717472	0.1441897312	0.160456828	0.1324733508	0.1170939818
a20	0.16128320014	0.126052774	0.0874216516	0.0714240608	0.138098176	0.13073291	0.157712134	0.1272751208
a35	0.261048183	0.153880756	0.1120547876	0.0746063344	0.09801028	0.0930108374	0.1187192794	0.0886694842
a37	0.282130364	0.127704002	0.0806035972	0.1023250628	0.134340984	0.102521394	0.0952197	0.075154898
a23	0.1247712082	0.104740593	0.0545836942	0.2220021694	0.0975729548	0.130870908	0.17022449	0.09523401
a20	0.1292794596	0.11587777	0.0715420262	0.1970274686	0.1004268676	0.1097761372	0.1988281606	0.077242106
a31	0.0876470548	0.0973890084	0.0619415942	0.2258383338	0.1006519016	0.1267885912	0.2066568608	0.093086652
a0	0.42637792156	0.1104991552	0.0566833812	0.0666273811	0.0352897776	0.0430564794	0.1928003126	0.068665598
a31	0.2505958652	0.11877132	0.0972060844	0.156097492	0.118440008	0.0988103272	0.0825767274	0.0775022372
a13	0.2409575614	0.132924694	0.0933936654	0.0821783482	0.0731752906	0.083927878	0.181590036	0.11185251
a31	0.196776878	0.139261474	0.126110764	0.122428878	0.1333813368	0.1044275792	0.0853988706	0.0922142308
a39	0.1501597594	0.1275821328	0.109196381	0.097905126	0.0920632172	0.10212816	0.177605892	0.14335931
a17	0.195403662	0.145294218	0.133316818	0.1201153252	0.118340347	0.1066016166	0.086607751	0.0943202474
</S>	0.203467016	0.137467984	0.131256794	0.132281256	0.1066639524	0.101726316	0.0997508626	0.087385791
