 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.146804258	0.0837658782	0.0839742746	0.07399200566	0.021121118286	0.01481597804	0.049381177992	0.21819914034	0.02642244934	0.25958398	0.02193976956
a23	0.0012418051	0.0529003582528	0.01996730774	0.00049582215476	0.00694210113715	0.094928102594	0.198805776679	0.09019873928	0.1169829908	0.4013666082	0.01617039448
a31	0.0024827342422	0.0293135031472	0.024261680716	0.018885685482	0.00896321543852	0.09063824162	0.269657911484	0.14929769226	0.06625485964	0.2676932592	0.07255123264
a23	0.004899738304	0.05108574072	0.0052443245	0.00172113877926	0.00393032618406	0.0790699959	0.186381100228	0.2174190054	0.159444772	0.2777061424	0.01309774244
a10	0.0013072975156	0.01234631312	0.05515270662	0.00231428677898	0.0016708765659	0.085762531586	0.321413147344	0.2797234038	0.1143168056	0.10281527924	0.02317733884
a31	0.0014513546276	0.01006771454	0.11229591842	0.0005718140684	0.0004007862421	0.01617849962	0.218063021176	0.3658669946	0.08840706912	0.14194319628	0.0447536248
a37	0.005224395358	0.11564959396	0.02714577664	0.0006082117697	0.00168848517595	0.066958026666	0.16774067672	0.3195118181	0.0872599178	0.19423657078	0.01397653096
a27	0.003425239568	0.017049136278	0.02405790738	0.000430424708	0.000565408992	0.02532216254	0.249639460568	0.1860507264	0.1334091346	0.278201747	0.0818486636
a31	0.00379944726	0.009228856254	0.009062817004	0.000440033728	0.000655388064	0.007748659928	0.34281512182	0.1844311942	0.0754709246	0.3154612081	0.05088636728
a44	0.00120877834	0.0090082444	0.02975023084	0.000838603608	0.001091502225	0.02052941996	0.36151810588	0.3266930897	0.052441169	0.1879167314	0.00900416582
a23	0.012838511	0.013090137518	0.006424834014	0.004048608188	0.00240405451	0.012181395548	0.21498829188	0.274575508	0.1680092676	0.2521036584	0.03933569064
a37	0.016445742944	0.009856714054	0.009775795768	0.002900179712	0.00529116128	0.01866597072	0.23904175232	0.22276308	0.128796966	0.2799926492	0.06646998408
a38	0.02578247214	0.05580969612	0.0338190031	0.00419169238	0.01667526248	0.0392847176	0.12323159368	0.17625472	0.1127816872	0.348640176	0.0635289436
a46	0.02044739864	0.042841121394	0.02241831226	0.00481525954	0.01466646736	0.0385076706	0.18966698152	0.169224276	0.1166434308	0.3402848514	0.0404842086
a31	0.036661966	0.05162544298	0.02342185052	0.01143474556	0.0211719034	0.0344736672	0.14977784532	0.398721396	0.114314544	0.0989769934	0.0594196674
a28	0.034524610458	0.0146258238	0.03926659756	0.009417356117	0.01917513346	0.0460472164	0.1059768086	0.4283819	0.1049215472	0.1584696239	0.0391934268
a31	0.081103648	0.0309783928	0.0288517238	0.022281319936	0.031004716	0.02685384044	0.0763127056	0.18601851	0.1424626352	0.313869884	0.0602626232
a14	0.02815020298	0.0239847256	0.05084900216	0.01730197966	0.02346421874	0.06247803134	0.10789138	0.4057536812	0.1400599364	0.11439069948	0.02567611712
a31	0.057630943	0.0356148124	0.035230405	0.038246793	0.04425511228	0.02588528732	0.0612052606	0.130117226	0.131915916	0.369948794	0.069949482
a20	0.0515261704	0.0545144224	0.0405197796	0.02934783372	0.0316059272	0.07093513838	0.084318125	0.1713093368	0.216940442	0.2033678488	0.0456150244
a31	0.068086808	0.0481095304	0.04708966168	0.0632505636	0.05763893016	0.02650679	0.0407428094	0.0575471804	0.114372972	0.401197202	0.0754575426
a20	0.075496132	0.11763069	0.07368789516	0.0680834712	0.0484464152	0.069450649	0.058975962	0.0873827735	0.1277879654	0.212553096	0.0605049468
a31	0.0839904852	0.0696493992	0.07110131812	0.07409217	0.047120117	0.0300838744	0.0383418196	0.0394092698	0.087786124	0.3809870576	0.0774383598
a20	0.08076864008	0.0942420508	0.0970966676	0.1016631086	0.0551546684	0.0630685364	0.0590914443	0.0595552215	0.1248057434	0.1933212956	0.0712326332
a10	0.09487096	0.0879885852	0.08748739792	0.062630706	0.0390137826	0.0325456794	0.0433980194	0.0372224646	0.0892769572	0.345850197	0.07971527332
a31	0.0571588688	0.05720394796	0.0733137112	0.1113776114	0.05336927956	0.0383955202	0.04035957048	0.0529199801	0.0822593998	0.3519371124	0.0817050202
a37	0.0605905092	0.056733934	0.0789431296	0.1072870712	0.0707903626	0.080507915	0.0866488357	0.09074327592	0.124815018	0.1568633026	0.086076676
a38	0.103937882	0.092099474	0.0901236104	0.0560211228	0.0377282702	0.0355587857	0.0601902896	0.0705049482	0.097009178	0.255978694	0.1008477448
</S>	0.0983854032	0.0734096112	0.0707689092	0.0659989692	0.0415823232	0.0440839776	0.078798562	0.053292555	0.1183435228	0.2530932628	0.1022429038
