 	la	casa	la	costruirono	i	muratori	</S>
a31	0.28404540846	0.0352105797544	0.0381137516036	0.341543495706	0.0220673502	0.24929854156	0.0297209316
a17	0.04277873358	0.087568004388	0.089747535404	0.453595758	0.1832174704	0.044460524752	0.09863196388
a39	0.04350240872	0.12512876342	0.0161341313749	0.3401309318	0.2327495666	0.060698450316	0.18165570116
a3	0.121018606232	0.06230172168	0.00916721823086	0.4575532473	0.15629762225	0.010338128528	0.18332339846
a35	0.12474461918	0.05620956406	0.02612759056	0.461301895	0.135896891	0.03876166538	0.15695774679
a31	0.10995240974	0.08541513568	0.05893620874	0.3771123874	0.1440871646	0.05332232594	0.171174357235
a24	0.1448568326	0.0779322502	0.07283052236	0.288326416	0.1768990556	0.0605442158	0.17861075036
a31	0.15449939492	0.04985700516	0.0775150652	0.268117875	0.11313315	0.11547026412	0.2214072528
a39	0.06528623794	0.06383944368	0.1130573432	0.2619035292	0.1335891502	0.1564944296	0.2058299088
a31	0.189846409	0.1848662654	0.047866765	0.1048986844	0.119894081	0.1335733418	0.21905444606
a24	0.090603466	0.0883471146	0.1660581368	0.174792428	0.1280635006	0.2020017132	0.1501336806
a31	0.145713976	0.158867192	0.089964052	0.1155309474	0.1186658216	0.146791718	0.22446629672
a28	0.161710379	0.1311399936	0.1180839416	0.131765738	0.1084345242	0.1916566084	0.15720883
a45	0.140771124	0.229000392	0.097914572	0.0951046306	0.0942677402	0.15570139	0.18724015458
a31	0.087861692	0.1268345464	0.066608008	0.14138126	0.175317366	0.270207144	0.1317899836
a20	0.182546314	0.1273182224	0.1149027492	0.15443859034	0.162895815	0.125589367	0.1323089404
a31	0.174027526	0.15080942	0.102477752	0.1180567076	0.121151732	0.19392317	0.1395537072
a8	0.148556402	0.1614889342	0.136989648	0.1198154642	0.1192838446	0.14422747	0.169638238
a31	0.1328712568	0.1333924892	0.12670909	0.1730985304	0.158481168	0.119132756	0.1563146698
a20	0.163945932	0.1610575496	0.158677442	0.107914374	0.110064643	0.154061791	0.144278288
a18	0.159577874	0.149736968	0.12032096	0.1723328156	0.146906931	0.125319839	0.1258046286
a31	0.162701884	0.14555813	0.112092314	0.12565697	0.128498882	0.194738248	0.1307535468
a11	0.1543571824	0.166443832	0.1581242062	0.0966706486	0.111898902	0.133975938	0.178529292
a27	0.209062075	0.15163534	0.11378882	0.1576262676	0.135840951	0.12251236	0.1095341764
a31	0.224890318	0.1483605188	0.109284864	0.125251932	0.117863472	0.160669122	0.1136797788
a0	0.1533928616	0.156251546	0.1187262	0.1061318048	0.120380243	0.149215134	0.19590219
a31	0.2138655632	0.154492935	0.1155422672	0.150880885	0.132206902	0.12963313	0.1033783804
a18	0.11818404994	0.1520133668	0.1202781722	0.1144817196	0.123726594	0.16887705	0.202439086
a31	0.169851272	0.154409876	0.12565346	0.1745853426	0.1436605352	0.1247689744	0.107070483
a46	0.11870820734	0.144951796	0.1312344308	0.1163824696	0.128642784	0.174527406	0.185552882
a14	0.154961754	0.151585462	0.133320826	0.180246687	0.147988498	0.12723501	0.1046617456
a8	0.165096676	0.157199614	0.1311932252	0.1332922628	0.1368456208	0.161921642	0.114450966
a31	0.167461546	0.161109018	0.13802926	0.1398286686	0.138832716	0.14465542	0.1100832962
</S>	0.145133382	0.136220334	0.1208348932	0.1054393198	0.123992632	0.168977554	0.19940188
