 	la	pasta	vuole	sale	</S>
a31	0.2798780844	0.3597272492	0.15283334756	0.11039602746	0.097165265488
a15	0.065334862478	0.779396214	0.101235948	0.04465579345	0.009377209702
a31	0.014552641282	0.241003554	0.23556443	0.4831735772	0.02570578512
a13	0.08133604615	0.66423074	0.195874448	0.05341983768	0.00513892221
a31	0.040705700288	0.411079946	0.170332632	0.3419184208	0.035963251376
a6	0.0890136379	0.659743518	0.20584844456	0.03859299052	0.006801473112
a31	0.2888845368	0.439751314	0.1069636984	0.1122041556	0.052196268136
a46	0.1536784346	0.559414498	0.1062811552	0.1087055224	0.07192042693
a31	0.265861238	0.342728368	0.1319116686	0.1625585924	0.09694015916
a46	0.2072051608	0.38135716	0.12285115014	0.138727605	0.1498589192
a20	0.1318425184	0.2514691064	0.16495752772	0.3177654108	0.1339653946
</S>	0.117101516	0.37711482	0.1651969412	0.2221549712	0.1184317386
