 	non	mi	aspetti	che	non	vengo	</S>
a31	0.32969277768	0.1473166832	0.12893675062	0.046463132246	0.024118361704	0.26548930304	0.05798294672
a37	0.112034557292	0.2202885326	0.20024380726	0.0685861286	0.161320742476	0.195938234534	0.041587980148
a31	0.0035531371648	0.13645417099	0.09094839218	0.1816301578	0.126028712068	0.38009119002	0.081294259768
a24	0.113373296245	0.171995348268	0.05848173488	0.1761171832	0.09715579764	0.29097072642	0.09190591107
a46	0.0288901952546	0.34121160302	0.3072894239	0.089736482	0.16208010048	0.0567197239	0.01407239354
a31	0.207069861806	0.1585726898	0.159456899606	0.1109067612	0.0884522916	0.23731494912	0.038226536808
a1	0.0296286868	0.31485771246	0.21473102484	0.1509964306	0.16875531386	0.0698563722	0.05117444186
a31	0.1210245372	0.0962649428	0.0700489804	0.0806615296	0.117833356	0.2190827848	0.295083874
a20	0.1532731394	0.1512117352	0.12330283012	0.1113631616	0.12246699	0.1309822332	0.2073999086
a41	0.118937777	0.299813316	0.0950907248	0.0981766266	0.0820654136	0.1110166086	0.19489956354
a31	0.12673936	0.191194942	0.099949199	0.08744139	0.0806734772	0.2414633274	0.1725383
</S>	0.0950793276	0.1464432784	0.142658998	0.0950441046	0.1212204692	0.1730153948	0.226538422
