 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.5628845344	0.0237623928	0.0040630348	0.005296596	0.06120265686	0.219316183	0.01340784298	0.0886699614	0.0213967944
a13	0.74930918986	0.0028474722578	0.00813066684892	0.0411290963255	0.024316323916	0.014982941016	0.0139299698612	0.13948049532	0.005873877652
a0	0.59901642318	0.006666100104	0.005636890508	0.04628398509	0.11067346432	0.026806629018	0.036593330979	0.1109553084	0.0573678844
a31	0.170575895896	0.0019604238494	0.0266503936372	0.05304398442	0.092000215	0.13711999442	0.125947582676	0.300198164	0.09250335104
a18	0.1470894434	0.00219845088	0.03919254664	0.090027806328	0.151806828	0.085186643865	0.088282515716	0.309523045	0.08669271543
a31	0.309097315484	0.0031487243438	0.024844643188	0.0359236002	0.06478722306	0.04805275908	0.187029444228	0.1666199546	0.16049627264
a28	0.17954748586	0.0101889947752	0.0332546084	0.07366460366	0.1791805702	0.06342346276	0.117256908465	0.231840969	0.111642399656
a20	0.069449319552	0.00621712019	0.022359513324	0.02890898672	0.0457800046	0.0558855772476	0.153906119056	0.450779536	0.16671379774
a31	0.14870579032	0.010228632704	0.022415193924	0.05689699064	0.0826252234	0.04683287062	0.09501376388	0.352850148	0.184431375774
a7	0.27924006266	0.0072228759534	0.017649085	0.0616097677	0.0793053398	0.0955641239864	0.0729670011314	0.3548544264	0.031587373878
a38	0.175172362	0.01158326137	0.05532237181	0.046015513686	0.0573209001	0.0459338228	0.09127483567	0.3685270186	0.14884991036
a24	0.35089399232	0.017052843124	0.04123471458	0.03988111147	0.0685121864	0.0391812715	0.0908428308	0.1905424486	0.16185858884
a46	0.4358726394	0.06241461952	0.0620793407	0.0377798244	0.0374494898	0.042243435	0.0660853592	0.1623817282	0.0936936136
a31	0.3801367926	0.0186758386	0.035765014	0.03118896716	0.1527006494	0.0407917872	0.061384471166	0.1580780878	0.1212783984
a38	0.3833936	0.02955625234	0.025863252	0.0519579676	0.1212230176	0.0703915058	0.102833996	0.165359846	0.0494205712
a31	0.3813912262	0.02290624592	0.0216847996	0.035009477	0.204362722	0.05298288066	0.085133900134	0.12633850528	0.07019024126
a13	0.1786389638	0.08910732392	0.0879002836	0.1267521976	0.100033888	0.0827029046	0.1038221484	0.1520875024	0.0789547336
a31	0.1538105498	0.05769740994	0.0578749284	0.0800577736	0.2217833968	0.093758316	0.13580111528	0.11049807736	0.08871845108
a8	0.117774704	0.0959504902	0.1152709948	0.0996806344	0.139485629	0.0947148751	0.114356892	0.149738232	0.0730275432
a20	0.134867211	0.056090959	0.0656435928	0.1008685218	0.1981858552	0.1160942888	0.12367581206	0.12444889086	0.08012484052
a31	0.1281445412	0.1000015476	0.095938821	0.0943502554	0.1888762744	0.0852162094	0.0976030976	0.1052632554	0.1046059812
a15	0.194092445	0.1193338452	0.1275284916	0.088863639	0.085026639	0.0735997026	0.0921384224	0.0962010264	0.1232157872
a31	0.1564993152	0.097501234	0.0764656622	0.0915209646	0.1897575608	0.099074172	0.090730815	0.0951566514	0.10329361046
a20	0.1364737776	0.1285532488	0.1020912856	0.0869415636	0.0979435434	0.0830188426	0.1343215252	0.107483228	0.123172952
a39	0.147346177	0.116336582	0.0844958608	0.0916333104	0.1778638216	0.106059987	0.086900811	0.0894106148	0.0999528028
a31	0.151078508	0.1150993842	0.0886080664	0.091317382	0.168098898	0.0869234308	0.091848926	0.1005705384	0.1064548688
a8	0.1303017024	0.120054371	0.08746119	0.0783574422	0.0782544088	0.0812186494	0.134697114	0.1119097232	0.177745406
a31	0.154136192	0.117490398	0.0879812784	0.096365066	0.1467806968	0.1073946726	0.096375199	0.092093031	0.1013834754
a37	0.1225500972	0.1125826604	0.0841559264	0.0823718694	0.0754492676	0.091836906	0.170434548	0.109835062	0.150783628
a20	0.141411817	0.127915812	0.0937850094	0.0952091892	0.1499751808	0.1027197414	0.094601043	0.0923144706	0.102067715
a8	0.154117729	0.126926454	0.0962163872	0.0955634772	0.1094135624	0.0958080002	0.105488016	0.108975246	0.107491154
a20	0.1573290692	0.1274583744	0.095206509	0.102284628	0.1013588824	0.1021766172	0.104619914	0.104460583	0.1051054188
a31	0.14567826	0.1175618572	0.0933285288	0.090587115	0.105496204	0.0907488234	0.1116160072	0.128876858	0.116106342
</S>	0.1363311286	0.1402881488	0.0917201934	0.073887229	0.0748579694	0.0838315266	0.121960434	0.1084967226	0.168626648
