 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.32601508254	0.22479031332	0.014488000816	0.10231958362	0.03176211622	0.28614921476	0.01447562524
a31	0.07374182506	0.087608655548	0.028739353942	0.20054385826	0.09149635514	0.46587578	0.0519942146
a4	0.0258965148108	0.103428555724	0.0446851039212	0.0317253221644	0.099210063	0.6830308814	0.012023585974
a46	0.107123489526	0.05697568302	0.0250295880318	0.0442635311844	0.2107388304	0.5436935292	0.01217537673
a31	0.0724472891095	0.062860826468	0.0537435184714	0.188448428067	0.06161181554	0.5450056844	0.015882449748
a28	0.03114025805	0.058571332054	0.0829132908245	0.209362163295	0.21588868544	0.389263623	0.012860677668
a27	0.02892773238	0.116829484603	0.0523016434183	0.0791324049857	0.0842914873	0.5955268856	0.042990346622
a31	0.0652105848	0.116241791	0.0383723034042	0.14801113992	0.0309753926	0.5743081262	0.02688065516
a49	0.06000740206	0.086359445512	0.0712943413674	0.12884144111	0.1605406248	0.4704753616	0.02248143258
a23	0.0533672782	0.13206210358	0.0815378253778	0.068754036414	0.0652251744	0.55341030166	0.04564327443
a31	0.092899561	0.10230603688	0.0492684691595	0.119465747868	0.0876921404	0.5152126858	0.03315539086
a29	0.1145819196	0.071391702708	0.0588765197304	0.064026996768	0.070220572	0.5681993936	0.0527028956
a17	0.1278066248	0.104845381	0.097272868	0.0671429258	0.066356106	0.477419055	0.0591570254
a20	0.1423813772	0.09732877574	0.093599050548	0.061237138	0.064623235	0.4906504582	0.05017996372
a17	0.2934545664	0.08125106134	0.06323391796	0.0771799882	0.0938622234	0.3359483046	0.0550699366
a31	0.1457271696	0.07785152546	0.06076326836	0.06758678218	0.1324837688	0.46583827	0.0497492578
a20	0.1289236196	0.046680922312	0.049428616202	0.26010328138	0.1643660934	0.2688235	0.0816739944
a31	0.1509379552	0.0659134584	0.0685187072	0.095773196	0.1019265658	0.38714692	0.1297831624
a3	0.12562673	0.118581309	0.07008887774	0.0921396914	0.1365454114	0.2751446948	0.181873308
a31	0.192163562	0.0878537256	0.093621738	0.1063989352	0.1098967474	0.290748716	0.11931657
a8	0.1307025092	0.0921170138	0.0770601064	0.1036845436	0.160823445	0.2373435352	0.198268846
</S>	0.15026556	0.112914596	0.129782314	0.152683274	0.150096598	0.199976096	0.1042815436
