 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.21547390092	0.1799878612	0.02106150958	0.0715990966	0.00686873016	0.06070016444	0.0277194998	0.160642922	0.2259102323	0.03003605666
a31	0.04083231516	0.1554471	0.00918129664	0.00647019172	0.00979905582	0.0578672832	0.115595077	0.1769533196	0.40630364508	0.02155069724
a39	0.03911888742	0.13720869938	0.0182030726	0.05750857234	0.02364165404	0.03071344008	0.039146715	0.12280486	0.4602356066	0.071418504
a31	0.056790020374	0.0804787188	0.03515705436	0.02398147792	0.04820695186	0.0854092882	0.144182231	0.10059824858	0.4054862774	0.01970977106
a27	0.0441871281	0.0777658488	0.10529273868	0.0431142854	0.08535436228	0.053317756	0.05529873652	0.0350151084	0.497089942	0.003564089184
a11	0.0417940888036	0.1330675204	0.050236731092	0.0113053108	0.0678121033	0.0435642964	0.17804674268	0.03354047312	0.40513086886	0.035501861214
a37	0.037836817904	0.184137096	0.0853286766	0.0220006617	0.0714792028	0.1007855864	0.05769541936	0.0361056958	0.37448298614	0.0301478742
a31	0.036527784608	0.1524834302	0.12120632124	0.0232772402	0.0761755076	0.0814047182	0.059308309	0.0498435706	0.3745964156	0.02517667774
a3	0.071808452188	0.209251712	0.0871248437	0.05673692572	0.06082362914	0.1536183736	0.0658461272	0.0353559084	0.251224261	0.008209735486
a20	0.0432984195	0.174479828	0.09704240616	0.088362231	0.0745128902	0.22143801648	0.086725734	0.0527150706	0.1431117314	0.0183136942
a31	0.0441840081	0.06135748234	0.1074911488	0.0741344588	0.0897774226	0.208771345	0.1419425212	0.0805634546	0.1609902192	0.03078789878
a11	0.0345477483072	0.093526148	0.1047649974	0.0779126257	0.0840868352	0.1303657468	0.194790046	0.0559126957	0.212682384	0.0114107955
a31	0.069413767968	0.104570106	0.07592273836	0.0737151456	0.0787035116	0.2010357482	0.110985458	0.0666227894	0.162581486	0.05644923048
a29	0.02451643055	0.057352288	0.109682228	0.0834197414	0.1024821306	0.1272021092	0.251650986	0.09445901946	0.130304812	0.01893022232
a39	0.07454457168	0.118954506	0.0691448096	0.0600194068	0.0677233944	0.166415003	0.1311239128	0.112276632	0.1395821452	0.0602156092
a21	0.057322894924	0.0675402738	0.0794412888	0.0792319846	0.0784973328	0.1491860336	0.171087024	0.1147592158	0.1415559508	0.0613780012
a31	0.039345052848	0.0545744478	0.06400893416	0.07178583696	0.09743793536	0.1353326434	0.227762424	0.090482894	0.192293386	0.02697645948
a37	0.024104120246	0.0398547892	0.0801478244	0.0754525954	0.0912260956	0.101758148	0.30526854	0.081085799	0.1732228509	0.0278792764
a31	0.037944716686	0.1193860262	0.02922465372	0.070588786	0.06551248616	0.119130232	0.232615397	0.1162416814	0.176684682	0.03267136692
a7	0.031803062646	0.04593924464	0.081806142094	0.0768422242	0.0742472962	0.1170834086	0.295535912	0.0675489112	0.1808922894	0.02830153876
a31	0.04119603356	0.1343719442	0.0250503692	0.0632880546	0.0613557284	0.132317906	0.220967736	0.122587342	0.1673366844	0.03152819084
a23	0.030946591236	0.04945796014	0.0748051348	0.066599266	0.0685134314	0.1248285872	0.285122534	0.077261378	0.19033616564	0.03212895692
a13	0.07556451658	0.1081726752	0.0524372948	0.0747312192	0.0799018592	0.1225496454	0.2019259728	0.0996741732	0.1526652394	0.03237740976
a3	0.0590618062	0.0944186352	0.0269811712	0.0719508708	0.0664694146	0.184127696	0.231822528	0.080597777	0.1354294224	0.04914065752
a20	0.05716021498	0.0594322972	0.0269484446	0.0662991596	0.0524003174	0.1636548772	0.304322674	0.0737850656	0.152959302	0.0430376448
a31	0.03763617408	0.0481113242	0.0215512938	0.063639312	0.0553917938	0.193873251	0.276646732	0.102734274	0.16476233	0.0356535002
a46	0.0473103205	0.05995491192	0.041953616594	0.08677241936	0.0678249416	0.214011972	0.236756262	0.101202696	0.0970847847	0.0471280916
a31	0.0563157376	0.0643103122	0.0333066912	0.0504592378	0.0573230076	0.147286992	0.2862363968	0.0864783208	0.1731276524	0.0451556548
a17	0.0442046129	0.06760813172	0.03765727082	0.08237801714	0.07047578472	0.145678251	0.231132336	0.1070565984	0.1509871388	0.062821829
a31	0.0914029304	0.1083609608	0.0559381398	0.0717536	0.0750974778	0.155449472	0.188423394	0.090927776	0.1107135356	0.0519326988
a20	0.04703851364	0.0650210906	0.0384427534	0.085959987	0.0726421144	0.1488612194	0.223135	0.113717589	0.1262667578	0.0789150038
a8	0.0910373696	0.1107685556	0.0622691484	0.0775351852	0.0973762164	0.15881552	0.173204724	0.0785302628	0.0983033315	0.05215964
a31	0.0947718214	0.086860222	0.0754330498	0.0747448712	0.0827889684	0.121641454	0.155900432	0.0815088704	0.175387956	0.0509623723
a10	0.0931446028	0.0649187613	0.04278573088	0.0846658893	0.05624277	0.1427083156	0.184108306	0.09753138	0.1425021704	0.091392066
a11	0.0891907418	0.0954154916	0.056904533	0.0834963752	0.090925867	0.180682452	0.167282774	0.0924643708	0.0913089188	0.0523284792
a37	0.086593838	0.117917192	0.0735748838	0.0991116768	0.0864883392	0.175392396	0.143414884	0.0746244112	0.096264242	0.0466181198
a29	0.0712154502	0.12877612	0.05717802	0.0860938308	0.0615322982	0.174972214	0.180740542	0.081700168	0.110966862	0.046824457
a24	0.0462778666	0.113973898	0.0535254672	0.1223582312	0.0582925038	0.1688426932	0.195563896	0.0878687956	0.1019416324	0.05135503012
a6	0.03341257	0.0799102478	0.0480568402	0.0642662018	0.0546959242	0.13373753	0.273298412	0.104340162	0.1541881926	0.054093906
a8	0.0483474908	0.0851227764	0.0587159756	0.088853068	0.0683768794	0.122119599	0.179866914	0.110535148	0.1809116246	0.0571505106
a31	0.0660843824	0.095091211	0.076176478	0.0965466758	0.0774307026	0.150265106	0.16668588	0.107523844	0.121240864	0.0429548368
a0	0.0623481034	0.1097140254	0.06144871036	0.08740821252	0.06382022494	0.1331085996	0.137459308	0.0966828016	0.157148527	0.0908614808
a37	0.0641639158	0.0761712792	0.0598279092	0.0719001376	0.0676154592	0.1382329852	0.201510832	0.119592786	0.134102682	0.0668820334
a46	0.0592781924	0.235101942	0.0639411492	0.128147659	0.0603341594	0.17693635	0.1013054772	0.071475458	0.061972393	0.041507212
a8	0.0676036282	0.124418802	0.091898232	0.1180595212	0.088457494	0.14423937	0.1187724004	0.0945712672	0.0901985676	0.0617807286
</S>	0.0690753464	0.127866594	0.100096558	0.15601701	0.089591156	0.1548021722	0.1100442102	0.0772039268	0.072567022	0.0427360014
