 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a20	0.2184120412	0.10498401966	0.1708060674	0.00668577845	0.00509125796	0.08261867002	0.01046705864	0.02278775906	0.0338117777	0.1672635516	0.17707202526
a31	0.2448057268	0.229076516	0.0583185852	0.0197326788384	0.0256784786	0.06994140668	0.069557986336	0.07173816844	0.06320793414	0.105203964756	0.04273851772
a20	0.1694583154	0.0541169973	0.04789255374	0.0343027987603	0.05919666482	0.05369834876	0.01548457698	0.0833268392	0.0635119076	0.3702187832	0.048792229708
a17	0.1218820968	0.187529576	0.0297431962	0.0108058057546	0.1350561912	0.153110907	0.0977377008	0.04021326968	0.04514634976	0.16623980526	0.0125350734
a31	0.12116372868	0.10889814404	0.0238316486	0.018587928192	0.1038906204	0.1468622244	0.12363252172	0.057306915	0.04445436394	0.21800557768	0.03336632
a20	0.1003206634	0.1279579842	0.0512960126	0.00735239795706	0.05298932662	0.37981677592	0.07159297304	0.08115628018	0.05328683466	0.07253256642	0.001698188058
a31	0.07869369238	0.10436955632	0.0486957368	0.025614076446	0.128135515	0.0912304348	0.0891860844	0.05501868024	0.0226509626	0.30212872708	0.05427657987
a13	0.1179706424	0.21197538404	0.0639277832	0.0161386694054	0.08289486024	0.10126010996	0.0411592161	0.04182996504	0.01317844092	0.30445924524	0.005205684696
a10	0.05569945684	0.0744700374	0.107861669	0.029060641718	0.1181096012	0.096561657	0.0788757146	0.0779892796	0.037949322	0.2605919084	0.062830705
a1	0.040801141	0.114152144	0.15156955	0.03351621026	0.154510373	0.1957678338	0.0830928628	0.081020914	0.033822463	0.0875067748	0.02423975264
a35	0.03307190136	0.0273866958	0.1285870626	0.02322048268	0.06847092866	0.15943882	0.0851399888	0.149382784	0.049744996	0.2174410058	0.0581153378
a3	0.06177698566	0.0375707202	0.107593472	0.02892269822	0.07781287814	0.0552705576	0.0698730098	0.03327984996	0.02946233028	0.4698764001	0.0285610998
a8	0.05846925792	0.053743735	0.051987559	0.01767327012	0.07448125936	0.0725673236	0.0837026884	0.06601571324	0.0440873872	0.4549369596	0.0223348442
a14	0.01840161816	0.0173478934	0.0927306108	0.009944999176	0.09066626012	0.174240946	0.0891227136	0.1004167204	0.0415082878	0.351829295	0.01379067824
a31	0.0332837236	0.045551607	0.0447919944	0.02007472782	0.0846340319	0.0968894736	0.0771640162	0.1249694172	0.0538109198	0.4009882274	0.0178418492
a10	0.11092982452	0.0410245438	0.0571282956	0.04757243052	0.1870990617	0.209788162	0.054497716	0.0793975616	0.0378214854	0.16391642	0.01082452644
a14	0.04740512712	0.0247983074	0.073427692	0.014027399836	0.0349925628	0.126946297	0.08327500136	0.17488924144	0.0591339646	0.346257507	0.014846860964
a31	0.01807246362	0.01657420492	0.0407558832	0.012279196344	0.04762285004	0.176441589	0.070320276	0.130008156	0.0636800356	0.4104971932	0.01374812228
a17	0.07234979953	0.05059117486	0.0506948788	0.039839326006	0.0633551292	0.253330512	0.0538385426	0.18320045	0.0590669166	0.166400189	0.0073331119
a20	0.0557493886	0.04638927	0.1453166162	0.013670535428	0.03017686844	0.1410869232	0.0647693224	0.1407702824	0.064698913	0.278130148	0.01924174574
a13	0.032459617	0.0276933956	0.03771703872	0.0139677182	0.035777368	0.170300974	0.0780622724	0.183179066	0.0720369738	0.3299923028	0.01881320064
a31	0.0321105314	0.030636928	0.0411888996	0.01283683496	0.02965553	0.163020484	0.0759883128	0.1280100856	0.0760655953	0.381589856	0.02889692792
a24	0.13625794292	0.05084054978	0.0452122484	0.03162729612	0.0546571722	0.129673649	0.0677991054	0.087944734	0.0665511642	0.3027396008	0.026696552028
a28	0.0803970064	0.0648712758	0.0726093374	0.009515894404	0.01752813924	0.1906870384	0.050951936	0.2181363996	0.089158318	0.176077326	0.03006732796
a37	0.0442672428	0.034867194	0.0278532478	0.01504154964	0.0232114388	0.0879139932	0.0712379092	0.22681956	0.1169315792	0.275398467	0.07645783716
a31	0.044627373	0.04017855204	0.0439286442	0.017272448304	0.0338351346	0.164721494	0.0790610244	0.151744249	0.0871150438	0.302780018	0.0347360086
</S>	0.0647807138	0.0409420312	0.0559082356	0.0287559354	0.0516578878	0.148536413	0.061458904	0.1169381024	0.075676193	0.298016442	0.0573291326
