 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.684221374	0.01197012782	0.03122336338	0.196452587646	0.028264178426	0.034680057496	0.01318835111
a28	0.45940428954	0.076183801062	0.1448312488	0.14299723284	0.048992790578	0.0337755924243	0.093815032304
a11	0.5050609794	0.0244208359056	0.0453279116	0.1776289212	0.09723509699	0.03573199512	0.1145942396
a31	0.2538702584	0.0231000751166	0.1929618422	0.07564271692	0.21090031114	0.0288874862	0.214637323888
a37	0.1835282896	0.020965814271	0.0871613792	0.1405459696	0.07469528716	0.1199584612	0.37314480705
a31	0.400100044966	0.0298307279	0.102215866	0.02974805352	0.131500329746	0.0461377022	0.260467269164
a20	0.2577618416	0.044102702836	0.277705566	0.10102454608	0.060649800748	0.1045556188	0.1541999422
a46	0.568731478746	0.0315483084	0.0841042212	0.03730825934	0.11799957932	0.0556992086	0.10460886532
a31	0.4973809434	0.03285722248	0.0986160444	0.04841778934	0.076095361766	0.137175919	0.10945671052
a20	0.265302311	0.04656131168	0.165167258	0.2099901762	0.064676691	0.1403882728	0.1079139906
a0	0.541509346	0.0467561888	0.0626393036	0.06253869354	0.0630742216	0.1223651228	0.1011171128
a31	0.375114078	0.0774280384	0.077159604	0.0931802592	0.0654619884	0.183043944	0.1286120976
a20	0.202947485	0.0877724546	0.128728252	0.133948756	0.106085742	0.188953114	0.15156422
a15	0.461679796	0.0913591756	0.0629345926	0.0637219004	0.0592977344	0.1418972504	0.1191095452
a31	0.258870594	0.1131470964	0.094159198	0.120657965	0.0965080768	0.18309818	0.1335589192
a18	0.16876592	0.1226266884	0.0966255192	0.123134603	0.118533486	0.23217887	0.138134942
a31	0.371532078	0.1484451504	0.0951846546	0.0833220968	0.087453516	0.09684983	0.1172126892
a20	0.1251764862	0.139228452	0.1114359218	0.119412536	0.145436005	0.19205858	0.16725202
a18	0.320438402	0.14135998	0.108910258	0.1054349164	0.1169709074	0.1076257976	0.0992597156
a46	0.233764404	0.15289329	0.1220042	0.1248290432	0.1182633116	0.1419721966	0.1062735266
a8	0.189702968	0.1532758184	0.126547756	0.126728668	0.12045446	0.1704197812	0.1128705376
a20	0.189706602	0.1440124464	0.1158797764	0.112717744	0.1127715028	0.217450965	0.1074610116
a31	0.195357706	0.122112175	0.1072838	0.113613424	0.120456779	0.2167477272	0.1244283804
a46	0.1744982	0.128184768	0.093043114	0.099142514	0.167997952	0.17887241	0.158261088
a31	0.251294696	0.152567298	0.12311421	0.117454216	0.1230255264	0.119751595	0.1127924588
a24	0.143037438	0.13682364	0.1112587014	0.1107464586	0.138690926	0.164604244	0.194838588
a31	0.314950686	0.146075452	0.116909254	0.1050936704	0.1079943236	0.105631829	0.103344833
</S>	0.1255211118	0.130353147	0.1137662362	0.1144111	0.143578552	0.178074596	0.194295236
