 	mia	sorella	ancora	non	è	venuta	qui	</S>
a8	0.399688808	0.0708267696	0.01618804812	0.086563299368	0.082437227752	0.2625592476	0.0443466185	0.037390014406
a23	0.2856532724	0.0789018206178	0.06280361036	0.103324570367	0.0792670175432	0.299486603	0.079582834034	0.0109802428
a31	0.08823600908	0.018817074474	0.003371114142	0.0503623429735	0.10655701885	0.62776972	0.0138907546	0.09099595802
a8	0.0839207708	0.105979180942	0.0064257352	0.0621304683048	0.0895385004926	0.507246438	0.08765917828	0.0570996782
a20	0.092964511772	0.0170921881146	0.05057169394	0.05324301696	0.0840566510174	0.560035452	0.06794734164	0.0740891526
a24	0.05817672148	0.169224111888	0.035581635917	0.03714621991	0.045681438093	0.328972404	0.10414910724	0.22106834594
a31	0.0222874698	0.0440241409896	0.02268021542	0.01976847793	0.043972601828	0.4666205258	0.1255751208	0.25507144772
a20	0.10901228128	0.0232707847532	0.07297893224	0.1295416486	0.095773470967	0.503731788	0.02681984932	0.03887122468
a31	0.0992923376	0.0193714421991	0.00880228504	0.03431853294	0.06218960384	0.4792937916	0.0875630549	0.20916893932
a37	0.1196088652	0.0299622891307	0.022170081	0.21819902176	0.053335530151	0.3880231348	0.09750731844	0.071193762124
a41	0.2299118546	0.01184960504	0.01890823152	0.0481863396	0.0384581666	0.35895181	0.1599806056	0.13375342842
a37	0.280819706	0.0226335434912	0.0289327766	0.0287136392	0.033820795	0.3647957052	0.1032583164	0.1370255074
a13	0.2265250362	0.023194105876	0.0395818436	0.036657948	0.0485275752	0.3602873304	0.1990391854	0.06618697128
a38	0.1686464428	0.031596851912	0.0378841082	0.0528134278	0.0720055516	0.39860118	0.16168435956	0.07676810696
a35	0.1891757084	0.03977962192	0.0359357824	0.0567759032	0.0691369236	0.384317938	0.13290998	0.09196816964
a39	0.2023894954	0.04052390796	0.0330662752	0.053813261	0.072518546	0.376125564	0.1285326776	0.0930302534
a35	0.1428905686	0.04881274318	0.0410204676	0.0532178676	0.1029873476	0.368039659	0.1448180828	0.09821330456
a20	0.1297958234	0.0499610876	0.0396024024	0.070324358	0.0828427644	0.372328449	0.1498298584	0.1053152832
a31	0.1399735328	0.05779329428	0.0427293084	0.0562834888	0.0950724654	0.3567771464	0.1517005416	0.0996702752
a46	0.1135623628	0.06770749635	0.049741375	0.059950431	0.1307514442	0.369791956	0.1122087924	0.09628617012
a37	0.1566869932	0.0779458986	0.0597911776	0.071462501	0.0734685662	0.306783436	0.1480417628	0.1058196744
a17	0.185869956	0.091593057	0.0731892246	0.0772669992	0.1086337	0.1968274462	0.159652188	0.1069674044
a31	0.1614487112	0.1010779072	0.079833608	0.0804263768	0.095763137	0.23471916	0.1356374196	0.1110936764
a20	0.201824411	0.1118606809	0.0832660788	0.075029455	0.138664714	0.096653785	0.1815062832	0.11119457
a39	0.134592748	0.1165396808	0.098603734	0.0983222444	0.104782905	0.159151574	0.15957309	0.128434
a31	0.15406292	0.126559154	0.108929888	0.1031513942	0.1225416304	0.122800202	0.1402143584	0.1217404628
a33	0.134204317	0.1084517188	0.103660664	0.0849959112	0.151207195	0.102087546	0.19852932	0.116863343
a21	0.146373844	0.1369055108	0.117256046	0.103618062	0.105050401	0.149111762	0.1205951816	0.1210891912
a31	0.14265471	0.134132418	0.120377405	0.1069922392	0.1155657626	0.1226318662	0.131761386	0.125884224
a29	0.131587822	0.1089610368	0.1088273572	0.0856129702	0.1757374892	0.1047999054	0.166718082	0.117755318
a31	0.1883051552	0.1613091352	0.0979512184	0.0857139976	0.0904798108	0.113138278	0.12172555	0.141376813
a8	0.127398652	0.1153846394	0.109950653	0.090457128	0.1544880968	0.106811824	0.169158614	0.1263503824
a31	0.154843988	0.13938496	0.116129758	0.101103832	0.1018512446	0.1497560952	0.1158627164	0.1210673586
a17	0.119665654	0.108488502	0.1091737444	0.0931664904	0.171780724	0.1047077344	0.1577640068	0.135253171
</S>	0.163431922	0.142201921	0.113066689	0.0989172746	0.103985542	0.121683158	0.125161264	0.13155224
