 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.32534803	0.39523343	0.17303561306	0.028808166768	0.018624968742	0.0129432040792	0.016486953504	0.0295196572
a8	0.097709793914	0.466321724	0.0145981776478	0.299121791828	0.02479989039	0.0039206813028	0.08011190456	0.0134160265
a31	0.11195462194	0.02105736424	0.0141412528634	0.134364283047	0.02605513732	0.0528618776376	0.46555055496	0.174014925304
a41	0.0103677007554	0.30739498258	0.0124696068378	0.337798977674	0.0619622809	0.00292511629308	0.058495421	0.20858591272
a31	0.085140136976	0.04262008966	0.0059441779262	0.155719518116	0.0532668143	0.0614380282388	0.520959444	0.0749117864
a0	0.0578178189428	0.13822510154	0.0142390831794	0.267239015508	0.1128608788	0.018710996228	0.37458805646	0.0163190443
a31	0.052520619008	0.07734871522	0.0081276731394	0.04627163512	0.04554575494	0.078208313108	0.611381946	0.0805953462
a39	0.06531187142	0.146541521	0.0226508090979	0.196696256	0.09547577624	0.06233194116	0.3795712168	0.0314205542
a31	0.009665088062	0.01185086254	0.00602424276	0.02007650422	0.12841768384	0.0951712808	0.578370382	0.15042395656
a10	0.0331402357	0.01526360664	0.0336338447734	0.112250616802	0.12720530294	0.2441813764	0.37496136	0.05936371202
a20	0.012538667376	0.0153038624	0.00762660198	0.038107556292	0.2230898828	0.2529545796	0.348609004	0.1017698376
a31	0.00864923326	0.006549179144	0.010874403296	0.04626411326	0.256209318116	0.0999059378	0.45456706	0.1169807652
a10	0.02423881348	0.01391169974	0.01094358508	0.03943227958	0.2007269922	0.2288715718	0.445183743	0.0366912835
a20	0.01798760954	0.05296134086	0.01516322526	0.11176449442	0.2117015378	0.286443984	0.222230878	0.0817469524
a31	0.0290548014	0.02700812376	0.01596026856	0.0605007172	0.203831395	0.2520094072	0.3233185806	0.088316713
a13	0.19030353384	0.064907788	0.0204003852	0.11079997146	0.2258618542	0.1071450622	0.237659302	0.0429221166
a20	0.22922177	0.1848828404	0.0469722246	0.076650361	0.113546116	0.1742913796	0.1058316928	0.0686036268
a31	0.0681139038	0.1210914588	0.040888316	0.100364526	0.1839863204	0.143852806	0.225477964	0.1162247032
a28	0.099198928	0.0446164054	0.0613968254	0.1139290468	0.292645145	0.1179988316	0.181429794	0.0887849872
a24	0.2855689764	0.136994458	0.0674057736	0.0932984648	0.1103426156	0.166566258	0.0787921158	0.0610313886
a46	0.229201322	0.1411194636	0.088124999	0.10610314	0.138034166	0.137433274	0.09582067	0.0641629352
a39	0.1443428508	0.0990953944	0.0793274516	0.118836207	0.2214454868	0.176085172	0.1033215296	0.0575459172
a46	0.235818296	0.1044112594	0.0700225304	0.0966399032	0.183008842	0.1370153488	0.1101189198	0.0629649228
a8	0.162794086	0.101126019	0.1001982286	0.106240073	0.1976966128	0.1589344172	0.0999432402	0.0730672872
</S>	0.149885614	0.0980848748	0.09311962	0.1078730912	0.2227473032	0.1586059096	0.1020725422	0.0676110714
