 	voglio	che	Maria	venga	domani	</S>
a31	0.3128546674	0.09563086578	0.01606805864	0.279852283	0.13174324652	0.16385086372
a35	0.04622794814	0.290758894	0.16995293928	0.2513466854	0.0413010833152	0.20041243948
a31	0.00847426888	0.045050917	0.172736419096	0.22718904	0.325843550488	0.22070578802
a37	0.07420775986	0.1416851614	0.10112756104	0.2988918688	0.123731498372	0.26035611472
a31	0.01446643564	0.0511816762	0.1110466102	0.311161024	0.176355542164	0.335788686128
a11	0.09196789994	0.2348710488	0.12625241452	0.2897702264	0.0949311866908	0.16220721366
a31	0.051794930546	0.2089655466	0.0590810986	0.331536782	0.1697353405	0.17888625442
a20	0.09469241826	0.0894332986	0.078392676	0.333816244	0.22727595943	0.17638938766
a13	0.10409638788	0.186664365	0.0947543134	0.287035136	0.16151374994	0.16593607518
a20	0.140124186	0.1995765924	0.132773786	0.2503472114	0.1572873114	0.1198908874
a31	0.1238169146	0.210817716	0.135263026	0.141207658	0.218619838	0.170274866
a18	0.10993591867	0.10991269704	0.1185820014	0.313820312	0.1820581722	0.165690924
a31	0.224288718	0.2314615352	0.113787047	0.195887464	0.131304069	0.103271153
a36	0.141044045	0.155180558	0.178002508	0.206345918	0.162995954	0.156431032
a31	0.250358016	0.190761242	0.127268817	0.137237784	0.168872412	0.125501722
a20	0.14159097888	0.1289338126	0.157779066	0.136251022	0.24874278	0.18670231
a31	0.190907624	0.174266866	0.152383544	0.132329808	0.230084012	0.120028157
a20	0.13219900738	0.12364160986	0.163799795	0.140316896	0.252430496	0.18761218
a31	0.177013942	0.166424302	0.154109392	0.1368008738	0.238514092	0.127137414
</S>	0.13305136254	0.1234403154	0.171247743	0.1389918726	0.232600504	0.200668204
