 	sul	muro	vuole	uno	specchio	</S>
a33	0.487257864	0.1654058804	0.074592860646	0.009438687722	0.221721117872	0.0415836197133
a31	0.5890593864	0.15685954676	0.0812392302	0.099372447932	0.063770278369	0.00969911692
a23	0.2025601196	0.472005035	0.1377056724	0.0080026796849	0.148341650824	0.0313848041437
a31	0.580856752	0.0781750884	0.183190645	0.076289199356	0.0724140077426	0.009074281792
a28	0.6812557364	0.06130397664	0.0865452748	0.106247561568	0.0623931681825	0.002254275628
a31	0.6105983246	0.0925739591	0.1174514768	0.04761448674	0.0295530756694	0.102208654886
a39	0.68982835004	0.0771168263708	0.0812333195	0.114487001915	0.0222563067475	0.0150782182083
a31	0.665341929	0.1098593615	0.04598433792	0.02331790075	0.00626014266	0.14923630164
a41	0.7194525904	0.05855314398	0.0564889698	0.030015654682	0.0193227887348	0.116166810172
a37	0.5852345986	0.05106451514	0.05218280778	0.0523860825	0.0960923032	0.1630396576
a41	0.612838124	0.072526258	0.0480611708	0.0499199662	0.10179694	0.1148575548
a31	0.505354888	0.0895179216	0.0630622084	0.0662682454	0.1774097164	0.098387014
a37	0.519569014	0.0867474208	0.0982041592	0.06912463188	0.10413014488	0.1222245964
a18	0.51841569	0.1036149356	0.0677329798	0.07052378764	0.16662954252	0.073083063
a31	0.52741551	0.0779957876	0.0656987746	0.0808589044	0.1650685182	0.08296254292
</S>	0.461608642	0.1004440086	0.0795624408	0.1167523834	0.124830048	0.11680251
