 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.3476844292	0.0710537574	0.2107975878	0.2069604508	0.0613003378	0.07089964074	0.03130380178
a31	0.628070774	0.0579388486008	0.0987484607	0.09805338356	0.0448160149008	0.0299701776664	0.042402386332
a10	0.4348698082	0.01684486714	0.2446328912	0.1312381394	0.099574459096	0.06176136288	0.01107847072
a20	0.2492262478	0.011263485034	0.10389341786	0.269869693	0.27687424838	0.03934813536	0.0495248014
a10	0.3629931806	0.020077908546	0.07022880714	0.22458993482	0.21164893048	0.04123406358	0.0692271492
a31	0.14160593	0.0137084632	0.1356272596	0.25388333246	0.07437878084	0.030590437	0.3502058082
a14	0.301030338	0.063985585286	0.09795893528	0.1275890154	0.09070517118	0.0190503405	0.29968060902
a31	0.06091094712	0.07382824484	0.169736174	0.11923470884	0.03738389848	0.0685616708	0.4703443728
a37	0.2743226594	0.084311381156	0.1059050688	0.1160537502	0.138077751288	0.1371861126	0.14414326302
a31	0.16386281866	0.0877665774	0.139373158	0.1256591064	0.0946138421	0.13306677	0.25565775084
a46	0.2072917714	0.1378533034	0.1238465454	0.13063517388	0.0501408301	0.2098536464	0.1403787021
</S>	0.398760833	0.0708092774	0.0895176352	0.0903024834	0.0686790616	0.1666585146	0.11527219854
