 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.15328113134	0.068302358126	0.031978675316	0.235861976001	0.2794108502	0.0625638808	0.02075842458	0.0173409923354	0.113414724291	0.017087050862
a31	0.0489294544984	0.068963155712	0.0309292134493	0.113503772064	0.42744625352	0.15680755414	0.0224176262984	0.0475576045207	0.0604719601742	0.02297344529
a7	0.084070021476	0.04802088086	0.06062357252	0.1689376296	0.448222214	0.1198976454	0.046651896268	0.0051512108604	0.0071577225964	0.011267136243
a24	0.0313974948584	0.04417432152	0.03729209212	0.08609649808	0.43945172	0.32445179154	0.021293064028	0.0019970426806	0.004319718694	0.00952624354
a38	0.02859235086	0.043641912992	0.02995560599	0.1187642178	0.523232422	0.1616821078	0.05584474072	0.0103329206644	0.00875042732	0.0192032632
a31	0.06466710214	0.08958167106	0.03003815145	0.0849623422	0.424354	0.1496837874	0.02372784446	0.01862364491	0.02576858788	0.088592857
a10	0.018201988254	0.070032778784	0.076597107118	0.0902355424	0.54513677	0.0983108816	0.024389798	0.0236762652102	0.0479596051721	0.005459231384
a11	0.0383631988	0.1883707145	0.066634806914	0.0540808142	0.3342570124	0.1800115412	0.05061949224	0.037950925864	0.03101501755	0.01869645844
a31	0.0516884228	0.0954756034	0.09517487494	0.21328323	0.220364438	0.1473608038	0.02725568228	0.046000464262	0.05186289194	0.051533614
a20	0.01810569566	0.017149586276	0.02273408542	0.32392072088	0.474241152	0.0662125448	0.0178350028	0.031366202132	0.026240731924	0.002194326852
a10	0.0247596036	0.043003968	0.01746769408	0.1386701416	0.46831046	0.1578487442	0.0424635434	0.05015699738	0.03053633672	0.02678248736
a31	0.0742821572	0.1649648186	0.0285786522	0.09936068	0.231609253	0.0905388272	0.1126062766	0.068787544	0.0465264358	0.0827453746
a21	0.02615675124	0.012392587278	0.01836565588	0.2793676291	0.4207809016	0.11198563452	0.0333305502	0.0495476335	0.04034599698	0.00772667072
a31	0.0385592392	0.142302883	0.0181268916	0.12967063166	0.2941902056	0.1903515052	0.0456528302	0.05542473052	0.03822675248	0.04749436609
a20	0.0956640108	0.089049705032	0.03603843194	0.06870284372	0.3538243306	0.078441163	0.0820626092	0.09030554604	0.07777534106	0.02813598376
a13	0.06771605186	0.172311496	0.0325089898	0.07544475748	0.23788457146	0.1605125812	0.059374142	0.073852547	0.0573073752	0.06308748298
a31	0.09313291534	0.164820034	0.0624980522	0.0730567764	0.0954681072	0.187673759	0.0910119068	0.0821662444	0.07565079766	0.07452143236
a41	0.082165733264	0.13467566946	0.04542716308	0.04228963612	0.1398893491	0.11391191	0.2076021332	0.1027216616	0.0820673896	0.0492493492
a35	0.10460905526	0.114114243	0.0675970464	0.0772980736	0.1486965576	0.208299828	0.094434948	0.072482294	0.0551261408	0.057341777
a31	0.10470322036	0.1259885406	0.061517921	0.0978449375	0.1337720492	0.18779846	0.1151759362	0.06061533612	0.05160355706	0.0609800142
a24	0.12297407896	0.0927937717	0.056858672632	0.061888985612	0.1231999839	0.08951236	0.2250147916	0.0891337748	0.06919164544	0.06943191352
a37	0.09084346948	0.0868592612	0.0687624738	0.1236089324	0.1382772168	0.200791714	0.145363116	0.0646245794	0.04129521962	0.03957400384
a27	0.0826690284	0.0949920022	0.0525878248	0.1348996088	0.2066225542	0.139802522	0.1265366356	0.064140285	0.0485322416	0.0492172816
a20	0.09021060466	0.121959411	0.07296276	0.17159493652	0.1579247016	0.1294666388	0.14062668	0.0515882112	0.02996611778	0.0336999469
a31	0.0721143936	0.1240780926	0.0664710767	0.0803048904	0.1577868654	0.27009537	0.1172308604	0.05510095808	0.02634625868	0.03047126424
a37	0.1224428872	0.161126268	0.0464411706	0.10422926194	0.1448234542	0.125987456	0.1056741034	0.083419196	0.0481383208	0.0577178876
a31	0.0818114268	0.0830785548	0.0616381906	0.18805944	0.2054803692	0.1292358172	0.1097507826	0.0638835068	0.0379328084	0.039129128
</S>	0.0893924836	0.1398805268	0.0755840232	0.0813309396	0.085936249	0.10953631	0.080987619	0.1129670174	0.0861335474	0.1382512952
