 	il	morto	vuole	pianto	</S>
a46	0.288812102	0.5758378306	0.058198817	0.0580835993104	0.019067635912
a23	0.1940578202	0.694739076	0.0603107996	0.0133230886607	0.037569185704
a20	0.13363161066	0.544887484	0.2554387424	0.006893682088	0.0591484936256
a31	0.130162677754	0.4431949334	0.2879355862	0.077025913228	0.06168088632
a21	0.1110914904	0.3995130326	0.300459897	0.17792768444	0.011007917976
a11	0.16170723754	0.539336417	0.23784852	0.02034639292	0.040761470112
a10	0.1352837808	0.4759799686	0.2588806088	0.0812794892	0.04857618232
a27	0.08866454786	0.6797721368	0.1570224868	0.0499762288	0.024564547428
a17	0.0823895549	0.710964724	0.10134517792	0.065527593412	0.039772927404
a31	0.07164134494	0.58893237	0.1165121026	0.152050141185	0.0708640001108
a37	0.20567804708	0.453687401	0.117237178	0.137426951466	0.0859704188
a31	0.05829350204	0.5772844534	0.09011808836	0.204022560593	0.0702814410276
a37	0.1538878563	0.549535244	0.0744901896	0.11208512184	0.11000161548
a17	0.0522355354	0.60994339	0.076143191712	0.178924284973	0.0827536341812
a31	0.07438887346	0.496222522	0.10760209784	0.241369193996	0.08041728132
a10	0.08243707746	0.52952167	0.10387235236	0.170732284555	0.113436610906
a7	0.0609763896	0.631108557	0.070209324072	0.156330587543	0.08137512182
a31	0.0871945268	0.54765173	0.08956533384	0.18107095868	0.094517456
a33	0.12400868962	0.439675397	0.1063495204	0.13266921244	0.197297148
a29	0.124415224	0.512141536	0.114616231	0.16656975608	0.0822572826
a41	0.391291804	0.297025654	0.096076192	0.1299770608	0.0856292852
a31	0.250878278	0.438979302	0.1110991792	0.1184178572	0.08062537376
a39	0.233846129	0.350114844	0.096774624	0.2136452992	0.1056191112
</S>	0.44103017	0.204408264	0.1202968644	0.1237248604	0.1105398926
