 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.3616144493	0.3341750384	0.03265072076	0.14449086196	0.0265611025	0.01229074264	0.056671557	0.0170731455	0.010821792044	0.000851722232	0.000476225924	0.0008837735016	0.0014388267068
a28	0.60915945	0.1306104805	0.01216113204	0.03157414224	0.0254269337516	0.0152260621203	0.034068979304	0.010882257586	0.00243253685708	0.0759680800592	0.0329489831874	0.007949655532	0.0115913201
a15	0.3876706252	0.1805641086	0.021147258644	0.0466651528	0.145859464009	0.00318322432	0.05864382343	0.103444022444	0.0057743227225	0.000864376451	0.0260140215268	0.002369419036	0.017800191854
a31	0.3069644284	0.0588515468	0.022581915	0.0532879366	0.075736495054	0.01245194312	0.10435644944	0.1838570516	0.00281685198752	0.026387569098	0.09858431557	0.0105835794	0.04353991856
a20	0.063829695	0.0284238306	0.047774712726	0.08600469072	0.113744338256	0.0684999212	0.29456438612	0.16852973409	0.00113084725	0.008390027522	0.109461754757	0.003795314548	0.00585072701712
a31	0.202127401	0.02061852512	0.007757520748	0.01113791088	0.0831334052728	0.07027046876	0.0870013046	0.03982544889	0.00134977364114	0.0480316157073	0.396335465743	0.01453505302	0.017876084608
a35	0.1391430298	0.0906120198	0.046706140533	0.04454178888	0.0413569791032	0.03357473784	0.1740779436	0.0559476776	0.011834681194	0.0084833692073	0.329158783331	0.008508054548	0.01605478682
a8	0.18586780928	0.01364560288	0.00522822696	0.01488321378	0.1137174424	0.0683405328	0.067890332	0.0140153728	0.00233449540384	0.0332682710931	0.422721590506	0.025821949	0.032265103708
a31	0.19246111046	0.0173805376	0.005263414268	0.03739844416	0.0656912840524	0.06515771732	0.1080803532	0.01769081051	0.00238905167102	0.0317805576323	0.385292676496	0.01956489	0.051849102966
a29	0.06299075686	0.019625339264	0.0063361710192	0.0309324102	0.0220685510662	0.0388931112	0.322360468	0.03283336874	0.0319820650033	0.0524542450953	0.321697736075	0.0387352096	0.019090560498
a41	0.507316111	0.01628337918	0.012283837292	0.02631089772	0.024108925212	0.01472618024	0.124626285	0.02431094054	0.0079930639524	0.030620635614	0.154569511544	0.026839968	0.0300102442
a37	0.4474487712	0.06266534682	0.017151501694	0.09519687336	0.0434930637	0.01042659954	0.068768124	0.012231057712	0.0111456036994	0.0397687760304	0.141080382977	0.02241475818	0.02820913182
a24	0.4641756396	0.12454982944	0.0441569639	0.04899515596	0.013983502826	0.00831723278	0.0561885704	0.01672168286	0.004852419606	0.06465659101	0.110799675374	0.02494838748	0.017654318
a28	0.4793204846	0.09850822488	0.03788661604	0.05643881532	0.01503913182	0.0143328624	0.057864879	0.0363882182	0.00379306534	0.062698667284	0.072345136572	0.0390262486	0.0263576538
a31	0.460913518	0.07101512368	0.0567227082	0.0441540228	0.01197883434	0.01013954652	0.1116108248	0.0222304882	0.004806889986	0.0641423827	0.07268648376	0.04166857016	0.027930534
a20	0.2543156476	0.0577733542	0.0356033976	0.1162944618	0.017774056652	0.026091951	0.128948606	0.0459151584	0.0210550281	0.05257227766	0.072504485392	0.110660652	0.0604909424
a24	0.3913847846	0.0487800228	0.0813773883	0.0294966948	0.01046685938	0.01452378052	0.228704926	0.0201453102	0.00799735136	0.04745994738	0.045073521816	0.04085903586	0.03373033924
a31	0.379834374	0.0612015806	0.0756185607	0.0833682314	0.0157928254	0.0181585418	0.1593870914	0.0245786728	0.01371694786	0.04501889678	0.0420249533	0.041863668	0.03943567592
a13	0.328853192	0.05546121728	0.035303229	0.1093509764	0.02216248728	0.031861172	0.0834679914	0.0516598538	0.0185560689	0.0310037684	0.108309647	0.0661337732	0.05787661152
a18	0.3477357406	0.08322427	0.03511964494	0.02513966046	0.02203165414	0.0299335597	0.211357128	0.037120612	0.02041798332	0.05542735904	0.0554294002	0.0377340849	0.0393289132
a31	0.290652631	0.072424868	0.0478136484	0.105611234	0.0274257992	0.0256993442	0.1621469654	0.0339669756	0.0259616878	0.0564062176	0.0626379428	0.0464720914	0.0427806122
a11	0.287733414	0.07148242492	0.0395659468	0.0673915678	0.0503555922	0.0362601216	0.0588131968	0.06445793	0.0312337788	0.0366283814	0.1250049068	0.0652515592	0.065821174
a31	0.2414432386	0.0827090908	0.0356652386	0.037799768	0.0466627664	0.0487548686	0.1924585334	0.060956586	0.0301619338	0.064576243	0.0707530138	0.0428849638	0.0451737592
a46	0.162734689	0.0762745254	0.0661353056	0.0485619396	0.085843698	0.0517187664	0.0489818032	0.056822742	0.04352861812	0.0659139644	0.0811335888	0.096591132	0.115759208
a31	0.144380132	0.0981992232	0.0635887964	0.0584180816	0.0694793856	0.0658847444	0.0792243274	0.059780256	0.0536116524	0.082963556	0.08781271	0.0676076024	0.069049547
a8	0.0846243452	0.0766627801	0.0755927644	0.0535288866	0.0924335376	0.0612983964	0.0477205718	0.062939107	0.04686724916	0.077242032	0.0789173064	0.1068535628	0.1353194712
</S>	0.142661264	0.090359177	0.075410995	0.065438824	0.0591132752	0.072596459	0.070306854	0.0682612352	0.0565177544	0.076697498	0.0706002542	0.0755209612	0.0765154352
