 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.03339321382	0.00234979046	0.081160448272	0.03118798701	0.3516321448	0.065738102346	0.018681872664	0.01586838642	0.04769455516	0.294933479232	0.0168265139892	0.0405335123638
a11	0.04545992737	0.0103787030926	0.1334673588	0.038414456	0.50401775794	0.02890864008	0.019352963	0.0040368789652	0.01624850286	0.188169379698	0.006392881436	0.00515254592
a15	0.0093889348788	0.0425847309536	0.0574594708	0.03025998856	0.342631298	0.30505438	0.02944788056	0.013023470968	0.03933230036	0.0110864280552	0.11077958396	0.008951537336
a11	0.012951666477	0.021124765503	0.05743918638	0.04425661844	0.218448292	0.45563456	0.0451962896	0.0126538041096	0.06089084788	0.055383906304	0.009824483848	0.00619556128
a13	0.0197833193472	0.0336170367338	0.09205404114	0.041812849812	0.283351132	0.2877657446	0.0682114328	0.012420022986	0.02586146304	0.1076234374	0.01457595214	0.01292356952
a7	0.0510601119056	0.0267361191124	0.18088871442	0.03418182496	0.341235291	0.1387058862	0.1193745254	0.01033421724	0.02351128048	0.041018665034	0.017500771552	0.01545257868
a18	0.0781453804432	0.027956415744	0.14464685592	0.0233502732	0.39496822946	0.0771003368	0.1029338315	0.00834860654	0.0199447316	0.103451332528	0.0101913644	0.0089627014
a31	0.069038883128	0.02385090364	0.14609383132	0.0446503046	0.24052634652	0.085986803	0.1742003926	0.0229700422	0.0364015358	0.07808684192	0.0396937084	0.03850040588
a11	0.048607056292	0.027440193818	0.10024270212	0.0494758404	0.2987811713	0.1631777113	0.1125215556	0.019663220838	0.02610282436	0.138394751166	0.012945666848	0.00264733336
a39	0.088658665148	0.020135621632	0.09052548252	0.029115791	0.2214292708	0.1605327408	0.2395772585	0.01334974338	0.0360620643	0.042559483772	0.0436143109136	0.0144395908
a31	0.09213615862	0.028398752092	0.0854814652	0.0463359062	0.16030199104	0.1479587563	0.2065815278	0.0249766914	0.04623669	0.053516622674	0.05727775836	0.05079766198
a11	0.039247127368	0.055193282222	0.05672735104	0.03724875084	0.3452327452	0.2258465894	0.0479312976	0.00697283864	0.01787883802	0.152490009536	0.01367280706	0.00155830823
a18	0.071207667248	0.040510042648	0.05995937208	0.037444533	0.26333232506	0.21617154568	0.157497427	0.0162748078	0.0433460742	0.05123730198	0.036989411612	0.00602950628
a15	0.0823824805	0.03729163666	0.05730147618	0.03944045612	0.15288744894	0.2444676654	0.193854392	0.0408443446	0.0804724382	0.019764273828	0.03161895376	0.01967446976
a31	0.07120656662	0.045673535048	0.047660857	0.04087199036	0.11492137	0.1913044446	0.3001793014	0.0304433069	0.0881842592	0.03857905887	0.024476545412	0.00649876244
a11	0.031578195844	0.0531308544852	0.04016315074	0.03795042432	0.299149326	0.2164154384	0.150008589	0.0218248682	0.0330812206	0.0885015815	0.02343779076	0.004758577126
a35	0.06474848772	0.05374226702	0.03729518732	0.03603516642	0.2712135998	0.2084265696	0.1497604042	0.0288616954	0.0770874672	0.0403205356	0.02826428516	0.00424430544
a8	0.081668721074	0.03617546684	0.04624498618	0.036378879	0.1921526492	0.1934144294	0.2011642562	0.0447393378	0.13204967876	0.017147529688	0.0150184436	0.00384562728
a31	0.1110056656	0.0292623187	0.086694238	0.0331397334	0.2033686493	0.1575741972	0.1582984112	0.0421442424	0.1013038144	0.04763733584	0.02097921196	0.0085921898
