 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.0251780908228	0.001753933666	0.058817471234	0.00483620642	0.00740666474	0.00920590842	0.00953910976	0.57960318486	0.03602174244	0.00416545438	0.010063014134	0.002593943758	0.247547911022	0.00326736442
a31	0.06885870348	0.0118780576807	0.055923446774	0.0380787610265	0.0232355368243	0.021737609696	0.0495879132824	0.178324334141	0.018506553812	0.020638687964	0.0028443800016	0.0223173458542	0.44586760394	0.0422011131
a27	0.0005549912214	0.00137898195354	0.0111373382074	0.005777345535	0.0176719397112	0.010159621094	0.0135836785252	0.0675900509595	0.0219141309156	0.0734293475766	0.0182935802537	0.0074471792904	0.73312611168	0.0179357053
a17	0.0080846378464	0.00280756014347	0.015503879438	0.0132714368546	0.0449340486188	0.0221363844665	0.0106747253468	0.0701644122114	0.007353212756	0.021438283351	0.0893143192048	0.00538220685214	0.68466359828	0.00427130072
a31	0.012130917616	0.00501477787004	0.02335840318	0.008105270976	0.012984847626	0.014857950346	0.02087261304	0.0788381176	0.01383249408	0.03964301082	0.063511526416	0.016427141186	0.6810230308	0.0093999087
a24	0.0062396907956	0.00791954199049	0.062895031088	0.0341389517	0.052710643372	0.01363040886	0.06094805796	0.034375115	0.05067916328	0.11105793832	0.0494025561546	0.07823987441	0.4322540588	0.005508907672
a29	0.0060768758268	0.0037325898868	0.00928246866	0.006243543396	0.01191152066	0.014962177656	0.0164094244	0.11122431866	0.007044438	0.0303093114	0.074345717896	0.026926848	0.658675828	0.02285496747
a38	0.007425405788	0.001655846444	0.02245154972	0.004922577	0.00714132532	0.01800922926	0.03093208148	0.16582707	0.0338972282	0.02618865384	0.055811491216	0.03690216376	0.543246724	0.045588640116
a31	0.092684654408	0.00069863991	0.02014313188	0.00551807488	0.01050804876	0.0160496504	0.037289104	0.1395451654	0.0546395554	0.04448824324	0.07086267851	0.02337795966	0.436594677	0.0476004351006
a37	0.0371869351768	0.0163331454776	0.11752037824	0.03119130594	0.08635075124	0.0339761096	0.03015671794	0.1296018836	0.0329574228	0.02096696114	0.009681775492	0.017208641368	0.408201532	0.028666354812
a28	0.022518511948	0.0025587415	0.01024059518	0.00660738822	0.01801961204	0.0634106186	0.1337597168	0.321097648	0.0904689054	0.02228770952	0.01539807444	0.01832311308	0.258828411	0.016480919206
a39	0.02928177396	0.002675303284	0.01207995188	0.00606532816	0.00729099154	0.04290496304	0.1304957276	0.4639613072	0.11801601816	0.02421216176	0.02241171276	0.0193147086	0.1112844546	0.01000558476
a18	0.01745170224	0.002158526046	0.00997390986	0.00527872456	0.00856724346	0.0461474006	0.10963971	0.497202524	0.1531496926	0.01452072166	0.014488676648	0.01242759108	0.1020371583	0.00695639902
a46	0.011962626208	0.002017638876	0.00811813894	0.00552264918	0.01245918664	0.0531105198	0.111160878	0.470797784	0.1280892592	0.01623624508	0.020926737758	0.00922244036	0.14403935206	0.0063365082068
a31	0.0080816484	0.002056824548	0.00826263501	0.0064150218	0.01234320186	0.073617606	0.1161482126	0.450465838	0.145858254	0.0150377744	0.01304206924	0.00437568266	0.14045553216	0.0038396543618
a13	0.0439400141092	0.02222726804	0.02553058858	0.03225065652	0.02680496232	0.04743633448	0.05963366928	0.333977658	0.1558218884	0.0211869769	0.00736282504	0.0100463928	0.21021381236	0.003566963742
a39	0.02645542588	0.004845623234	0.00827247044	0.009731114824	0.0265686364	0.05510721176	0.1066578032	0.547829562	0.12386070548	0.0297772864	0.010720723416	0.00707597746	0.0374100957	0.005687372108
a31	0.02720608492	0.005151408072	0.02841645374	0.012330214484	0.01471248604	0.0787318126	0.1097971336	0.523737156	0.0738219664	0.04899693848	0.016031852788	0.00851728482	0.04837469104	0.00417457163
a13	0.047155484856	0.024753536546	0.0418747159	0.02961201236	0.02783266252	0.04278358552	0.08826681956	0.269865845	0.1170835886	0.04151727556	0.01786879492	0.01834989342	0.2291481061	0.003887633566
