 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.411159575874	0.160813286208	0.0412764039166	0.0433940310428	0.027167274932	0.039950128222	0.0247468618372	0.046389033	0.189507548456	0.01559581414
a41	0.39857220138	0.1013439114	0.16210057042	0.1181423342	0.03293104	0.0117028256275	0.11981645152	0.0388631575742	0.00076778803862	0.01575966216
a31	0.116954085	0.106389730107	0.09071026436	0.1658832026	0.1978638854	0.0035594153038	0.18127705508	0.019706596068	0.109941527031	0.00771422854
a20	0.052195723	0.0412422397066	0.1661148634	0.0976173674	0.149631638	0.053991524426	0.0888104748	0.168186834791	0.159205902976	0.023003463236
a31	0.0167596278	0.0908933497848	0.1813456618	0.134362721	0.164321091	0.009976487314	0.15087567748	0.17680808229	0.0414735305288	0.03318377602
a37	0.0977101918	0.0557516827046	0.1826639424	0.14388384	0.1179796928	0.0968014993388	0.0824115298	0.131139234029	0.0794919381009	0.0121664672008
a16	0.0493939346	0.219875412871	0.0525077426	0.152501862	0.176696842	0.01695078606	0.1944308736	0.069040109406	0.023612818572	0.0449895956
a35	0.21769858812	0.160434163727	0.0768838008	0.171610824	0.117941819	0.01042694648	0.1333803908	0.05490730278	0.0138469225	0.0428692326
a24	0.37021424808	0.021805990269	0.0909873736	0.189398384	0.0896325448	0.021360317	0.1162325836	0.06129167736	0.0102979018	0.02877894972
a31	0.1922679468	0.022605565316	0.063647126	0.1075650576	0.0863427418	0.0746047022	0.17813981	0.1181110808	0.094673834136	0.0620421208
a39	0.27726858942	0.0629258433254	0.0515425923	0.143659041	0.1061759502	0.035046066	0.086726566	0.1737198756	0.04097314334	0.02196235446
a31	0.2313474112	0.0291584272366	0.0381682666	0.0701251228	0.1056383792	0.19377393	0.1400106064	0.1594554724	0.012899942492	0.01942241286
a20	0.143614708656	0.0679856297874	0.0732855243	0.1687157114	0.118003168	0.0355524458	0.0878075228	0.2077408672	0.05137646168	0.04591797354
a31	0.11820072	0.04717381954	0.0436351312	0.0702113722	0.108915149	0.1613080352	0.174423794	0.191281492	0.04420134988	0.0406491469
a3	0.179382171726	0.0673906540208	0.06014973248	0.1043852112	0.096177686	0.061085709	0.108822998	0.2103006028	0.056886069012	0.05541919312
a20	0.141742422	0.06881623746	0.040394322	0.0627185348	0.11674966	0.162053008	0.123416578	0.1615991232	0.04675957188	0.075750546
a31	0.088774176	0.05377795716	0.0403412712	0.0545642596	0.082391618	0.192737504	0.139604568	0.208085252	0.088214862926	0.0515085126
a37	0.16770807816	0.068236038364	0.04109722556	0.0661434792	0.0767618148	0.0842289714	0.1289742604	0.20821312	0.07442840398	0.0842086426
a31	0.0831120506	0.0460082	0.0349841446	0.0463056576	0.142605618	0.2207211076	0.1319116868	0.2041386304	0.03877234474	0.0514405534
a20	0.10112736562	0.07665119828	0.0605369142	0.06698944752	0.0739568342	0.0801146092	0.1126764042	0.251004592	0.07594298096	0.10099964406
a28	0.154919682	0.0921180478	0.0521467224	0.0557179948	0.116188706	0.126057038	0.111705806	0.1680394746	0.0556412052	0.0674652534
a31	0.118037772	0.0937740731	0.0472992258	0.048692804	0.0848578552	0.124951834	0.0898928416	0.243859834	0.0899379458	0.0586957882
a20	0.10142359704	0.0787520416	0.0535991472	0.06600722	0.0713206724	0.075117672	0.1061606278	0.2641575924	0.08068056966	0.1027808452
a31	0.14031939	0.102867203	0.058000136	0.0530640982	0.0940905422	0.1910524832	0.100714422	0.1602857508	0.0431384854	0.0564674881
a33	0.0929658165	0.093943399	0.0749133236	0.0659683506	0.069495155	0.082501854	0.116719514	0.20652973	0.0883645276	0.10859833
</S>	0.155002	0.110364812	0.080319473	0.0838270382	0.091259344	0.1154662528	0.1016490354	0.14558162	0.0526957124	0.0638347348
