 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.601681322068	0.0369357416912	0.0534070892924	0.0587063233863	0.00964887710562	0.00848316073247	0.0204016589555	0.00101431084764	0.0007347213589	0.00185274167014	0.0045469575448	0.0080737800566	0.175110591936	0.00112985822737	0.0020224614454	0.0119702058619	0.00428017845213
a11	0.56147443394	0.020488211	0.0103793005114	0.040641730346	0.0597616122896	0.028891185749	0.059228588532	0.0108733426544	0.0060688604771	0.0107061076322	0.0163679989267	0.0107691698722	0.00308286741701	0.0107495303167	0.0062616780988	0.122753942777	0.021501402033
a37	0.134142842394	0.017948296416	0.082734425092	0.270897913	0.0361478664	0.0985892098	0.10910451132	0.009219014372	0.0084460066888	0.01247792559	0.017974928326	0.131143060832	0.018820976098	0.004241177974	0.017259030486	0.022100235352	0.00875257874
a28	0.098809226968	0.027587284116	0.0932567021	0.0856601291	0.0479004154	0.190101495	0.0444418296	0.04602605476	0.03662138998	0.053413724824	0.029338017506	0.0748719846	0.0189343433052	0.0015947208908	0.0704588666252	0.069200755732	0.01178303657
a31	0.082263854876	0.0284441375	0.1052975723	0.05863690106	0.0558446364	0.179078764	0.08853429792	0.042346022848	0.0239154238228	0.03808021285	0.028972667794	0.03451101548	0.0101797920042	0.004750730892	0.095359263732	0.1122937041	0.01149099274
a21	0.05138773024	0.02699304892	0.122652508628	0.13740566932	0.0478156904	0.06056405684	0.0313987564458	0.0561811182986	0.0298827491518	0.0261235179576	0.0125417648761	0.01089877922	0.0849169838521	0.00122569665892	0.0822085862501	0.207317066989	0.010486232586
a31	0.0689040811	0.0521348643	0.10911637154	0.0271095256	0.05964750432	0.125432088	0.08166935528	0.030610809468	0.028650305891	0.0376351571384	0.028943257441	0.02644454028	0.005555921964	0.006127484054	0.13573889214	0.166334196704	0.00994565498
a10	0.17559281094	0.02602789884	0.01586373856	0.13100276648	0.0430328272	0.0423419098	0.0723914716077	0.050934009449	0.0242549756999	0.0321516274304	0.020521408244	0.024751956732	0.156815223455	0.001832622322	0.046997984163	0.127428667965	0.008058055238
a31	0.08139817728	0.0511456768	0.09859758072	0.0609215238	0.02635073348	0.0914673652	0.08402974656	0.03331616472	0.024952093884	0.069091985852	0.0299372791	0.02540392608	0.009564450178	0.009604426278	0.08125480168	0.193201356722	0.02976272572
a3	0.19508275494	0.054255563664	0.03364594634	0.023943172	0.0332335708	0.063380474	0.0588327371712	0.048470479884	0.0266247562372	0.0528883511702	0.0379567360152	0.051285190928	0.191407371645	0.0033298513728	0.05180001751	0.061277421612	0.0125856348768
