 	voglio	che	Maria	venga	domani	</S>
a20	0.3128546674	0.09563086578	0.01606805864	0.279852283	0.13174324652	0.16385086372
a21	0.1897692981	0.02999055598	0.090757536648	0.4704335706	0.106047967899	0.11300100278
a31	0.0508892892	0.0430399506	0.026465154016	0.350716182	0.16870031406	0.36018909396
a37	0.015651779148	0.0335094189	0.0558087856	0.5429896856	0.213008783552	0.1390315504
a31	0.05528043158	0.0713961264	0.10908734706	0.2912838212	0.30856467162	0.164387616
a35	0.04229705656	0.133724942	0.19069031284	0.2264335528	0.0799458519	0.3269082564
a31	0.0372692683	0.198570536	0.079975616	0.324883282	0.1475412862	0.2117600396
a20	0.0469263734	0.1360847162	0.1041525251	0.297645672	0.252480594918	0.162710114126
a31	0.0445948986	0.1726164788	0.0829376016	0.3077711684	0.20097908356	0.1911008158
a18	0.0537036774	0.0443429004	0.0963521084	0.3349992568	0.254446339367	0.21615571486
a31	0.1172900334	0.1338861844	0.1121028674	0.2761765726	0.15807925754	0.20246509008
a3	0.141849584	0.1052087606	0.120628737	0.25590673	0.19153128466	0.184874926
a13	0.2263426772	0.1390766004	0.1624063128	0.1926593772	0.1378955034	0.14161955432
a37	0.150163854	0.184963432	0.1439579192	0.22207203	0.1515944088	0.147248342
a46	0.184998488	0.2324754228	0.1165355896	0.1564848904	0.16554563	0.143960002
a31	0.1998167	0.228410754	0.1134388248	0.204958339	0.1431416848	0.110233659
a18	0.1650716212	0.14095134	0.1167695484	0.32889599	0.1216980446	0.126613484
a46	0.26199535	0.254589866	0.111958337	0.1230925564	0.15086258	0.0975012732
</S>	0.254788382	0.1816352588	0.13598975	0.130878286	0.175696282	0.1210120288
