 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.589040905	0.02269449232	0.0071385328888	0.0182394160833	0.0958269529416	0.005428657894	0.160309628482	0.0489648036	0.05235662282
a31	0.5022363662	0.04291038982	0.0081900645048	0.0322382494958	0.03263264184	0.015345503062	0.24079534332	0.0697286812	0.05592272884
a37	0.0793420452	0.20058651248	0.0282717633672	0.0297147910658	0.0247819173644	0.0365077993536	0.08790970536	0.5055703966	0.0073151022
a20	0.119996891	0.1167911792	0.0305766335098	0.150651293626	0.0043742031252	0.0079440030084	0.0572472087	0.5001387698	0.0122798146
a28	0.0759655216	0.1781142254	0.05530205425	0.125417764566	0.0060971842828	0.0085423699094	0.03137421066	0.50227655928	0.0169101533
a37	0.1702629612	0.1626168994	0.067582114218	0.094622592214	0.090309588352	0.012093331968	0.1029587791	0.2604210504	0.03913268016
a18	0.2825624568	0.048894947	0.049680930634	0.054958930878	0.21534724838	0.0201523219852	0.0649653686	0.22469246568	0.03874528588
a31	0.307685256	0.06463465396	0.03142775184	0.039113960706	0.16523243876	0.053675082894	0.0366655724	0.25711335008	0.04445186106
a0	0.3936422094	0.06601289956	0.0472686281956	0.0422118025692	0.038718671164	0.033544655082	0.05939666816	0.29808809	0.0211163507
a13	0.5701288656	0.05069335688	0.042095349712	0.071503599308	0.11100780492	0.07046657862	0.02769368496	0.042887151	0.01352364204
a31	0.175249612	0.1714081776	0.034524670028	0.102771238832	0.125973712	0.053245464984	0.0283732998	0.2950577426	0.01339609774
a41	0.374784839	0.0357217972	0.04057889592	0.057328301998	0.04359734064	0.05291000304	0.072594834	0.29044813	0.0320358526
a24	0.5767922228	0.0274373014	0.03192462948	0.1318975133	0.0977247338	0.05609362706	0.03722273934	0.0234514742	0.01745575224
a37	0.3898620872	0.1672305124	0.0286493478	0.1502528162	0.11081078	0.05586916788	0.0398910962	0.031441932	0.0259922944
a31	0.339151376	0.094007498	0.0340518066	0.1390925368	0.099663959	0.066757972	0.048909223	0.1268754006	0.0514902772
a28	0.3218092136	0.0749146994	0.0491502626	0.04925098808	0.0729402356	0.077977902812	0.0819153412	0.210649779	0.061391582
a11	0.51191964	0.0560468984	0.04094984614	0.059252651	0.0731672998	0.0740134096	0.0645991068	0.0601869332	0.0598641868
a39	0.337973054	0.114119657	0.0586832582	0.069283877	0.0991456828	0.1004237466	0.0782415922	0.074939124	0.067190008
a46	0.343069534	0.080442588	0.0455788768	0.061023605	0.0990217724	0.0938715236	0.073163378	0.1333589796	0.070469766
a49	0.2275872468	0.0714704048	0.0481297088	0.0569567238	0.09053466	0.0991073894	0.0727890428	0.278719851	0.054704989
a31	0.204954262	0.0620878416	0.0366974804	0.0405170916	0.0744091564	0.0793295462	0.0647671988	0.304304503	0.132932916
a33	0.169608226	0.104189366	0.0687985	0.0443469226	0.058347518	0.0697589248	0.094377147	0.243858984	0.146714412
</S>	0.252864026	0.0847149968	0.0749491	0.0913428784	0.115213476	0.116025042	0.103934508	0.0763298466	0.0846261684
