 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.684221374	0.01197012782	0.03122336338	0.196452587646	0.028264178426	0.034680057496	0.01318835111
a31	0.557008916	0.0390052330138	0.0940906002	0.13967199212	0.026273657798	0.0070185906756	0.136930999174
a37	0.572959436	0.029364517118	0.15757678334	0.1058326101	0.101787588739	0.0289436747844	0.0035354046
a31	0.400257042	0.075656509394	0.1079632124	0.1086801536	0.14010965722	0.11621464188	0.0511187959
a7	0.3660297754	0.0196811383726	0.0294438658	0.0926870442	0.21998482817	0.06408793516	0.20808543026
a31	0.15609525148	0.0319117209428	0.1405867408	0.077870347272	0.09164419044	0.1632559132	0.3386358398
a44	0.4118897184	0.010318565126	0.02908420364	0.038351907772	0.0803738042974	0.11775500322	0.3122267847
a31	0.6130025702	0.01091441194	0.0665157612	0.02113774574	0.1023104414	0.0360451552	0.15007391528
a7	0.294998333	0.044443223488	0.07111350924	0.0843290449	0.134466800962	0.25462555498	0.116023496264
a3	0.3466270966	0.04039114888	0.0682015892	0.0556600933	0.11410586988	0.21536122	0.1596530152
a20	0.428689168	0.05650869256	0.0670217644	0.0694305044	0.06294331496	0.1790945348	0.136312046
a31	0.339332246	0.0667254301	0.049230231	0.0697019024	0.0912777158	0.177470526	0.206261968
a0	0.392586628	0.0618691636	0.0529846992	0.0727723724	0.0987308264	0.156636112	0.1644202284
a31	0.385104004	0.1107445984	0.120503616	0.05568401	0.0602979916	0.1356375922	0.1320281794
a8	0.1385624308	0.0979330102	0.112457965	0.1011561472	0.12099607	0.220556854	0.208337526
</S>	0.349248748	0.106289983	0.0924843696	0.0859017506	0.1056063034	0.1560031956	0.1044656252
