 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.2206998924	0.24243699014	0.27733828688	0.0133478344254	0.013717395122	0.012095663822	0.198479739634	0.00135580027576	0.0010013096852	0.019109151273	0.000417904146
a31	0.08121479527	0.1137279174	0.112298848268	0.0324596260586	0.0884174399816	0.0348335986994	0.138007331284	0.0305074902547	0.105822099838	0.241628505	0.02108233882
a17	0.0332478098312	0.0932593698623	0.0983666972809	0.0687839300884	0.0692503300197	0.0117073366704	0.257958855448	0.0040932997972	0.023738337634	0.334525620299	0.0050684296967
a41	0.007375551368	0.136500650392	0.02657206625	0.054753351438	0.130813709214	0.03029319362	0.277147971546	0.0198374507003	0.023346503306	0.284985398	0.008374162
a31	0.02350280096	0.168895438714	0.040202007368	0.02295960461	0.051869069056	0.02281621298	0.0666022906998	0.030813265991	0.0402891418	0.471602114	0.06044803937
a38	0.006803597348	0.0195635321	0.055102968606	0.114144267342	0.117995735328	0.121166293566	0.298126460152	0.0113725018915	0.0550416314712	0.19449825398	0.006184760794
a31	0.02434361668	0.17020984708	0.02131075522	0.030710794463	0.048540873648	0.02462784402	0.0863800215053	0.0283576218284	0.0908636004	0.394600364	0.0800546768
a17	0.0932050844	0.0428218024	0.081562205446	0.0941741663352	0.09676540214	0.052378672128	0.243984925948	0.0203848091964	0.055043114056	0.2089464064	0.01073335307
a31	0.04150460528	0.1664760846	0.01591388196	0.01787785584	0.025558632054	0.01899321737	0.0782970358264	0.0289237716547	0.07660825306	0.4437302716	0.08611635706
a39	0.268726978	0.0705932038	0.06879024857	0.06660365045	0.086157004106	0.044377904164	0.166235024479	0.0262467471744	0.041376753774	0.1328676828	0.0280247910708
a35	0.0932255102	0.1677294794	0.026712593	0.02197295	0.0392502748	0.0191662084	0.028795097816	0.0455670396528	0.07329243804	0.380940222	0.10334821858
a31	0.0684783305	0.17046547726	0.01615713624	0.00812816258	0.0249468242	0.01808053	0.029767285998	0.069083059456	0.1218099632	0.402743156	0.0703400857
a46	0.11485965666	0.04183168312	0.1069716418	0.066904549	0.0386676784	0.0340353826	0.0293185291447	0.04419295704	0.140574295	0.34331547294	0.0393281569
a38	0.25484932264	0.1588488792	0.0366375698	0.0167547831	0.1166118086	0.0310364848	0.025148661888	0.0529950469744	0.048777624086	0.179825074	0.07851470244
a13	0.26587866414	0.21951617	0.0552042594	0.0225082938	0.0328032938	0.0322985866	0.033728297794	0.07767848338	0.05725887934	0.161346958	0.0417781098
a11	0.2973282241	0.269066876	0.0435821688	0.0251782026	0.0357394112	0.045423839	0.034678298806	0.060446165188	0.0526411226	0.109936926	0.0259787784
a13	0.21269222242	0.2487647408	0.0637479812	0.0434294996	0.0563895662	0.0637447992	0.042888460914	0.050414751996	0.0715798686	0.1219579502	0.0243901656
a31	0.13596829334	0.1502960472	0.05956603	0.0545207498	0.0926238992	0.1084232982	0.078926818292	0.054932633284	0.1088709975	0.1297417974	0.026129371
a49	0.05877827704	0.0398825786	0.1003960494	0.0564935085	0.06778645896	0.05342712492	0.0994563193028	0.075001797034	0.1354048552	0.277567206	0.03580579176
a13	0.21536709646	0.0917017538	0.0715485712	0.0614556116	0.10977086	0.1683408712	0.0428479442	0.055412974252	0.0555197656	0.0966419652	0.0313926242
a20	0.151700584	0.103334828	0.0822480348	0.0679356312	0.110429344	0.1832091218	0.05639669776	0.0534430776	0.0672550778	0.095416252	0.0286313361
a31	0.0983852852	0.093475364	0.0945388636	0.0781558988	0.13288079	0.1333376844	0.0818808036	0.04653821426	0.1001818287	0.1074645874	0.0331606678
a8	0.0831833658	0.0433118284	0.0504856003	0.04257271094	0.0770558124	0.054053443	0.089270244268	0.06746887852	0.1735647674	0.253365276	0.0656680806
a31	0.1723970594	0.102229868	0.0701174946	0.0807029672	0.1153114584	0.175907522	0.0483771874	0.0553945994	0.0570714278	0.0864607086	0.0360296974
a45	0.0564627004	0.0748382276	0.0617746285	0.0497252448	0.0622109414	0.074755217	0.06839550086	0.0858185517	0.1260149392	0.239771671	0.1002323882
a31	0.089760548	0.076822038	0.059646518	0.0693189526	0.1148779186	0.105953454	0.064370248	0.0711637154	0.0992599336	0.2115072374	0.037319413
</S>	0.0642927424	0.0537119916	0.07886214874	0.04361630732	0.0498562378	0.0593492292	0.0813238044	0.0900659072	0.1347942988	0.2091803672	0.1349469354
