 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.70678155736	0.00857586528	0.001801352776	0.01950619374	0.137471491112	0.0280656122	0.00410587668	0.00692465934	0.00517427436	0.07695593308	0.00463714774
a31	0.697033218094	0.00263140227846	0.0117655618104	0.01393788808	0.0664473825012	0.11819773152	0.032750156922	0.00752125074	0.012917005738	0.025107768	0.01169056546
a46	0.269873922921	0.0112770099961	0.0023502276538	0.003705399128	0.0142765810702	0.17076129508	0.038448516798	0.01999946436	0.0286763045924	0.4294003146	0.01123102664
a20	0.56858213425	0.00092816644994	0.00855799755	0.01654598084	0.10080632188	0.1058069438	0.0613291257804	0.01034042778	0.0458453221524	0.0666438018	0.014613758144
a31	0.166581885051	0.00342456079332	0.005343659576	0.0089289996	0.0157674117792	0.266648006	0.10980984972	0.0568636074	0.13818284272	0.087113522	0.14133567365
a29	0.017081881746	0.00461567211946	0.005714754504	0.01839586854	0.0588594547215	0.202438454	0.111252180454	0.1454925516	0.228882868388	0.1770946505	0.030171657703
a31	0.078071762334	0.0094019412032	0.01720561112	0.0354340147	0.01623553457	0.1595262588	0.102787709038	0.0741086958	0.1784544526	0.181968302	0.14680573826
a37	0.145259527268	0.0056024153228	0.01495555242	0.0200942327	0.0617559238478	0.0917965964	0.056314469116	0.0673728036	0.066865540008	0.4548716898	0.015111272732
a31	0.1383014663	0.00269831787	0.12326781346	0.04275599354	0.016429904488	0.0776080604	0.083665002155	0.080945967394	0.114882356083	0.211339796	0.108105329368
a41	0.22308948558	0.00230212232	0.08401241432	0.0511373864	0.02827551638	0.0910316436	0.05536723792	0.04160765944	0.020301491428	0.391855784	0.011019253528
a8	0.048429573088	0.00332757224	0.12092941384	0.04495727384	0.01862728844	0.0733579236	0.06475328894	0.10803498234	0.101167245234	0.367802211	0.0486132284
a31	0.148618304575	0.0047478433448	0.109467165646	0.021436364406	0.0136465287	0.110813946	0.066031336114	0.1000671684	0.0553355148	0.2900602936	0.07977552772
a20	0.23232605516	0.0133477238152	0.0251637582	0.0487149917	0.019809426114	0.2025450676	0.081833606268	0.0366739328	0.07695926578	0.220548194	0.042077961692
a0	0.41502451574	0.0142077757	0.0287928446	0.0320841318	0.0398959155	0.120659964	0.05219991552	0.0901395752	0.1057315642	0.07561291	0.0256509244
a29	0.2243000946	0.02695624252	0.086070791	0.0480093588	0.07305920392	0.0707034908	0.06042412146	0.11948321	0.10501268492	0.1414992734	0.0444815198
a31	0.1791193694	0.01996342584	0.0463716642	0.0564705214	0.04108806854	0.0671981828	0.06113717782	0.1730718136	0.10159918512	0.210974611	0.0430059614
a24	0.2843959496	0.02688125434	0.052273182	0.0563069844	0.0287992814	0.0611001508	0.06663547	0.102214937	0.1272076416	0.1381150092	0.05607011448
a17	0.4251002194	0.0438159026	0.0317133716	0.0492602724	0.03322193128	0.0713131688	0.0485398616	0.08277573776	0.07023732686	0.0862432304	0.0577789328
a8	0.1871551868	0.0812261154	0.089512622	0.093176742	0.0890372496	0.0820338908	0.0883276584	0.0506052378	0.089335507	0.0917540362	0.0578357364
a31	0.1331681188	0.0345760326	0.0447568726	0.0645923548	0.0404735004	0.0901107332	0.0688726594	0.0710818348	0.0878102424	0.2890441118	0.075513551
a18	0.2091663308	0.0760449758	0.0549068236	0.0452996364	0.03084946914	0.0437591176	0.0406240502	0.1078214266	0.0899458564	0.155848212	0.1457341
a38	0.357749257	0.08663791	0.0434379156	0.052224698	0.055671255	0.0815409772	0.0556326496	0.0563020162	0.0584276186	0.0657836	0.086592092
a31	0.2254011252	0.0976960952	0.090915696	0.102089986	0.0817330722	0.0664854932	0.0718966898	0.0556030226	0.0659332148	0.0746450244	0.067600584
a8	0.135117644	0.0919342026	0.086566798	0.0624648502	0.05100817544	0.0617506546	0.05678042866	0.1141678556	0.0863559426	0.109746012	0.144107456
</S>	0.248920148	0.093155756	0.065081974	0.066979548	0.0937682248	0.0752241948	0.0693460784	0.0618344248	0.06906492	0.0776478268	0.078976954
