 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.2932390377	0.18948212136	0.01240474642	0.31509566188	0.018528759646	0.005198238124	0.05554723	0.0736468382	0.03685736092
a1	0.02852119584	0.0635124556836	0.160844440048	0.07889337416	0.0197133385251	0.0352007262622	0.3559705612	0.2099738534	0.04737000782
a20	0.0215815422456	0.0134766969261	0.143785444363	0.1924460798	0.0112645695486	0.0123341783038	0.403966739132	0.1751330056	0.026011688132
a31	0.10583404338	0.0425596760006	0.169611679014	0.1101953326	0.006926370312	0.03675766259	0.2996853432	0.1165099224	0.111919949748
a13	0.0928763738	0.0176239629376	0.15145334195	0.2177560436	0.005763119886	0.112194165903	0.2894281642	0.0528818726	0.060022987776
a17	0.0728938394	0.07872057715	0.108559176601	0.1665732708	0.01919498568	0.073461991493	0.332646084	0.0699180616	0.078032056072
a29	0.11475241522	0.075897861234	0.125616564368	0.3073085308	0.01430798224	0.0671047351276	0.1391798602	0.0949738736	0.060858177914
a18	0.02947571446	0.03159783272	0.069757270264	0.3070736852	0.057219313648	0.02674058884	0.219381584	0.184779876	0.0739741549
a31	0.0132658542	0.02349232774	0.033148426432	0.220332475	0.05853691372	0.05306354946	0.2541031572	0.28406852	0.059988778
a13	0.031097629444	0.02443329368	0.082578881312	0.308372718	0.02097025942	0.02493637098	0.162907429	0.295812604	0.04889084188
a18	0.0350832584	0.0208982216	0.0194687147024	0.4746689461	0.05251167638	0.035137030364	0.15186239216	0.16707007	0.043299683
a31	0.0380920042	0.0410034824	0.02019833218	0.2351287039	0.06336128256	0.0459776754	0.167332406	0.301352298	0.08755381948
a3	0.0531185388	0.0287845338	0.0488215638	0.182940179	0.0472993321	0.0500423425	0.190474728	0.350507036	0.04801169212
a31	0.0655045872	0.0702052446	0.02431046392	0.2233046736	0.0585836026	0.0533284168	0.1302981424	0.287901354	0.086563556
a46	0.0598747096	0.040776874	0.0531474298	0.1118278912	0.08969362	0.0503513264	0.159800764	0.346419856	0.0881075398
a31	0.0695797456	0.0727664018	0.02824435796	0.2256772162	0.0548295856	0.0568176348	0.12176500852	0.273492584	0.0968275
a20	0.0797158878	0.0529365052	0.0624326626	0.0833234212	0.1346612076	0.06394301054	0.122037902	0.284856871	0.1160925476
a17	0.0962401514	0.0973301428	0.051509606	0.165387512	0.066437096	0.088390881	0.0931332859	0.23201523	0.1095560564
a20	0.0893792844	0.0761122748	0.0618465238	0.083510444	0.0834295884	0.191709244	0.0982831004	0.2324307592	0.083298746
a31	0.0725194808	0.0594215804	0.04158634916	0.0696849674	0.077065544	0.1055834196	0.11358015	0.2755948972	0.184963556
a8	0.0971942146	0.0390764234	0.036640053	0.09596053112	0.104190428	0.1195475292	0.1402760692	0.209879833	0.1572349082
a31	0.0990924444	0.0734416716	0.0567660672	0.1381213496	0.09135043	0.1856315164	0.1186693508	0.1588450786	0.078082095
a1	0.136737496	0.056028498	0.0506036414	0.10926754468	0.117418864	0.119272356	0.15231462	0.125764017	0.132592976
a46	0.1279234056	0.10321779	0.0679365424	0.1286775294	0.0883817512	0.1988529604	0.0865054084	0.1156013676	0.0829032924
a31	0.096750311	0.071231471	0.0728804544	0.0792980024	0.1079220024	0.250436788	0.1069032762	0.1376636904	0.076914037
a17	0.1119074136	0.0528436256	0.05238054	0.06204540468	0.1437234412	0.1106125892	0.152265622	0.1699460592	0.144275274
a23	0.1326773852	0.109399924	0.0706228068	0.0952866252	0.0932645524	0.21133696	0.0933276502	0.1082379488	0.085846163
a8	0.1210538858	0.0865920812	0.0783524594	0.085756759	0.099414282	0.237328516	0.0965938294	0.10812251954	0.086785684
a31	0.090639305	0.063019844	0.0654724366	0.0682198944	0.11725073	0.242527048	0.1183204234	0.1608065036	0.0737438
a8	0.0963747424	0.0551002662	0.0489187744	0.11524071496	0.147719262	0.1357884672	0.131928983	0.153463894	0.115464884
a23	0.120225624	0.0867242374	0.0636399156	0.1068200824	0.098221361	0.208435074	0.1139249416	0.1134718496	0.08853691
a8	0.0902037888	0.056369646	0.0566026468	0.0598304308	0.130972014	0.268741438	0.1296917826	0.1360558652	0.0715323898
a23	0.1004013392	0.0640958726	0.0635505584	0.0660760222	0.124967586	0.239010522	0.122777912	0.1419693632	0.0771508206
a8	0.098388038	0.0588841852	0.0553143916	0.061831552	0.132531534	0.241609087	0.1321183916	0.1431328344	0.0761899408
a31	0.092100744	0.0581312702	0.055036973	0.0803678386	0.1268273112	0.247133228	0.128393624	0.1303562497	0.0816527676
a28	0.0791781836	0.05642436	0.0537291804	0.2469606824	0.132097325	0.08354496	0.11099257	0.142665372	0.0944073472
a24	0.1120982288	0.0836520162	0.0614514804	0.135101788	0.0836046368	0.1809551132	0.1165985992	0.1209606898	0.105577468
a8	0.142855142	0.0752641148	0.0480143514	0.1778800058	0.0885613402	0.159022268	0.1202931388	0.1072730984	0.080836536
a31	0.0590184474	0.0472747644	0.0519747846	0.236416593	0.0919798354	0.23274966	0.1353491872	0.091815796	0.0534209316
a20	0.0752889782	0.0610510356	0.0428921874	0.28727693304	0.106228882	0.0686302948	0.112419376	0.139188204	0.107024146
a31	0.101411544	0.0730089792	0.0649639314	0.2110239732	0.0794021892	0.183052834	0.0991096592	0.0908178754	0.09720901
a17	0.081485054	0.0516165318	0.0461269302	0.09646214868	0.129346736	0.09382395	0.151324822	0.173592842	0.1762209576
</S>	0.1328452506	0.1070644966	0.0693494976	0.112692696	0.092886984	0.207146918	0.0949710874	0.0893551554	0.0936879184
