 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.102745689687	0.024235228769	0.02446234818	0.0131367864	0.0129263024	0.00980370636	0.00654894114	0.00750391064	0.01876355644	0.0086203864	0.01791267288	0.20623179234	0.02014779128	0.03413925046	0.21586802228	0.02143608832	0.021736336228	0.2131390202	0.02064220773
a37	0.0084332863852	0.0154944288	0.0182172313	0.046946668364	0.0150435558616	0.0078208770592	0.012513240738	0.02904503464	0.0291905464	0.038490553088	0.03605675504	0.1274629348	0.06329274408	0.0420984015508	0.10870738902	0.0145548500053	0.00457439392078	0.3743303676	0.007726731392
a8	0.000378646178	0.003415128892	0.00176124710182	0.116097029994	0.002999416792	0.012379113416	0.02135697556	0.051357583304	0.0119212328	0.025616928572	0.04413873236	0.133573478	0.020426369844	0.00181615080552	0.00638544156	0.000886526316	0.012558627866	0.52708774286	0.005843642428
a31	0.0311631387576	0.009251085476	0.006421710276	0.009782045184	0.00357826709	0.02658097622	0.02245665158	0.05014184872	0.0349137608	0.03089329936	0.1234811042	0.0587085866	0.018992973	0.0018375016916	0.02598337262	0.01437254182	0.06633232596	0.4402381556	0.02487067408
a39	0.0004314397818	0.021033544206	0.0238062446379	0.074023689216	0.048284023972	0.042223392174	0.02430453612	0.05429594142	0.0142786526	0.01929665248	0.069402212048	0.0292219608	0.010534428928	0.0006952929908	0.161538549292	0.004219415368	0.030685288524	0.369134782456	0.00258993995712
a3	0.0161895385084	0.002771998016	0.001879427424	0.005821033756	0.002709068026	0.022297279792	0.01753714934	0.02497384844	0.0483650824	0.0823056896	0.1101137248	0.1233687116	0.03299335248	0.003056092998	0.01654976592	0.00751007978	0.10545417226	0.3580569366	0.01804699262
a8	0.0032287634936	0.004018282096	0.00389014236	0.00526659944	0.00622079209	0.02303994992	0.01988634682	0.03514251624	0.03714777278	0.03319897724	0.070509010688	0.0432731351	0.0190321711	0.00560724864	0.05451206748	0.02248453914	0.1802381466	0.4066328366	0.02667071818
a31	0.0028828308052	0.001761963372	0.00263526008	0.008145593608	0.004943329356	0.03210936786	0.01657813336	0.05871612588	0.0303563756	0.0375934858	0.14015509988	0.0438884829	0.04063819642	0.0029093306608	0.0813851348	0.02017019184	0.1066276262	0.3501296128	0.01837386158
a7	0.00633703785	0.009542416024	0.012608165546	0.0140394618	0.018839118772	0.03664172874	0.05697558022	0.02880082716	0.0377048606	0.03943884264	0.171139858	0.1246677224	0.0357071632	0.00364567082	0.05695521906	0.007086592966	0.01161538876	0.31148236254	0.016771949512
a27	0.007860180556	0.009419489118	0.008086237918	0.006959012668	0.011176939219	0.023798809886	0.02997457788	0.046204157	0.04788809894	0.02845670524	0.061310050532	0.08207223274	0.03464517886	0.0064707689848	0.0449358384	0.013764855398	0.0903089646	0.4250551866	0.0216127604
