 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.421587717468	0.001012249788	0.01690437484	0.295056084788	0.028262219666	0.02887829156	0.0087598207	0.002608320566	0.194748420298	0.0021824377062
a31	0.28350381515	0.00400272181	0.01952834068	0.05885796378	0.03598127056	0.1635518492	0.276294477	0.106608595476	0.0367410833796	0.014929888692
a37	0.35035904	0.0118865090282	0.007657697	0.01968719246	0.28690177628	0.0870419433	0.1140925386	0.041879241916	0.0306563851376	0.0498376566438
a21	0.16455817	0.00044487777	0.0798916329	0.13001235598	0.19147742908	0.1706742226	0.1686650676	0.0657747023456	0.0109760863944	0.01752545495
a31	0.12119450352	0.001651846898	0.01536731768	0.08271648984	0.2675824148	0.1001956984	0.2345734308	0.082077757456	0.010226689722	0.084413848078
a7	0.30292482124	0.00128013998666	0.0217103336	0.11850476668	0.0558381316	0.2529996012	0.117003037492	0.0640382024526	0.0646902236601	0.0010107945674
a29	0.10224443554	0.00325475862	0.12540132666	0.09844373132	0.3584130518	0.0682174692	0.1157035256	0.08472890038	0.025084295976	0.018508527374
a31	0.0337547352	0.00478950176	0.07575259014	0.1527405212	0.261899733	0.135427521	0.18696210212	0.08631215102	0.02898498842	0.03337619256
a29	0.04878192952	0.002942811936	0.0943741528	0.3308659708	0.0748599317	0.137316562	0.13060179	0.051965224224	0.112149216633	0.016142386876
a31	0.14431940264	0.01070915886	0.07701235712	0.10111585	0.30904307934	0.085826749	0.1192325274	0.080251481	0.0433079143	0.02918150786
a41	0.0665790304	0.13510849644	0.175470798	0.1446045632	0.015252925	0.0859740292	0.1853197232	0.08526833012	0.08860789484	0.01781417182
a18	0.31277570652	0.02543297332	0.052275352	0.0565266258	0.1000690328	0.1307002862	0.1341117058	0.08119132286	0.0580810526	0.04883599472
a31	0.1895994122	0.04353007738	0.07061354856	0.0984797632	0.11475395366	0.0825058174	0.16312015	0.1043188354	0.07310065668	0.059977818
a37	0.147081431	0.0131005194	0.01811420032	0.237895986	0.0920770398	0.1236441016	0.141265294	0.13386406	0.0830626924	0.00989469322
a3	0.4399885412	0.0298259576	0.0459687464	0.035568135	0.0277116612	0.129882189	0.11922233	0.07913386676	0.043455599064	0.04924293976
a21	0.2534780796	0.0335149622	0.120611014	0.0616562026	0.046026765	0.15322128	0.1345637348	0.089361879	0.0508906028	0.05667549136
a31	0.149383326	0.0311224162	0.09444771	0.1024201346	0.1501019628	0.2011993374	0.0921940152	0.08866727608	0.048788838892	0.04167501182
a37	0.1207084988	0.05379822312	0.0895730804	0.107366649	0.0492252248	0.158551526	0.2228347036	0.08599286732	0.08226261952	0.02968664696
a31	0.18909198	0.101134174	0.069134964	0.067875335	0.086982519	0.185242205	0.1393348632	0.070212883	0.03963105584	0.05136002808
a28	0.208775046	0.0706626978	0.061148626	0.0694982304	0.06138761	0.123283818	0.1092020092	0.11502545	0.0810320698	0.0999844424
a31	0.165714844	0.2690160996	0.0804727764	0.0573359302	0.0481557364	0.1121276956	0.1093637742	0.0614570604	0.0493822444	0.0469738942
a8	0.1294573606	0.102223512	0.07456324364	0.0798311295	0.0698228428	0.083712435	0.0665244732	0.114536522	0.0864816372	0.1928468566
a31	0.13965443	0.348386577	0.103297435	0.0707625178	0.0553895674	0.0903634434	0.0686036642	0.0397746546	0.0374248552	0.0463428296
</S>	0.09661639844	0.1101648866	0.0891949985	0.07538998552	0.0743120732	0.0680183772	0.0599726266	0.1086439226	0.09573518	0.221951519
