 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.63848895	0.03006768694	0.10028309727	0.006270428496	0.0061608816	0.191015283042	0.021176407036	0.0065372317
a31	0.31477568	0.0699381394	0.2013760772	0.088828509	0.001330230848	0.07660569061	0.1707764576	0.07636923052
a7	0.20235886168	0.02880804638	0.041643359034	0.017785652	0.0008957657296	0.0089664973214	0.69360293566	0.005938867824
a31	0.087859934	0.00689997834	0.1540965132	0.02282723428	0.0201686697168	0.0149198198189	0.616940642	0.07628724792
a21	0.13513917924	0.038409394372	0.1094271982	0.03179853364	0.0123036162296	0.0126968261532	0.64329143	0.01693382258
a31	0.0903936662	0.05953615278	0.2135072078	0.0438135852	0.0291127728828	0.0474994373789	0.349783028	0.16635415988
a11	0.4530731834	0.074038565	0.1456170491	0.0318897936	0.015849718211	0.05123591308	0.1917061448	0.036589641
a31	0.1000968164	0.08901566914	0.1132851994	0.043918879	0.0783208810052	0.122090664841	0.3426385652	0.11063333514
a46	0.143086626	0.07380827306	0.0991405848	0.1438579216	0.0943320153334	0.1487337217	0.1921521034	0.1048887812
a31	0.1197979016	0.0559505626	0.077235802	0.06522266068	0.15851115556	0.142926807246	0.3221200916	0.0582349718
a17	0.1046787826	0.0670090988	0.1311843226	0.1818425446	0.0905194849988	0.09381403	0.1785655792	0.152386142
a20	0.2257807548	0.0685568964	0.1336958358	0.0684945316	0.0843937622	0.1185599616	0.160349144	0.14016914092
a31	0.0744613234	0.0442502412	0.0904866272	0.1030455066	0.159077609	0.12530466196	0.208047232	0.1953267828
a20	0.0938458498	0.06354146234	0.1361371366	0.1632550292	0.06351965288	0.0796951158	0.182781439	0.2172243064
</S>	0.1866683062	0.097337978	0.1102301134	0.1087242308	0.1629334176	0.1111152506	0.1119896032	0.1110010828
