 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.23244789189	0.363882608898	0.0062794849208	0.01061162574	0.007201064202	0.01279733506	0.007091431664	0.006602441016	0.0154777456	0.00961599852	0.00537058566	0.00673166414	0.03829965964	0.26567799614	0.0119124256
a31	0.05645428104	0.1820785426	0.009520038472	0.0204605106004	0.0301684082288	0.0088095896116	0.0222241092988	0.0080450825456	0.0533896446	0.08213632912	0.032061007154	0.036724101306	0.246745412308	0.171160161728	0.040022789
a8	0.01879774458	0.01622258304	0.0026983954372	0.0018319874548	0.002919441279	0.0314192822588	0.0457726195968	0.0588311037736	0.02794356768	0.1984272629	0.02008217136	0.05149768812	0.3771712889	0.03643873928	0.10994612324
a31	0.03456786596	0.170575286944	0.00344347684228	0.036944400777	0.0195151281833	0.0107965427646	0.011650132884	0.0073270218	0.04830520374	0.0877213284	0.045502956106	0.1032919525	0.197316161128	0.1820110858	0.04103146674
a20	0.007166494	0.01296727442	0.017727297438	0.005309574244	0.0594042014376	0.040853780212	0.046380193206	0.118749169616	0.03319934238	0.09823803785	0.04845885352	0.073389585	0.334095381	0.088882130134	0.015178702414
a31	0.01430579182	0.15281159084	0.0154361816722	0.041855801526	0.0238572154413	0.00531448900278	0.011556584752	0.00972908984	0.007310257788	0.0701530424	0.013661899392	0.1798718475	0.241097368926	0.1749429903	0.038095893146
a13	0.00941199148	0.13567221212	0.0739678161498	0.007756938414	0.0692046576314	0.014917279756	0.017894827512	0.05801627888	0.01489633156	0.03874116468	0.02361614534	0.0346425448	0.321475410794	0.171165249686	0.0086211083308
a18	0.015163819	0.05974841508	0.0169052729328	0.0108563793854	0.0340218307702	0.0099390216605	0.02549847408	0.01453352904	0.01849242412	0.10651299844	0.02728867786	0.11432689896	0.32459922674	0.19745144386	0.02466156232
a31	0.0847849884	0.1042627472	0.02447528332	0.00692421232	0.027877425226	0.008690987816	0.03453058448	0.0179288678	0.023282369	0.1240938224	0.02140574952	0.07657169344	0.23123938394	0.1309203712	0.0830115216
a20	0.0166567972	0.20608721266	0.0180979268062	0.019483502515	0.0378164757004	0.0108457264774	0.10032123092	0.077366714	0.020364990332	0.01252511202	0.106745780354	0.06597095894	0.230608212944	0.07128160366	0.005827790025
a39	0.05547838324	0.148728557	0.0202891169	0.01198889804	0.03796614708	0.013577027904	0.0277876368	0.0377117332	0.016390609	0.0694716324	0.0366444188	0.0815906306	0.2030553138	0.20028137106	0.0390385294
a13	0.0562379255	0.1812219996	0.01575700398	0.0285060062	0.0220764488592	0.0157508054	0.034844431	0.0320592888	0.027256937	0.0637390552	0.0502620072	0.09170909472	0.1599073564	0.1404715584	0.08020007286
a31	0.05763803474	0.1731819694	0.016172630334	0.0301088936	0.0213773203152	0.023577188	0.0376772394	0.052207012	0.031720461	0.0942599164	0.0575043	0.0987928614	0.147169036	0.133741314	0.02487180712
a18	0.0346784433	0.09279163	0.01384445462	0.03207872126	0.036634541492	0.030404594776	0.0709929122	0.0642027624	0.143402811	0.0827965492	0.055660487	0.111715758	0.1356581924	0.07876201634	0.0163760833868
a31	0.05910365508	0.1082308908	0.018582585016	0.0200497672	0.023462771052	0.02960389126	0.0368206968	0.0476241622	0.046390445	0.1247807388	0.0611627116	0.0992621686	0.0854059658	0.22144781088	0.01807174482
a37	0.034444331	0.0746035982	0.012470309446	0.039292703448	0.032835289814	0.04335213739	0.0617519601	0.0578977444	0.0948743896	0.136418868	0.08928423	0.1223102758	0.0937760228	0.07892274648	0.027765346894
a18	0.02809472958	0.0727955992	0.0174204737	0.02600755004	0.0210905098	0.0339967202	0.03124954248	0.0469612726	0.08261754326	0.09941105	0.0866904704	0.1012073289	0.0649408906	0.2731749402	0.01434137202
a31	0.023482357	0.0737488928	0.017164902572	0.0307841384	0.021469909804	0.03583621588	0.02740665616	0.0402138072	0.110099179	0.1938770952	0.1096086606	0.113409515	0.0730623254	0.11457677008	0.015259583
a20	0.0289155965	0.0751011082	0.01745015146	0.03163360912	0.03427213474	0.041141744674	0.0558626709	0.0601113444	0.143830208	0.1260947406	0.1179514962	0.0951992588	0.0694711026	0.0770572016	0.0259076543
a31	0.0249979526	0.0566076046	0.02704028333	0.02782128886	0.03155556884	0.0314200048	0.0316529678	0.0366745968	0.131574743	0.1087843216	0.112237882	0.090297999	0.066834385	0.20437204292	0.01812833684
a29	0.03574820004	0.076010641	0.02726049846	0.03509707472	0.04286944886	0.04242360082	0.0613116344	0.0640837844	0.1290004228	0.1068507166	0.1017583188	0.0990258582	0.072208782	0.07916553018	0.027185485958
a31	0.0339080758	0.049186878	0.03103215106	0.0376510586	0.03329772648	0.039264575	0.038082902	0.0472954982	0.120601353	0.097631703	0.0912314048	0.082398012	0.0787501248	0.1896602114	0.0300083554
a11	0.04049686156	0.0748293086	0.03736615324	0.04535957306	0.04736146136	0.0471685144	0.0686364966	0.0781452468	0.1125997108	0.0674444628	0.0781789322	0.0977257224	0.0819798978	0.09037681208	0.03233082168
a31	0.0420669556	0.0599983634	0.03420129396	0.04311968472	0.03565194074	0.0434004422	0.042143153	0.0465906308	0.1315256428	0.0745362788	0.0730159022	0.0649389566	0.0711160222	0.2011806108	0.03651415356
a20	0.04367139276	0.0722530136	0.0432447754	0.0568083638	0.04441238132	0.052692378	0.062429619	0.077580484	0.105211125	0.0592825615	0.0635728388	0.0811951482	0.0940820262	0.1082289472	0.0353349651
a13	0.0475279052	0.0781798472	0.0374925228	0.0532030924	0.0393906692	0.0522971492	0.0492747472	0.057966014	0.1335324416	0.0873021724	0.0750342248	0.061141244	0.0714465376	0.11788892	0.03832248122
a20	0.0643461642	0.073496515	0.0309601394	0.0438915982	0.0309436306	0.044671646	0.0385108554	0.0518259588	0.1756068688	0.0835142406	0.0982214578	0.06850698	0.0676595953	0.0881871992	0.0396571268
a31	0.0527740916	0.049436571	0.019272114	0.030678203	0.0182908418	0.031394707	0.0229731088	0.028398048	0.168239063	0.082516023	0.06357627	0.1013810884	0.117582905	0.153700282	0.0597866714
a20	0.081013981	0.0925036646	0.0452959529	0.04672405726	0.02813870036	0.0435257458	0.0300745746	0.0386896778	0.0967841106	0.0537374314	0.06690051686	0.085828707	0.11948178714	0.115408	0.055893095
a46	0.0944005896	0.0997133004	0.0272427708	0.042102441	0.0243761338	0.0390314314	0.0293191254	0.0473814828	0.1299544894	0.075343526	0.077249555	0.0592670338	0.0608319558	0.1190111162	0.0747750144
a31	0.0635482112	0.065259833	0.028937656	0.0522209326	0.0272674986	0.0513868454	0.0369689736	0.0342548348	0.1604768488	0.071234554	0.0737747952	0.1169181636	0.088806254	0.0888792616	0.0400653532
a46	0.0747976702	0.077961542	0.0547816471	0.0534714838	0.0294161555	0.048460909	0.0288096501	0.0326426056	0.0945616536	0.0535205138	0.07167435634	0.0889996182	0.1055464638	0.1295820506	0.0557736894
a31	0.1085296492	0.0827474448	0.0425797744	0.052507191	0.0453082306	0.048988446	0.0436265278	0.0478886178	0.1373660466	0.0628821566	0.0662283266	0.051137999	0.0593317226	0.0884655912	0.0624123058
a15	0.0534869126	0.062064617	0.0705874654	0.0616929754	0.0466132216	0.0580956142	0.0463003624	0.0474158446	0.0968303452	0.0630497606	0.054166659	0.0534319748	0.0898048904	0.13770543	0.0587539276
a31	0.0819842708	0.0842472022	0.046563738	0.0591443954	0.0472899782	0.0548153388	0.048005554	0.0558312928	0.13482444	0.0696929972	0.0657887674	0.0528110392	0.0583501026	0.0882425256	0.0524083399
a22	0.0560843091	0.061651761	0.07086421	0.0627373754	0.0483609182	0.059553571	0.0478009882	0.0495514492	0.1090167356	0.061701412	0.0520094128	0.0546893174	0.089429808	0.1185936972	0.0579550424
a31	0.093355299	0.094519742	0.0436725304	0.0591095496	0.0401921608	0.0538843378	0.0445711672	0.0581945088	0.1259590688	0.0784697702	0.0660251416	0.0503118582	0.059761128	0.0885729684	0.04340076734
a46	0.04911591938	0.0591256704	0.0664526338	0.0626608922	0.0482316009	0.0596657196	0.0480392092	0.0506701666	0.1281648188	0.0616957312	0.0496384212	0.053583486	0.0823164994	0.1302717524	0.0503674612
a31	0.0709371922	0.0895346052	0.052353699	0.0667885084	0.0502712318	0.062464999	0.0535583068	0.06647981	0.11254805	0.0735873368	0.0559927318	0.05240707	0.0612798808	0.082250392	0.04954620494
a18	0.05243867668	0.0577409	0.066048622	0.0611063964	0.0520955124	0.059170316	0.0503511598	0.0521464604	0.1229789586	0.0680057206	0.051729838	0.0554075936	0.076332967	0.1235276332	0.0509192674
