 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.0128805434368	0.4665388054	0.06792660528	0.00428351524	0.006050950852	0.0141326807	0.0032391931452	0.01220357074	0.17175038428	0.01319296204	0.07656621102	0.001658098633	0.132309948024	0.01726651954
a31	0.0140238782	0.1738111766	0.02437700926	0.0012959212728	0.006874199642	0.0007390862144	0.009116603078	0.04122926368	0.15514781	0.0874553187	0.09665502636	0.036461126468	0.3307890027	0.02202457012
a37	0.002892858104	0.3358219418	0.02048156008	0.0182334638	0.011249859568	0.0932474416176	0.0143805033408	0.02378629671	0.012096854616	0.010989171394	0.0387446012	0.015830268286	0.36759970436	0.03464551354
a31	0.0047670887692	0.0327724826	0.0202999202	0.026998348076	0.034466780776	0.02211535399	0.0447430206542	0.0441897728	0.16549129796	0.03345978228	0.0916288772	0.011937802412	0.45869778676	0.0084317086
a37	0.00603694156948	0.2672974336	0.0190913414	0.010397032412	0.028525507484	0.0157839351644	0.031958603652	0.02490538568	0.01706877662	0.06717060086	0.0799013492	0.0310569884708	0.3937133786	0.007092680866
a31	0.0061914530492	0.03240770216	0.01154750908	0.021027315242	0.01239584802	0.020181958508	0.024397264928	0.06369575672	0.17616613148	0.06043352488	0.1382441286	0.02370610086	0.4000210771	0.009584242266
a37	0.00682278688	0.1662682416	0.0333060624	0.009729779458	0.024278851464	0.012112125861	0.010639041712	0.030748539	0.0680039396	0.11233428484	0.1318982221	0.030573155884	0.35939939294	0.00388554892
a18	0.00404700017	0.1373885156	0.0152817488	0.00867006	0.01720318652	0.0094274246	0.012600832546	0.0773453322	0.1253166692	0.06729749066	0.1381348638	0.02526365304	0.3553683052	0.0066549475
a21	0.0142783758	0.0887247602	0.02075126136	0.00849926414	0.01121400564	0.0163600838	0.00539981628	0.1334285754	0.208939136	0.08804687296	0.1441579766	0.03749874588	0.2005987348	0.02210242006
a24	0.00359075268	0.2409606	0.04837912572	0.028710581442	0.02674202176	0.01148352758	0.0068737029	0.03713351834	0.0620727656	0.1151500188	0.1437176974	0.02848274912	0.2424690346	0.00423393206
a31	0.01389927312	0.0659405924	0.06673471486	0.03022171212	0.0367090996	0.021062968	0.02979044186	0.0817205428	0.097894683	0.086738019	0.170587529	0.027100446	0.23986131	0.03173864976
