 	la	casa	la	costruisce	il	mastro	</S>
a20	0.013025563722	0.00221449161808	0.0017632299299	0.003519819924	0.005939871036	0.966136472	0.00740054914
a17	0.1053972257	0.018896274736	0.010776618608	0.22186090372	0.046810334408	0.5558523688	0.04040624226
a10	0.0025007102354	0.002659091028	0.0018638992572	0.159469585006	0.042850727796	0.776870818	0.013785136448
a24	0.003008471194	0.071667581476	0.016818098862	0.227340859842	0.03285032246	0.62503885326	0.023275819328
a46	0.001498834048	0.011674868184	0.075400479776	0.174892286468	0.05553673442	0.652814344	0.028182413336
a8	0.0056506971	0.02644971432	0.0624723624592	0.075941466192	0.190074955432	0.579412318	0.05999845772
a14	0.02176190786	0.0091496646	0.060963718032	0.13596515384	0.04119572468	0.6531541452	0.077809718828
a31	0.07092620456	0.0652039896	0.086021009304	0.10098829048	0.13396323972	0.521207166	0.02169007388
a20	0.02855375872	0.0297185881088	0.055447281432	0.2643987854	0.12965766444	0.483419012	0.008804927308
a41	0.3342218668	0.0388111656	0.0337765548	0.047294539	0.10139192564	0.3679053012	0.07659860766
a29	0.1020892262	0.05911668104	0.05383420588	0.0437956774	0.08406333516	0.57533536	0.0817655706
a31	0.252304732	0.1228515664	0.0870869696	0.050210984	0.0974091444	0.301712048	0.0884245274
a30	0.1408258516	0.05344474408	0.04889984096	0.1413902858	0.06816427644	0.4956510652	0.05162389796
a31	0.38507478	0.138778072	0.065935126	0.091915126	0.118202526	0.0958742772	0.1042201012
a28	0.247934054	0.142857906	0.145345933	0.0966239898	0.106267806	0.14163187	0.1193384212
a31	0.260194746	0.192315204	0.0826763718	0.124878219	0.1072476986	0.1013692004	0.1313185412
a17	0.1390370952	0.216627646	0.1777492312	0.0929655862	0.1045954028	0.1302365911	0.1387884726
a20	0.244391368	0.161547804	0.108266284	0.1118081164	0.108576779	0.1206623148	0.1447473524
a31	0.238588386	0.185887854	0.116511193	0.1015438518	0.109736104	0.1141698604	0.133562775
a20	0.216140036	0.192763143	0.1783941172	0.08116903714	0.0968387438	0.1178061368	0.116888815
a29	0.2810181	0.157291066	0.107828539	0.1135326988	0.103549327	0.109891296	0.126888945
a31	0.258371026	0.179971006	0.1134031952	0.0997929432	0.104693294	0.1113975638	0.1323709272
</S>	0.197192856	0.182575062	0.158371078	0.082384901	0.1014465114	0.1559058972	0.1221236794
